time,Sum_steel_stock,Sum_conc_stock,Sum_engwood_stock,Sum_dimlum_stock,Sum_masonry_stock
2017,1025.776353899411,4310.628943322135,1579.0950548313187,3073.839407486867,2345.991984464262
2018,1053.7728506979863,4450.720117811438,1615.9490351650102,3149.8913933815675,2370.7535588224723
2019,1080.6144474695527,4585.335459451489,1651.2048350339912,3222.6908333584556,2393.9978005518856
2020,1106.3052242993967,4714.500687596942,1684.8673405942313,3292.2455239620786,2415.7243448750546
2021,1130.8548993648928,4838.269640447317,1716.949058474828,3358.5783604372746,2435.9389015231254
2022,1154.3088096889985,4956.870650424816,1747.5106626417755,3421.8099560958326,2454.6865060856944
2023,1176.7238096471397,5070.589343983182,1776.628378048531,3482.0919006700606,2472.02455577056
2024,1198.159376467769,5179.725563623648,1804.3819360026043,3539.5820101488644,2488.0127715649955
2025,1218.6774264433745,5284.592820193123,1830.8543096135572,3594.4435804976383,2502.712817965697
2026,1238.338536468505,5385.500257439144,1856.1265847056427,3646.8346926405893,2516.1839036146434
2027,1257.1909736394791,5482.699457076767,1880.2631066412653,3696.87772941209,2528.4704308287783
2028,1275.2815287200785,5576.437846857794,1903.3261069132109,3744.6888780229397,2539.6137435512
2029,1292.6590987198588,5666.976883005634,1925.3805150100595,3790.3875311271795,2549.655742801725
2030,1309.3746690887585,5754.592789058765,1946.4938944425687,3834.0956744192786,2558.6384388213332
2031,1325.4799141656044,5839.570663368445,1966.734504353426,3875.9333884232387,2566.6019103938065
2032,1341.0225451785834,5922.1826622747085,1986.1649646429148,3916.0054178768873,2573.578680465112
2033,1356.049871643981,6002.706673369947,2004.847009490128,3954.410110489925,2579.5969947190197
2034,1370.6102750879002,6081.434981913669,2022.8434082687554,3991.242476089607,2584.681687362606
2035,1384.7533977641956,6158.676802409281,2040.2181416889396,4026.5936100967465,2588.853548706179
2036,1398.525587808177,6234.737228147663,2057.030183460913,4060.537332497664,2592.123653136759
2037,1411.9557658872022,6309.847451126706,2073.314424579692,4093.091768114239,2594.4780926457447
2038,1425.0697394037027,6384.236471441304,2089.100941778399,4124.2575528173,2595.892894441291
2039,1437.895029800241,6458.15585768081,2104.4214669691837,4154.030325457897,2596.338748517891
2040,1450.4608760906997,6531.87992900742,2119.3093835000154,4182.400625952125,2595.78092313618
2041,1462.7843581893828,6605.6330639919315,2133.7812019454286,4209.319019096216,2594.166459012746
2042,1474.8285439711576,6679.365159311779,2147.7809513238108,4234.594513563635,2591.3883227151755
2043,1486.5429018952598,6752.948658257434,2161.2348457004955,4258.006121883997,2587.330361105983
2044,1497.8760995467176,6826.2360490344745,2174.0688374137594,4279.34152834338,2581.88409880002
2045,1508.7748241390166,6899.044093293719,2186.207513613028,4298.40065762998,2574.9526638346474
2046,1519.21006146024,6971.289626924916,2197.60926646573,4315.062988868538,2566.4760031583446
2047,1529.260505738204,7043.459438666566,2208.376015732533,4329.4747583346325,2556.4906088970915
2048,1539.031734190978,7116.180867136825,2218.645611292735,4341.8499096959185,2545.0580857885043
2049,1548.628443101278,7190.067999816537,2228.555182431659,4352.406009069643,2532.2439073622154
2050,1558.154150721364,7265.7186779266585,2238.240811899208,4361.364478230086,2518.1178938443413
2051,1567.6954707629793,7343.619992909801,2247.8171387695897,4368.919323210221,2502.7460417820757
2052,1577.2741502500007,7423.852304195731,2257.31553387704,4375.147054157919,2486.1696692207274
2053,1586.8924850982858,7506.350904837088,2266.743556674508,4380.104648737649,2468.434893842638
2054,1596.5494867308646,7591.006795555955,2276.105745540963,4383.8592287245565,2449.599138944853
2055,1606.2418214654622,7677.678890414141,2285.40451436227,4386.485459291631,2429.7281942331815
2056,1615.9660976910432,7766.215224808815,2294.6427529538523,4388.065013008866,2408.8935053919577
2057,1625.7234634305298,7856.488998791053,2303.829377415712,4388.689979556523,2387.17016711818
2058,1635.5161689089766,7948.382655478983,2312.9746402372775,4388.452804801976,2364.6326674601696
2059,1645.3467975465126,8041.786993694184,2322.0889506664357,4387.442217234883,2341.352542648749
2060,1655.218641716477,8136.606280210601,2331.1832231828407,4385.7420294416,2317.3970872627833
2061,1665.111923646274,8232.603901551895,2340.238600725849,4383.391653067824,2292.822998492728
2062,1674.9120357970464,8328.928416539375,2349.1154848508527,4380.272504532399,2267.6614482240757
2063,1684.482159252785,8424.585653712254,2357.6459672119804,4376.22807621473,2241.937140567219
