time,Sum_steel_stock,Sum_conc_stock,Sum_engwood_stock,Sum_dimlum_stock,Sum_masonry_stock
2017,413.03076936845895,216.28943633647805,620.1979211107672,1405.6536620721745,2.2280207563252838e-14
2018,424.2222055682062,223.58091698752744,636.9221942174393,1443.5804315212656,4.502219341985666e-14
2019,434.9488096662841,230.59267568043316,652.9503299238171,1479.9285312116308,5.023351022372032e-14
2020,445.2118467822508,237.32612634565876,668.2841463653666,1514.7021238914126,4.502219341985666e-14
2021,455.0147806249783,243.78420928013333,682.928736676438,1547.912792359246,4.502219341985666e-14
2022,464.37524903408865,249.9789856826795,696.9103742724874,1579.6201404982808,4.502219341985666e-14
2023,473.3153979867991,255.92557791959206,710.2620526193945,1609.8990046687757,2.2280207563252838e-14
2024,481.85829998213427,261.6399492391423,723.0181242233169,1638.8272981784003,2.2280207563252838e-14
2025,490.02785193946426,267.1388918888243,735.2141419820929,1666.4856521038266,5.023351022372032e-14
2026,497.8472321867967,272.4391112652871,746.8845450601265,1692.9521685032428,2.2280207563252838e-14
2027,505.3344882318245,277.5544818422119,758.0560556063149,1718.2874481231263,5.023351022372032e-14
2028,512.5068226137364,282.49884748936785,768.7540778247212,1742.5491004754276,5.023351022372032e-14
2029,519.3819683016599,287.2870032972753,779.0047424122275,1765.7963796420615,5.023351022372032e-14
2030,525.9781151545493,291.9347794229885,788.8347822320311,1788.0899023773563,6.33453115595898e-14
2031,532.3132753237992,296.45878712687636,798.2705670471819,1809.4894593723086,2.2280207563252838e-14
2032,538.4033531319521,300.8753353241295,807.3352018543085,1830.04743586604,2.2280207563252838e-14
2033,544.2634649155964,305.20147206047244,816.0504775396877,1849.8132345278414,6.463820629422955e-14
2034,549.9084102467588,309.45551701351457,824.4375492301364,1868.8348133591016,5.023351022372032e-14
2035,555.352619012335,313.65728344658373,832.5168281666798,1887.1584402535348,5.495282702880938e-14
2036,560.6082378708303,317.82705195680256,840.3050983136106,1904.82215496202,5.0643586499033444e-14
2037,565.6795483884114,321.98190342318463,847.8071812233115,1921.8368702134592,2.4065374654024547e-14
2038,570.5685413035734,326.13954712413397,855.0242357945407,1938.205190540061,5.023351022372032e-14
2039,575.2767524282275,330.3196757452491,861.9564782776441,1953.9275794755833,5.023351022372032e-14
2040,579.8052548576804,334.54398691695263,868.6031619885074,1969.0023135866847,4.502219341985666e-14
2041,584.1495165413625,338.8321341037579,874.9549665656286,1983.4082271074706,5.023351022372032e-14
2042,588.284304892724,343.1889347360964,880.971769570678,1997.0543163052246,5.023351022372032e-14
2043,592.1798563382168,347.6145904774233,886.606822839214,2009.834557336045,6.463820629422955e-14
2044,595.8073915445913,352.10739562341513,891.8150810880807,2021.6467916970635,6.714935700096561e-14
2045,599.1394473167991,356.6623564403054,896.5538704868828,2032.3942444394943,9.880629415618573e-14
2046,602.1597738990394,361.278663765063,900.7975570979355,2042.0187812862482,9.231286282108594e-14
2047,604.8916485638057,365.987615641494,904.5787786392353,2050.594381596942,5.023351022372032e-14
2048,607.3683810871039,370.82836665272725,907.9449378359517,2058.22849986249,5.023351022372032e-14
2049,609.6236870935396,375.8389155412449,910.9441212808996,2065.03014265628,5.023351022372032e-14
2050,611.6916955324168,381.0558612315729,913.6251337905302,2071.1099469071373,4.9820058664238286e-14
2051,613.6020797893216,386.50849357594217,916.030534666486,2076.5643947380945,5.023351022372032e-14
2052,615.3658115117433,392.1999282586224,918.1764649737246,2081.4300892609454,9.817627948039839e-14
2053,616.990094131719,398.12292684627664,920.074299025327,2085.7328371652147,4.502219341985666e-14
2054,618.4830622403832,404.26634872296745,921.7373055695516,2089.5027468889143,3.2158709585611907e-14
2055,619.8535346917193,410.6162053432798,923.1801638856309,2092.773129602492,6.463820629422955e-14
2056,621.1111168917859,417.157321894155,924.4189527556443,2095.580471806631,4.502219341985666e-14
2057,622.266949821927,423.8759746013895,925.4720319028515,2097.966430622264,3.2158709585611907e-14
2058,623.3322640800671,430.7591124853384,926.357870116391,2099.972909159442,3.2158709585611907e-14
2059,624.3178428528331,437.7944747939965,927.0941920976253,2101.640121435099,6.463820629422955e-14
2060,625.2339124500733,444.9710448111218,927.697752725975,2103.0060797773676,9.817627948039839e-14
2061,626.0836553613765,452.26886443454583,928.1753772295459,2104.086288908865,6.06769318923901e-14
2062,626.8442403275276,459.6273891022936,928.4980431523727,2104.815010406065,5.023351022372032e-14
2063,627.4865185764675,466.97666416889246,928.6281378375592,2105.107037069714,4.502219341985666e-14
2064,627.9814324661193,474.24819048041695,928.5282194696227,2104.8775470604214,4.9820058664238286e-14
2065,628.2999791907775,481.3752074476703,928.1609163079437,2104.0418749521323,5.023351022372032e-14
2066,628.4188299183551,488.3024165546144,927.4965308964341,2102.532743744623,3.2158709585611907e-14
2067,628.3370203521422,495.0147353867729,926.5356168802414,2100.3514266137413,5.023351022372032e-14
2068,628.058782400662,501.50824974220455,925.285524645808,2097.514595072553,5.023351022372032e-14
2069,627.5879306276925,507.7803018416239,923.7527957830849,2094.0370841845165,5.532793600475904e-14
2070,626.9279122805012,513.8292201690386,921.9432694338832,2089.932134149221,0.0
2071,626.0867750114104,519.6626074649654,919.8688243745603,2085.2266690822503,2.2280207563252838e-14
2072,625.0917991833957,525.3224811105147,917.5671158085142,2080.006022814368,3.2158709585611907e-14
2073,623.9744403961071,530.8590416587151,915.0811980841191,2074.3677618929437,3.2158709585611907e-14
2074,622.7653675407781,536.3218188810733,912.4528536362162,2068.406568699309,3.2158709585611907e-14
2075,621.4944531254117,541.7594348042755,909.7226126129827,2062.2142863107015,3.2158709585611907e-14
2076,620.1826783920778,547.2053621462563,906.918897961665,2055.8553206806964,4.9820058664238286e-14
2077,618.8182625540072,552.6362918944635,904.0260251343364,2049.294125864962,2.511675511186016e-14
2078,617.3815390498252,558.0153033146179,901.017763139152,2042.4712566490464,2.251109670992833e-14
2079,615.8531614321844,563.3061023890533,897.868382274932,2035.3284037330286,5.125254929872061e-14
2080,614.2141451430949,568.4730675207397,894.5527111760507,2027.8085230633828,4.9403147078092867e-14
2081,612.4515840222145,573.4911559259416,891.0537936874849,2019.8731868902933,2.511675511186016e-14
2082,610.5754776670368,578.3750934581235,887.3853865373809,2011.5535649283224,5.125254929872061e-14
2083,608.6012963672497,583.1489987000833,883.5685432858702,2002.8973618563818,2.4910029332119143e-14
2084,606.5442469827046,587.8363796544435,879.6239323783736,1993.951409561573,4.9088139740199196e-14
2085,604.4192754960729,592.4601135198992,875.5718474798446,1984.7616906290968,6.042072976890792e-14
2086,602.2393268760347,597.039409474886,871.4298903589531,1975.3680876918831,5.1654536235516194e-14
2087,600.0101722541464,601.5808330546104,867.2060816380495,1965.7887721050472,2.766396800237952e-14
2088,597.7357370650552,606.087558793018,862.905997964497,1956.0363772977325,2.3189975272735804e-14
2089,595.4198648232265,610.5624268296265,858.5351326197205,1946.1233481068036,2.4910029332119143e-14
2090,593.0663233937044,615.0079504181251,854.0989066477956,1936.0619660461373,2.5321793249516722e-14
2091,590.6768473403881,619.4229269838245,849.6000657147209,1925.858450526454,1.1594987636367902e-14
2092,588.2453536844766,623.792442824956,845.0309956021962,1915.4955455308439,1.1140103781626419e-14
2093,585.7640094625775,628.0983987390103,840.3818206451709,1904.95087117089,2.5321793249516722e-14
2094,583.2252273128535,632.3229690771159,835.6430628497714,1894.2029494303947,2.2280207563252838e-14
2095,580.6216720912541,636.4486161787569,830.8056502543191,1883.231223164048,1.6079354792805953e-14
2096,577.9462655916376,640.4581022850559,825.8609225140623,1872.0160688032945,3.016754365118777e-14
2097,575.1921896131987,644.3344993073271,820.8006340565437,1860.5388035550125,3.4185177204444204e-14
