time,Sum_steel_stock,Sum_conc_stock,Sum_engwood_stock,Sum_dimlum_stock,Sum_masonry_stock
2017,408.2955267875239,216.96656132480757,620.0294555479504,1402.5596215623548,3.016754365118777e-14
2018,419.3576671385116,224.27016608791115,636.7578513583667,1440.4029088819254,1.9295225751367143e-14
2019,429.9602397235772,231.29223950027452,652.7900404071723,1476.6710013159288,5.929773054274397e-14
2020,440.104479542847,238.03399262247402,668.12784140184,1511.3680524497204,3.912275873802046e-14
2021,449.7937922733935,244.49813266178865,682.7763483683806,1544.505619586573,3.912275873802046e-14
2022,459.04559061936163,250.6964583182485,696.7618387687016,1576.143175413143,4.362219604822272e-14
2023,467.88173897581106,256.6437772911761,710.1173109063029,1606.3553915643845,4.362219604822272e-14
2024,476.32501218530626,262.35566940142024,722.8771220138613,1635.2200098498647,3.016754365118777e-14
2025,484.3989933659884,267.848458428917,735.0768295246446,1662.8174838659738,5.96455208008811e-14
2026,492.12654734927816,273.13827701288454,746.750876514895,1689.2257437573312,1.9295225751367143e-14
2027,499.5254583891807,278.2383051082718,757.925987316258,1714.505256879684,4.362219604822272e-14
2028,506.61266435721757,283.16154707016966,768.6275675159915,1738.7135059383872,5.929773054274397e-14
2029,513.405613676321,287.92178198909534,778.8817486064248,1761.9096145888202,4.362219604822272e-14
2030,519.922189658044,292.5336097843325,788.7152635061385,1784.1540661593592,5.495282702880938e-14
2031,526.1800798650339,297.0121542141082,798.1544809917798,1805.506519733308,4.4560415126505675e-14
2032,532.1948651064414,301.3719382717277,807.2225034342974,1826.0192452425342,4.0166215398644346e-14
2033,537.9813192120158,305.6278671963535,815.9411175752228,1845.7415366141588,4.362219604822272e-14
2034,543.5538692966917,309.7956939450064,824.3314727806169,1864.7212462872803,4.362219604822272e-14
2035,548.9265373493223,313.89216769776175,832.4139726934277,1883.0045403135,4.362219604822272e-14
2036,554.111044107898,317.9339530442568,840.2053912806355,1900.6293747128996,3.912275873802046e-14
