time,Sum_steel_stock,Sum_conc_stock,Sum_engwood_stock,Sum_dimlum_stock,Sum_masonry_stock
2017,1041.4648095061693,4340.660887553293,1591.4599535717227,3136.5463849569305,2363.0342512745497
2018,1071.2095230781802,4488.40559737037,1630.3107947405335,3217.7105292831275,2389.349629312232
2019,1100.377931716491,4633.590963373975,1668.3360224866985,3297.163847848331,2414.7659664621024
2020,1128.981011651423,4776.292098060918,1705.5464415415247,3374.923032462675,2439.2835587406016
2021,1157.0326976271017,4916.602539117974,1741.9561355558667,3451.0102977198467,2462.904267271504
2022,1184.5673507901174,5054.719987443914,1777.6056923880092,3525.501068765818,2485.650246450197
2023,1211.6248824737343,5190.8754292013,1812.5420607392664,3598.481983382255,2507.5470517347185
2024,1238.2458704544604,5325.310799854772,1846.8117784550304,3670.036500658793,2528.6176817393502
2025,1264.4719739769764,5458.282603368265,1880.4612548736422,3740.245010213174,2548.8823224226912
2026,1290.339867951574,5590.034105680545,1913.5283708881777,3809.1669997552626,2568.3509734277877
2027,1315.8620147499948,5720.702776763606,1946.0166036535002,3876.787382222169,2587.0020328089904
2028,1341.046217737314,5850.417279592507,1977.9208516371868,3943.0692229409874,2604.802804859327
2029,1365.9024240890826,5979.3327869383575,2009.2361510169778,4007.971066327867,2621.7159342324367
2030,1390.4430819334987,6107.634906296481,2039.9577801779724,4071.4465065672425,2637.698821660011
2031,1414.6915050730122,6235.583624889861,2070.0918884935027,4133.465157256958,2652.711300666814
2032,1438.7067671454163,6363.641686287651,2099.6875388393732,4194.076616318334,2666.739553459567
2033,1462.5609081532355,6492.365923705402,2128.8058543815473,4253.346161763753,2679.7702490403253
2034,1486.331472965467,6622.37318733317,2157.5096628100505,4311.332732405038,2691.7814073343798
2035,1510.1018644533663,6754.34446480282,2185.863558487137,4368.088349341308,2702.7417108733503
2036,1533.9528912497676,6888.981734086491,2213.922948057948,4423.636113560233,2712.602188397082
2037,1557.9358990987162,7026.862238394843,2241.700689609937,4477.905797952133,2721.2736072031967
2038,1582.096644029687,7168.552781027393,2269.19932535458,4530.800886870536,2728.6533454855767
2039,1606.482434127351,7314.637386326808,2296.4218386162324,4582.222851821758,2734.63634917567
2040,1631.1402879683542,7465.695122072562,2323.3714474009416,4632.074614278847,2739.119029087491
2041,1656.1090999395371,7622.241195759573,2350.0446772307846,4680.25237019426,2742.0000024774317
2042,1681.399702302071,7784.593425823404,2376.410939096795,4726.614205065938,2743.174665999095
2043,1707.0077997180942,7952.922471809855,2402.4319888702184,4771.023973682492,2742.5549808443934
2044,1732.9169178914944,8127.252179736881,2428.0682584688807,4813.368479917157,2740.078945122625
2045,1759.0965777485098,8307.437805172036,2453.2786151290147,4853.560773644184,2735.714362861553
2046,1785.5255930353676,8493.305775866098,2478.0470002462635,4891.587336757531,2729.472450964045
2047,1812.268226189253,8685.144584861479,2502.4636996442737,4927.640333299944,2721.437110951136
2048,1839.4079272450494,8883.32437288397,2526.646663323366,4961.972369794981,2711.718583359882
2049,1867.0252944835,9088.171805362503,2550.715094793717,4994.847276085733,2700.437402101351
2050,1895.1998822469068,9299.991859430238,2574.7896507929586,5026.5366963964325,2687.720558881621
2051,1923.9951209901076,9518.978042508354,2598.975081892642,5057.289105688896,2673.6923889560812
2052,1953.407562976228,9744.878827358418,2623.3071632273236,5087.245811835946,2658.457927061796
2053,1983.41681929862,9977.32736252398,2647.8046506293113,5116.5226199588105,2642.11860880643
2054,2014.003865505124,10215.970629208015,2672.4869112196857,5145.234408803371,2624.77432134375
2055,2045.1523142426881,10460.48479121912,2697.3740622166,5173.492721830323,2606.520701963312
2056,2076.8465306444327,10710.566823141728,2722.484315721946,5201.400053207142,2587.4467306399292
2057,2109.063650028644,10965.882061302176,2747.8256307941224,5229.03662822107,2567.6321128173745
2058,2141.7815961161314,11226.11951435878,2773.403651922426,5256.471982846471,2547.1487475144713
2059,2174.9817528865833,11491.010263840624,2799.2243599168705,5283.768840647136,2526.06123540563
2060,2208.648758014933,11760.325413669643,2825.293974869472,5310.983216769357,2504.427129153045
2061,2242.750863675848,12033.738859288718,2851.599814334441,5338.137185646223,2482.294148761189
2062,2277.1810624549626,12310.41648734616,2878.0528084083235,5365.136868193165,2459.691553436188
2063,2311.813852372431,12589.406422199747,2904.543923153567,5391.855274534045,2436.641088854672
2064,2346.524335276338,12869.770494790417,2930.9631152853012,5418.160063646274,2413.160600064353
2065,2381.18809624213,13150.582594877887,2957.199352819699,5443.913894154208,2389.2643838973086
2066,2415.699293955642,13431.053764745466,2983.1584731380394,5469.000354514811,2364.9663593118394
2067,2450.025598069941,13710.914429162598,3008.8170134938578,5493.4011995646315,2340.288628548418
2068,2484.153886592804,13990.035724518695,3034.1691501516707,5517.120556422649,2315.2534149133376
2069,2518.071813636652,14268.299942756403,3059.2088623417494,5540.159856436421,2289.880787168242
2070,2551.7675582979664,14545.59769942222,3083.9298718084783,5562.518181767934,2264.18911110796
2071,2585.2454369705615,14821.935974845219,3108.341040111352,5584.214590755258,2238.1977445235493
2072,2618.573438908639,15097.769264144421,3132.5128746048135,5605.354679066113,2211.934252502262
2073,2651.835908585909,15373.668812839258,3156.531429145442,5626.065054920714,2185.4277339825535
2074,2685.117500141183,15650.209961981047,3180.4827554016074,5646.471437668061,2158.706776277915
2075,2718.502912632919,15927.969728083453,3204.452741694913,5666.698660231991,2131.7996673844846
2076,2752.046983087488,16207.317441423496,3228.4980271831396,5686.829452138864,2104.7303056342535
2077,2785.6853769783593,16487.790443054582,3252.558991444505,5706.780769441179,2077.5055937953293
2078,2819.3232780008134,16768.71312360839,3276.5463180349807,5726.427214594699,2050.1283487116966
2079,2852.8651234806794,17049.404415083864,3300.3700254972446,5745.6424552077715,2022.6016414201274
2080,2886.2147276265046,17329.178490618564,3323.9396132342895,5764.299504232525,1994.9288650405035
2081,2919.296692254252,17607.494210081128,3347.1849566520705,5782.300518337947,1967.116827927728
2082,2952.120465353089,17884.402577430174,3370.1187703774,5799.665725903594,1939.1849067385335
2083,2984.7166209907414,18160.101473283576,3392.774499563778,5816.445095938119,1911.1559563947783
2084,3017.115569401217,18434.78679976847,3415.1855805267155,5832.688885602374,1883.05328411998
2085,3049.3475440448856,18708.65229546353,3437.38544081609,5848.447692878942,1854.9006483034912
2086,3081.4372730356977,18981.85222700853,3459.402314318677,5863.7651267830925,1826.7214884671282
2087,3113.3880033896257,19254.389699045532,3481.2436753026077,5878.655705068832,1798.5366297885641
2088,3145.1974415596064,19526.227988038878,3502.911780430957,5893.127001842486,1770.3665217961698
2089,3176.8630826228346,19797.327748253207,3524.4088641069056,5907.187069979535,1742.2319558078796
2090,3208.382220468276,20067.64706337258,3545.7371469524214,5920.844480966244,1714.1540176270682
2091,3239.7499060698233,20337.12716983837,3566.8968424438076,5934.105513906772,1686.1537420449902
2092,3270.952709521845,20605.648866902997,3587.8800718776306,5946.96552126654,1658.251165279884
2093,3301.9746836624786,20873.074194054047,3608.6766710161937,5959.417207761752,1630.466108805545
2094,3332.7993699641193,21139.260461037382,3629.276137759022,5971.453416844193,1602.8183965979028
2095,3363.409776675108,21404.06011505905,3649.6676023121713,5983.067101489178,1575.3277816213795
2096,3393.7883534732678,21667.320589157884,3669.839793111226,5994.25128629121,1548.0138705494505
2097,3423.916963911198,21928.88414015306,3689.780999899318,6004.999022823196,1520.8960478647878
2098,3453.7768572066752,22188.587686564693,3709.4790356129506,6015.303340539977,1493.9934005076104
2099,3483.348641158958,22446.26265859835,3728.9211989332393,6025.157195757063,1467.3246442210059
2100,3512.6122581461204,22701.734873602356,3748.094239510688,6034.553421413255,1440.9080526902596
