time,Sum_steel_outflow,Sum_conc_outflow,Sum_engwood_outflow,Sum_dimlum_outflow,Sum_masonry_outflow
2017,2.0442707390985215,1.0668871890235674,3.0738021645809153,7.015310584195023,0.0
2018,2.1145429401602382,1.1035616419829095,3.179464707023146,7.256463239004521,2.302651889502633e-16
2019,2.1857465758113883,1.1407222025854002,3.286527771227182,7.500812291829597,1.7586794304631508e-16
2020,2.257823342803772,1.1783384428713395,3.3949036913828716,7.74815766379295,3.6667258965903334e-16
2021,2.330711615131762,1.2163782007659962,3.504499805522348,7.998287873332331,2.0410827477894196e-16
2022,2.404346482008191,1.254807599908789,3.6152185126210905,8.250980166521538,3.6667258965903334e-16
2023,2.478659829401402,1.2935910922314424,3.7269573951984105,8.506000796880155,2.302651889502633e-16
2024,2.5535804613593704,1.33269152132553,3.8396094017422695,8.763105441719937,2.0410827477894196e-16
2025,2.629034258298702,1.3720702051392215,3.953063084715356,9.022039745343045,3.207616555150408e-16
2026,2.704944369633644,1.4116870366474372,4.067202890195895,9.282539980085387,2.0717774438287659e-16
2027,2.781231437983177,1.45150060107016,4.181909495000777,9.544333815727558,4.0821654955788393e-16
2028,2.85781385189109,1.4914683080556772,4.297060186683483,9.807141186757105,4.550148450675427e-16
2029,2.93460802360699,1.5315465370446542,4.412529281217323,10.070675245638009,2.009919349100744e-16
2030,3.011528688055688,1.5716907938104843,4.528188572543347,10.334643388801737,4.605303779005266e-16
2031,3.088489218701542,1.6118558759512147,4.643907807529679,10.59874834063133,4.0821654955788393e-16
2032,3.1654019556212423,1.6519960449012994,4.759555179298999,10.862689279362192,4.1435548876575317e-16
2033,3.242178540755962,1.6920652018499092,4.874997831366779,11.126162987650332,5.317746753017382e-16
2034,3.318730255041116,1.7320170648070412,4.9901023646236675,11.388865009623698,4.0821654955788393e-16
2035,3.3949683519285587,1.7718053439584425,5.10473533892113,11.650490795607617,4.605303779005266e-16
2036,3.4708043817362713,1.8113839124039581,5.218763760900639,11.910736815441341,4.0511219614356623e-16
2037,3.546150501299235,1.8507069693877467,5.332055549766487,12.169301621441015,4.0821654955788393e-16
2038,3.620919763561195,1.8897291932089832,5.444479972953289,12.425886842635803,3.5173588609263016e-16
2039,3.6950263820494276,1.9284058811519342,5.555908044095661,12.680198092944918,3.5173588609263016e-16
2040,3.7683859656152277,1.966693073996264,5.66621287637235,12.931945777480587,4.0821654955788393e-16
2041,3.8409157194036623,2.004547662962297,5.775269985171787,13.18084578315729,4.0821654955788393e-16
2042,3.912534608730596,2.041927477310346,5.882957535102381,13.426620042244675,3.5173588609263016e-16
2043,3.9831634833861522,2.0787913512414047,5.989156527638487,13.668996960392187,4.0821654955788393e-16
2044,4.052725160836642,2.115099169234509,6.093750927126775,13.907711703927127,4.0821654955788393e-16
2045,4.121144467847487,2.1508118894928834,6.196627724460349,14.142506344838111,4.605303779005266e-16
2046,4.188348241172579,2.1858915457464714,6.297676939418377,14.373129865713608,5.435150454547454e-16
2047,4.254265289131425,2.2203012282606687,6.396791564439314,14.599338030944674,5.317746753017382e-16
2048,4.318826317093978,2.254005045515011,6.49386745440035,14.820893134620054,7.333451793180667e-16
2049,4.381963821088846,2.286968068627736,6.588803168776585,15.037563639648248,5.317746753017382e-16
2050,4.4436119549144415,2.31915626119731,6.68149977430477,15.249123726641898,4.605303779005266e-16
2051,4.503706377235722,2.3505363977952416,6.771860617938971,15.455352774887281,4.0821654955788393e-16
2052,4.562184086167485,2.381075974863277,6.859791081417735,15.65603480122415,4.605303779005266e-16
2053,4.618983249753426,2.4107431182285213,6.945198330131564,15.850957885779184,4.605303779005266e-16
2054,4.674043041530276,2.4395064918437543,7.027991070154567,16.03991361618,4.0821654955788393e-16
2055,4.727303491001314,2.467335212677346,7.108079328261731,16.222696584058845,8.086647673717288e-16
2056,4.778705359325114,2.4941987769134557,7.185374270480024,16.399103969311753,8.086647673717288e-16
2057,4.828190050844905,2.5200670027748377,7.259788075205198,16.568935248680106,4.0821654955788393e-16
2058,4.875699571243412,2.5449099953467917,7.33123387715837,16.73199206576949,5.317746753017382e-16
2059,4.921176543107227,2.5686981387639998,7.399625798459317,16.888078299624233,5.435150454547454e-16
2060,4.964564289532226,2.5914021210232883,7.464879082866678,17.03700036845156,4.0821654955788393e-16
2061,5.005806996103094,2.6129929965104264,7.526910348790888,17.17856780406685,7.034717721852603e-16
2062,5.044849961143197,2.6334422910808906,7.585637976033334,17.31259413113434,8.84707047158042e-16
2063,5.081639943565481,2.652722154215972,7.640982640358032,17.438898083331615,8.408095879749901e-16
2064,5.116125616958454,2.6708055623900604,7.692868008962192,17.557305186175466,4.0821654955788393e-16
2065,5.148258137720214,2.6876665773293844,7.74122160868132,17.667649733421896,4.0821654955788393e-16
2066,5.177991834094527,2.7032806623164096,7.785975877331221,17.769777180653136,4.0821654955788393e-16
2067,5.205285021858991,2.717625059087972,7.827069406936327,17.863546975864907,4.0821654955788393e-16
2068,5.230100951143987,2.7306792271815863,7.864448385692814,17.94883584248789,5.317746753017382e-16
2069,5.252408887398071,2.742425346787651,7.898068243325141,18.025541525234015,5.317746753017382e-16
