time,Sum_steel_outflow,Sum_conc_outflow,Sum_engwood_outflow,Sum_dimlum_outflow,Sum_masonry_outflow
2017,2.0599498216423964,1.071187634862598,3.0935985955375216,7.011399707602891,1.962246493114075e-16
2018,2.1307599069662637,1.1080093519180894,3.19994001129102,7.252414224623513,3.859620865476005e-16
2019,2.2025078260201165,1.1453187685640382,3.3076898491272235,7.496620820652864,1.962246493114075e-16
2020,2.275135170976888,1.183085596074435,3.4167603884299576,7.743820685073213,1.962246493114075e-16
2021,2.3485811055006693,1.221278392018081,3.5270602553464747,7.993806729197007,3.835010917203062e-16
2022,2.422782735241827,1.25986478940172,3.6384949771260295,8.246364843197826,1.962246493114075e-16
2023,2.4976754783468413,1.2988117212470622,3.7509675367304585,8.501275153583709,7.181243821080641e-16
2024,2.5731934445800198,1.3380856464350155,3.8643789405504996,8.7583133103203,1.946096041571808e-16
2025,2.6492698270551456,1.3776527796734057,3.978628805187257,9.017251817122093,2.461638414721857e-16
2026,2.7258373083584675,1.417479327042827,4.093615965943283,9.277861410912868,3.7095129443514966e-16
2027,2.8028284813310025,1.4575317276522994,4.209239107401524,9.539912491318319,3.5173588609263016e-16
2028,2.8801762836076654,1.4977769012474929,4.325397414717659,9.803176597079,3.892192083143616e-16
2029,2.957814443963209,1.5381825010118526,4.441991242680004,10.067427922710431,0.0
2030,3.0356779375512453,1.5787171702569787,4.558922798146329,10.332444865461017,7.670021834406124e-16
2031,3.1137034463632114,1.6193508012842561,4.676096830326881,10.598011590034137,3.92449298622815e-16
2032,3.1918298206057556,1.660054794369093,4.793421322438398,10.863919596399652,4.740385304092977e-16
2033,3.269998536140065,1.700802314531008,4.9108081774194545,11.129969274129026,1.740641215879128e-16
2034,3.34815414262546,1.7415685434951298,5.028173889644085,11.395971424978882,4.3224950003718e-16
2035,3.4262446965895235,1.7823309240367997,5.145440193937127,11.661748734013786,1.740641215879128e-16
2036,3.504222173374889,1.8230693937744487,5.262534682784887,11.927137168627796,1.8117168181824847e-16
2037,3.582042851782546,1.8637666054306605,5.379391382434979,12.191987284372013,3.5173588609263016e-16
2038,3.659667665206836,1.9044081305947906,5.495951278538959,12.456165416404673,1.8117168181824847e-16
2039,3.7370625130757817,1.9449826440421063,5.6121627820164575,12.719554735434313,3.6234336363649694e-16
2040,3.8141985265203138,1.9854820857304964,5.7279821259818835,12.982056147396856,5.049859866736684e-16
2041,3.891052282589962,2.025901797826237,5.843373685162629,13.24358901743677,3.1779615282007263e-16
2042,3.967605961918804,2.066240634453221,5.9583102101141225,13.504091700750378,7.034717721852603e-16
2043,4.043847445384798,2.1065010422064496,6.072772969493665,13.763521865015669,1.740641215879128e-16
2044,4.119770345788979,2.1466891096538117,6.186751794386296,14.021856590791181,3.6234336363649694e-16
2045,4.195373971043178,2.1868145841433178,6.3002450193817845,14.27909223786379,4.3224950003718e-16
2046,4.270663216301796,2.2268908546168196,6.413259316534046,14.53524406877299,3.92449298622815e-16
2047,4.345648383655814,2.2669348996430814,6.525809420120958,14.790345624787648,3.481282431758256e-16
2048,4.4203449293164905,2.3069672004650954,6.637917742099756,15.044447854093614,3.92449298622815e-16
2049,4.494773139980663,2.34701161986715,6.749613880795303,15.297617997939987,3.92449298622815e-16
2050,4.568957742008251,2.387095248933968,6.86093402824715,15.549938247038618,3.92449298622815e-16
2051,4.642927448173912,2.4272482243921885,6.971920283336161,15.801504184355595,5.049859866736684e-16
2052,4.716714447479528,2.467503519494669,7.08261987890922,16.052423032917865,3.92449298622815e-16
2053,4.790353844132873,2.507896711585274,7.193084332061994,16.302811729394524,3.92449298622815e-16
2054,4.863883052112292,2.548465729334476,7.303368527241517,16.55279484534875,8.423096954798477e-16
2055,4.937341151848185,2.58925058225985,7.413529742037685,16.802502378526572,4.948852465592953e-16
2056,5.010768215919142,2.630293075133903,7.523626626104735,17.052067437844162,3.92449298622815e-16
2057,5.084204611067385,2.6716365100390504,7.6337181442681965,17.301623847132053,3.892192083143616e-16
2058,5.157690284093778,2.7133253789492313,7.743862495257598,17.551303693562073,7.670021834406124e-16
2059,5.231264039323108,2.7554050498153857,7.854116017697005,17.801234847123254,4.948852465592953e-16
2060,5.304962815349212,2.7979214492058486,7.9645320950057705,18.051538477554967,6.29605431506839e-16
2061,5.378820968667502,2.8409207445582085,8.075160070701669,18.302326594786358,7.246867272729939e-16
2062,5.4528695716130935,2.8844490290535503,8.186044185307457,18.5536996382685,7.246867272729939e-16
2063,5.527135731707354,2.9285520119320942,8.297222545590259,18.80574413952043,7.246867272729939e-16
2064,5.601641938851062,2.973274716328872,8.408726135902995,19.058530480032463,4.740385304092977e-16
2065,5.676405445973481,3.018661185691365,8.520577880212619,19.312110763986976,4.3224950003718e-16
2066,5.751437688400883,3.0647541996070298,8.632791762884851,19.56651682409162,7.246867272729939e-16
2067,5.826743747065864,3.111594999994864,8.745372016063428,19.821758378294593,5.049859866736684e-16
2068,5.902321860554587,3.159223028809719,8.858312381271405,20.077821354674573,7.034717721852603e-16
2069,5.978162991083971,3.2076756790193977,8.971595452948783,20.334666401996984,5.02479837275186e-16
2070,6.054250449668156,3.2569880614125992,9.085192111823009,20.592227603841486,7.8489859724563e-16
2071,6.130559585405087,3.3071927898184508,9.199061055499941,20.85041141305191,6.962564863516512e-16
2072,6.207057543223313,3.358319786971105,9.313148432781144,21.109095821264937,1.543848346190402e-15
2073,6.283703093827105,3.4103961130047047,9.427387587309312,21.3681297762238,1.5340043668812249e-15
2074,6.360446539140179,3.4634458187344803,9.541698915448814,21.627332858011652,3.481282431758256e-16
2075,6.437229696108627,3.517489826210872,9.655989842596412,21.886495223725156,5.02479837275186e-16
2076,6.513985960784642,3.5725458386574838,9.770154920702451,22.14537782690546,0.0
2077,6.5906404533861185,3.628628281179475,9.884076047952888,22.403712913896197,1.0099719733473368e-15
2078,6.667110243614453,3.685748272725619,9.997622809466918,22.6612047945511,7.8489859724563e-16
2079,6.743304653642838,3.7439136281898096,10.110652935125259,22.91753087850514,1.5340043668812249e-15
2080,6.8191256340967215,3.8031288876246916,10.223012867599081,23.172342961324645,7.8489859724563e-16
2081,6.894468206870415,3.863395368725172,10.33453843144368,23.42526873985155,7.034717721852603e-16
2082,6.9692209674624035,3.9247112384387655,10.445055592357823,23.675913532061678,9.480770608185954e-16
2083,7.043266638479023,3.9870715993676744,10.554381294132948,23.923862173185036,3.481282431758256e-16
2084,7.116482665317566,4.05046858693921,10.662324359804577,24.168681057540184,9.480770608185954e-16
2085,7.18874184472873,4.114891473937636,10.768686442979142,24.409920294313853,7.8489859724563e-16
2086,7.259912976477295,4.180326778966856,10.873263014576816,24.647115943854196,7.784384166287232e-16
2087,7.329861527967569,4.246758375207981,10.975844369710932,24.879792299868544,5.02479837275186e-16
2088,7.398450301709981,4.314167595818456,11.07621663945298,25.10746418297407,7.8489859724563e-16
2089,7.465540095838078,4.382533332388159,11.174162792750261,25.32963921222909,5.02479837275186e-16
2090,7.530990348578958,4.451832123078678,11.269463614829652,25.545820023679074,7.784384166287232e-16
2091,7.594659758785678,4.5220382277045745,11.361898650236883,25.755506409068822,1.3961345990346747e-15
