time,Sum_steel_outflow,Sum_conc_outflow,Sum_engwood_outflow,Sum_dimlum_outflow,Sum_masonry_outflow
2017,2.032805628243257,1.058890970814024,3.073381770827233,7.0154264104843325,0.0
2018,2.1026837139073447,1.0952905522296865,3.1790298621530653,7.256583046844902,2.302651889502633e-16
2019,2.1734880102926923,1.1321725979578587,3.28607828369598,7.500936133995102,1.740641215879128e-16
2020,2.2451605411395583,1.1695069080934968,3.394439381635343,7.7482855897538245,3.614712965150074e-16
2021,2.317640026065174,1.2072615616135476,3.5040205066745727,7.998419929062955,1.9941550323815183e-16
2022,2.39086191832344,1.2454029360573857,3.614724071129263,8.25111639429909,3.614712965150074e-16
2023,2.464758485876411,1.2838957497856935,3.7264476714976467,8.506141235057353,2.302651889502633e-16
2024,2.539258932020032,1.3227031248726047,3.8390842708319113,8.763250124438871,1.9941550323815183e-16
2025,2.6142895527517593,1.3617866691819223,3.952522436658069,9.022188702134871,2.951400777080158e-16
2026,2.6897739282614053,1.4011065762815365,4.066646630485069,9.282693235268969,1.946096041571808e-16
2027,2.765633145787898,1.44062174178131,4.1813375447336645,9.544491387480532,3.9883100647630366e-16
2028,2.8417860507798354,1.48028989452299,4.2964724824559015,9.807303085680465,4.766942292301089e-16
2029,2.9181495229097334,1.5200677408509704,4.411925774628459,10.070841472571397,2.610961823818692e-16
2030,2.9946387730693,1.559911119974471,4.527569229165184,10.334813931566496,4.605303779005266e-16
2031,3.0711676570498336,1.5997751682125259,4.643272605154556,10.598923169281058,3.9883100647630366e-16
2032,3.147649001215557,1.639614489708173,4.758904105228379,10.862868339403173,3.793639578489442e-16
2033,3.223994935130878,1.679383331017804,4.8743308784450905,11.12634619055407,4.923276829443714e-16
2034,3.30011722582451,1.7190357568372605,4.989419525650009,11.38905221978968,3.9883100647630366e-16
2035,3.3759276081831118,1.7585258240268233,5.104036598989085,11.650681812738998,4.605303779005266e-16
2036,3.4513381058799726,1.7978077510510657,5.218049087120447,11.910931351075035,4.3516030396978197e-16
2037,3.5262613372726728,1.8368360799633234,5.331324877712497,12.169499268113865,3.9883100647630366e-16
2038,3.600610800859975,1.8755658281441625,5.443733189054279,12.426087033877135,3.481282431758256e-16
2039,3.674301135177442,1.9139526271521798,5.555144963041903,12.68040005195332,3.481282431758256e-16
2040,3.747248348439275,1.9519528462658156,5.665433212453204,12.932148451972177,3.9883100647630366e-16
2041,3.8193700137993796,1.9895236985867557,5.774473316278205,13.181047763458203,3.9883100647630366e-16
2042,3.8905854268032285,2.0266233279366994,5.882143257931274,13.426819459244223,3.481282431758256e-16
2043,3.9608157224265605,2.063210875204571,5.988323802416999,13.669191359469412,3.956530195236988e-16
2044,4.0299839500310375,2.0992465232855926,6.092898609937005,13.907897890415683,3.9883100647630366e-16
2045,4.098015105599639,2.134691520286076,6.195754284985548,14.142680195998347,4.605303779005266e-16
2046,4.164836121717201,2.169508181239509,6.2967803616516775,14.373286103535861,5.221923647637384e-16
2047,4.2303758169179355,2.2036598691765388,6.395869227594636,14.59946994941685,4.897567636334311e-16
2048,4.294564807200316,2.23711095700148,6.492915990942457,14.820992274349795,7.229425930300148e-16
2049,4.357335383685465,2.269826772234937,6.587818296143002,15.037619401941857,4.923276829443714e-16
2050,4.418621361538988,2.3017735272732915,6.680476096527569,15.249122918302938,4.605303779005266e-16
2051,4.478357906360377,2.332918238374509,6.770791392987913,15.45527907411244,3.9883100647630366e-16
2052,4.5364813452433745,2.363228637094871,6.858667949680157,15.655868134039311,4.686819908800046e-16
2053,4.592928970601487,2.392673078357964,6.944010999018269,15.850673701479991,4.605303779005266e-16
2054,4.64763884561588,2.4212204497282994,7.026726949375329,16.039482049215014,3.9883100647630366e-16
2055,4.7005496207829705,2.4488400867766367,7.106723109851089,16.222081488725923,7.784384166287232e-16
2056,4.7516003715057105,2.4755016996584964,7.183907447173729,16.39826181252707,7.784384166287232e-16
2057,4.800730466980788,2.5011753161780415,7.258188390272825,16.56781384493118,3.9883100647630366e-16
2058,4.847879480781989,2.5258312466753816,7.329474698289116,16.730529137179772,4.923276829443714e-16
2059,4.892987153531731,2.5494400760583287,7.397675407780261,16.886199842841172,5.221923647637384e-16
2060,4.9359934178934095,2.5719726882022775,7.4626998746475355,17.034618808830825,3.9883100647630366e-16
2061,4.9768384958156835,2.5934003277680433,7.524457925861157,17.17557991636522,6.962564863516512e-16
2062,5.015463077523944,2.6136947042412855,7.5828601354134655,17.308878704657037,8.438071361205916e-16
2063,5.051808591189534,2.632828142681468,7.637818238089238,17.434313308207578,8.347822013890503e-16
2064,5.085817571521232,2.6507737852853825,7.689245693621295,17.551685736181916,3.9883100647630366e-16
2065,5.117434134712508,2.6675058474187394,7.7370584125942425,17.66080351954632,3.9883100647630366e-16
2066,5.146604566238611,2.682999931247233,7.781175654064098,17.76148174840158,3.956530195236988e-16
2067,5.173278026918482,2.6972333994974234,7.821521103262083,17.85354551820805,3.956530195236988e-16
2068,5.197407381417808,2.710185811189489,7.858024135917686,17.936832799313223,4.923276829443714e-16
2069,5.218950151949333,2.721839420393893,7.8906212736362145,18.011197739274728,4.923276829443714e-16
2070,5.2378695982955215,2.732179738157289,7.91925783236027,18.076514401817,7.229425930300148e-16
2071,5.254135923401615,2.7411961567014,7.943889763178669,18.132680939760426,4.897567636334311e-16
2072,5.267727601634374,2.7488826338034213,7.964485681579638,18.179624191792836,5.221923647637384e-16
2073,5.2786328243351175,2.755238433900016,7.981029077621496,18.21730468439926,4.923276829443714e-16
2074,5.286851054489265,2.7602689209029774,7.9935206953788285,18.245722010530343,7.686463486359302e-16
2075,5.2923946791645085,2.763986395960319,8.001981065379534,18.264920545580647,3.256441531558657e-16
2076,5.295290744821308,2.7664109714349676,8.006453168561462,18.274995448931676,7.53719755912779e-16
2077,5.295582756674925,2.7675714702035803,8.007005204550918,18.27609888567517,8.438071361205916e-16
2078,5.2933325189997165,2.767506337007502,8.003733430816903,18.268446388228135,5.221923647637384e-16
2079,5.288621988643779,2.7662645460327306,7.996765032535172,18.252323261475716,3.9883100647630366e-16
2080,5.2815551091187105,2.7639064861831315,7.98626097587549,18.228090918016903,1.061172701039616e-15
2081,5.2722595875072455,2.760504802677217,7.972418789998265,18.196193012258455,7.53719755912779e-16
2082,5.260888571183702,2.756145170692501,7.955475215439587,18.15716122382753,4.605303779005266e-16
2083,5.247622176073154,2.750926973861975,7.935708648916273,18.11162052241528,4.923276829443714e-16
2084,5.232668813010345,2.7449638575657,7.913441307063349,18.060293728171438,7.53719755912779e-16
2085,5.216266253845612,2.738384124239948,7.889041024405925,18.004005164654146,5.221923647637384e-16
2086,5.19868237444371,2.731330935441247,7.862922594169582,17.94368318567745,3.9883100647630366e-16
2087,5.180215507813984,2.7239622832609913,7.8355485545569845,17.88036134383939,7.53719755912779e-16
2088,5.161194337496998,2.7164506920077756,7.807429318099763,17.81517795776904,4.923276829443714e-16
2089,5.141977259231998,2.7089826099956893,7.779122537881543,17.749373827989178,4.686819908800046e-16
2090,5.122951138082263,2.701757450945961,7.751231602099607,17.684287848611103,4.923276829443714e-16
2091,5.1045293888635594,2.694986245096075,7.724403147910073,17.62135026479521,4.766942292301089e-16
2092,5.0871493101936265,2.688889861797485,7.699323487161494,17.562073335045437,3.956530195236988e-16
2093,5.071268607073407,2.6836967683753543,7.676713840924546,17.508039174052637,8.393067993064228e-16
2094,5.057361043967554,2.6796402945394417,7.657324287237391,17.460884577134735,3.9883100647630366e-16
2095,5.045911180245,2.6769553779105104,7.641926337902784,17.422282662576944,3.9883100647630366e-16
2096,5.03740815296538,2.675874774501602,7.631304076333611,17.393921214630627,3.956530195236988e-16
2097,5.032338488762636,2.6766247285113347,7.6262438103304,17.37747766885819,3.956530195236988e-16
2098,5.031177947386783,2.6794201087716747,7.6275222223708266,17.374590754138524,4.605303779005266e-16
2099,5.0343824246942415,2.6844590348387762,7.635893036617413,17.386828893056013,2.8865269038495404e-16
