time,Sum_steel_outflow,Sum_conc_outflow,Sum_engwood_outflow,Sum_dimlum_outflow,Sum_masonry_outflow
2017,5.154325115024972,21.36242510713836,7.914450571127085,15.346104017208331,11.907143494856397
2018,5.33150567108047,22.09676109522361,8.186510773649461,15.87362821462437,12.316452985598856
2019,5.511034837765382,22.840831368266656,8.462177172798105,16.408144878206503,12.731187503208337
2020,5.692767433765114,23.594035571732544,8.741226470650393,16.949221279186975,13.151009281116435
2021,5.876552464714141,24.355751044374298,9.023425954805612,17.496406754146903,13.575563997639792
2022,6.062234113819391,25.125337542493273,9.308534851906217,18.049235436112067,14.004481983856818
2023,6.24965274677983,25.902141959725334,9.59630572167654,18.607229049889572,14.437379577664364
2024,6.438645951292734,26.685503147366223,9.886485917050779,19.169899824619765,14.873860634397742
2025,6.629049619829259,27.47475688265621,10.178819120794367,19.73675354525231,15.313518194344555
2026,6.820699078847504,28.269241005633287,10.473046961700271,20.307292749585088,15.75593630177418
2027,7.013430263939533,29.068300727805546,10.768910708453406,20.881020067293182,16.200691965394093
2028,7.207080937526622,29.871294102674227,11.066153035254192,21.45744168917618,16.647357245843605
2029,7.401491942969197,30.6775976357139,11.364519849436808,22.036070947013506,17.0955014514486
2030,7.596508486333648,31.48661199964374,11.66376216761828,22.616431976828423,17.544693419044812
2031,7.791981435142978,32.29776781250886,11.963638024174791,23.19806343277031,17.994503853028952
2032,7.987768621946505,33.11053142980135,12.263914393700894,23.78052221430856,18.44450769279083
2033,8.183736139334972,33.92441069684634,12.564369107380314,24.36338716577532,18.894286475928872
2034,8.379759612420196,34.73896060553432,12.86479274233407,24.94626270522891,19.343430662968228
2035,8.575725434636567,35.553788799379525,13.164990462823482,25.52878233881288,19.79154188813215
2036,8.771531952252511,36.36856086912204,13.464783791627182,26.110612015161312,20.238235099604655
2037,8.967090582541688,37.18300537928707,13.764012289459854,26.691453272990003,20.683140552079127
2038,9.16232685038561,37.99691856531366,14.062535120250095,27.27104613433183,21.12590561432806
2039,9.357181327858331,38.81016863953261,14.36023248000823,27.849171695315185,21.56619635483282
2040,9.551610461267613,39.62269964323128,14.657006867124716,28.425654366372676,22.003698869884772
2041,9.745587271015488,40.43453478538007,14.952784173391693,29.000363716534956,22.43812032095923
2042,9.939101911131972,41.24577921451163,15.247514577333748,29.573215881058132,22.869189652137226
2043,10.132162077028651,42.05662217670834,15.54117322395998,30.144174496987784,23.296657962896106
2044,10.324793251676438,42.867338518443184,15.833760677460921,30.713251136858727,23.720298516622297
2045,10.51703878214504,43.67828949867389,16.12530313578503,31.280505216846052,24.139906371129722
2046,10.708959780715412,44.4899228826274,16.415852399164077,31.84604336338981,24.555297623952296
2047,10.90063484733836,45.30277229899657,16.705485588179847,32.410018230922184,24.966308272459205
2048,11.092159613066565,46.11745585302493,16.994304610942624,32.97262677260442,25.372792696449373
2049,11.283646107956065,46.93467400447014,17.28243538465382,33.5341079774437,25.77462177852858
2050,11.475221961266033,47.75520673900444,17.57002682347457,34.094740099170046,26.171680685747383
2051,11.667029444472696,48.579910072722065,17.85724960876336,34.654837410302676,26.563866341982234
2052,11.859224369414772,49.409711936118946,18.14429476054183,35.21474652054549,26.951084625819085
2053,12.05197485539164,50.24560748933306,18.431372031387482,35.77484230356433,27.333247333473782
2054,12.245459979676106,51.0886539214145,18.718708144865705,36.33552347900404,27.710268949870738
2055,12.439868325941477,51.93996478435963,19.00654490050793,36.897207897974624,28.082063273807407
2056,12.635396445866908,52.800703915323304,19.295137168550173,37.460327582743595,28.448539945765944
2057,12.832247250097831,53.67207900454024,19.584750799197934,38.025323573821325,28.80960092868502
