time,Sum_steel_inflow,Sum_conc_inflow,Sum_engwood_inflow,Sum_dimlum_inflow,Sum_masonry_inflow
2017,35.4895714935707,171.75176041695693,47.60247517522173,98.46914099902357,39.126770145034776
2018,35.07627123824972,169.83946780912368,47.03311530421125,97.26561820343636,38.631831023133884
2019,34.67949722269029,168.02412682392503,46.48302561796107,96.09698141161746,38.14752465335137
2020,34.295902891450886,166.2930314707015,45.94712180387258,94.95169033131121,37.66860155921553
2021,33.928295768936785,164.66398440061957,45.42845017532452,93.83481062797746,37.19627252873286
2022,33.596946451533775,163.2405087651082,44.95327426447839,92.79908032424689,36.750461162477514
2023,33.30724551040905,162.05523698846824,44.52770755885863,91.85522695309935,36.33418486211772
2024,33.05969700602846,161.11845760113547,44.151086621078306,90.99957710283121,35.94449063900023
2025,32.85521834255834,160.4440753988032,43.82302666658854,90.22856006273739,35.57815887776908
2026,32.68866057336162,160.01819089584276,43.53474088501976,89.52076941146511,35.22458730711654
2027,32.53564717927879,159.73435426261105,43.251566770175145,88.80112597722301,34.85175134658022
2028,32.39135702781645,159.58311776243502,42.96466821880987,88.04728138625381,34.44812929595091
2029,32.25777491924347,159.59036925154373,42.67392869222884,87.2542212316145,34.008630824817764
2030,32.13724720148803,159.78594610939635,42.37934117705321,86.41651277202821,33.52758084624586
2031,32.040490657960085,160.24366118863915,42.09153435984421,85.54970766502447,33.00698285980891
2032,32.003123262216235,161.16574033814163,41.85318826181224,84.73334101556317,32.472760486040556
2033,32.03797785527524,162.64578497588326,41.676140403847064,83.98266598655687,31.924982056225232
2034,32.150435407054125,164.74337193987387,41.56188511260203,83.29094242344637,31.35458895739615
2035,32.34624090617403,167.52225233137642,41.51199324105697,82.65088119774488,30.75184542706046
2036,32.622699191789195,171.00308947931657,41.51709736096219,82.03322372721094,30.098712622974627
2037,32.95025969041845,175.06088624934378,41.53448694195858,81.34433958008914,29.354559358219767
2038,33.32325931074484,179.68501002994532,41.55370338134322,80.55767695934274,28.505643896554883
2039,33.74319201867614,184.89256354004524,41.57506567156284,79.67100146037362,27.54920004554308
2040,34.209726378074905,190.67855058817858,41.59870817077543,78.68558546881825,26.486378781294444
2041,34.714713186739054,196.97915384305014,41.61786086614063,77.59457173158928,25.31909371122381
2042,35.23008284512499,203.59711318366445,41.60535527824231,76.35976533884393,24.04385317367263
2043,35.74071829912364,210.3854875283924,41.5535064760704,74.9868993533123,22.676972808377926
2044,36.234469482868505,217.19777235471895,41.460985145049364,73.49893530022582,21.244262794443568
2045,36.69737902778192,223.86577915387173,41.32624575033026,71.92218019671245,19.775324110057216
2046,37.13880568340723,230.36117610874953,41.174405900742556,70.3301750136352,18.31338572647649
2047,37.64428242587961,237.14661905293283,41.111877304312,68.92875758590095,16.930968259535373
2048,38.23309915889641,244.30444058562912,41.16641450991913,67.77857106313793,15.654265105307203
2049,38.90252395348369,251.79194388288607,41.33938349346943,66.89108212073361,14.49344052024962
2050,39.65164955421249,259.58831123625936,41.63237079668499,66.27438837208969,13.454837465543806
2051,40.464504803687,267.58303360260913,42.02962294013565,65.90564037144627,12.53569641700048
2052,41.2743793387012,275.33212449087756,42.46233485893506,65.67802369485696,11.716622731400497
2053,42.06451384338258,282.72139226524297,42.91367343375772,65.56641697485638,10.993929078256235
2054,42.83646746735705,289.7658830360998,43.384449906863345,65.57029945338385,10.365981486895647
2055,43.59308356474653,296.49606976409973,43.875625918509726,65.68676091658914,9.828443893110062
2056,44.33533107129868,302.93412614210473,44.385517188606514,65.90719156161744,9.37456862288469
2057,45.05620538323943,309.04984471575335,44.90409841679212,66.20977118974888,8.994983105797072
2058,45.756727389541325,314.8683915540869,45.429287236056695,66.5842629927557,8.681771690113248
2059,46.440595588163795,320.4333910125782,45.9616541461351,67.02430543318245,8.427512148705924
2060,47.111306122391156,325.7864693529741,46.50167209551006,67.52363385178751,8.225014583168425
