time,Sum_steel_stock,Sum_conc_stock,Sum_engwood_stock,Sum_dimlum_stock,Sum_masonry_stock
2017,406.70960544606623,212.77228166202846,614.8703992464617,1403.5185047276698,4.4560415126505675e-14
2018,414.0492795636602,217.484758215196,625.9421022728759,1428.7775087081648,4.4560415126505675e-14
2019,421.24170005607186,222.08814308197867,636.7976793102471,1453.5380305452986,4.4560415126505675e-14
2020,428.2742700232379,226.57001844426657,647.4194932963322,1477.7583047142125,9.647612875683571e-14
2021,435.1302632166868,230.91480277351258,657.7839582658368,1501.382512376512,4.4560415126505675e-14
2022,441.78768857066456,235.1031179527577,667.8598599284609,1524.3368239429733,4.4560415126505675e-14
2023,448.22175728712295,239.11339867134325,677.6121179641718,1546.5378325270372,5.105036882896687e-14
2024,454.40616845438444,242.92282936769706,687.0037615495394,1567.8968945774086,4.4560415126505675e-14
2025,460.31405817474365,246.50814278662006,695.9973854732414,1588.3232841592967,2.4910029332119143e-14
2026,465.9188111246771,249.84641227232288,704.5563763371592,1607.7268461407223,5.105036882896687e-14
2027,471.19447522569726,252.91569848923538,712.645498197515,1626.019254548445,5.105036882896687e-14
2028,476.1186406348756,255.69713678575857,720.2351924602918,1643.1237949102576,5.105036882896687e-14
2029,480.6741784251155,258.1763134248434,727.3041218194406,1658.9812405502385,2.4910029332119143e-14
2030,484.8502797756055,260.3441631965493,733.8406239098654,1673.5533592289955,6.301794341687954e-14
2031,488.6425221093255,262.19722924560693,739.8426503041642,1686.8231092413328,2.4065374654024547e-14
2032,492.0515052181426,263.7370870744793,745.3154619443977,1698.7899301677403,9.647612875683571e-14
2033,495.08426140662874,264.97099882463095,750.2736313259016,1709.474758078223,5.788567725410143e-14
2034,497.75386134830995,265.91140254488886,754.7403279988672,1718.9188514329655,5.105036882896687e-14
2035,500.078116042295,266.57481612236705,758.7452559366183,1727.179511370872,4.4560415126505675e-14
2036,502.07858486916047,266.98079065812345,762.3231433932924,1734.3268806296176,6.301794341687954e-14
2037,503.78036311624857,267.1511192922939,765.5135853726399,1740.4434516072347,5.0643586499033444e-14
2038,505.20922849726554,267.1080374541037,768.3566691324712,1745.614293614152,6.268886574507918e-14
2039,506.3902013710258,266.8731930110796,770.8908094721155,1749.9221605335536,5.0643586499033444e-14
2040,507.3468493701952,266.4670401099441,773.1517656034704,1753.4451511894756,5.105036882896687e-14
2041,508.10072728549306,265.9084073397868,775.1718483690515,1756.2547984359046,6.101686134145394e-14
2042,508.67085858643975,265.2142042795535,776.9791432586189,1758.414269906894,5.105036882896687e-14
2043,509.07405435961545,264.3994800699461,778.5981187086435,1759.9794734158938,5.0643586499033444e-14
2044,509.32505812723247,263.47747898478184,780.0499294970481,1760.9995326075727,6.301794341687954e-14
2045,509.43665752195335,262.4597328556306,781.3526397986548,1761.5171352454422,5.788567725410143e-14
2046,509.4211897688643,261.3565448303768,782.5239180069781,1761.5737294906562,5.105036882896687e-14
2047,509.294661142183,260.17809524508175,783.588561375759,1761.2237712989015,5.105036882896687e-14
2048,509.0728414743902,258.9334897626144,784.5717170797271,1760.5209960383402,4.4560415126505675e-14
2049,508.7701894240633,257.6306342811894,785.4969207555677,1759.5146192778072,4.4560415126505675e-14
2050,508.40009837367836,256.27644068467106,786.386469096191,1758.2501542470143,4.4560415126505675e-14
