time,Sum_steel_inflow,Sum_conc_inflow,Sum_engwood_inflow,Sum_dimlum_inflow,Sum_masonry_inflow
2017,24.262631922780013,115.04558334638772,38.57946298031345,66.54561717567356,26.328565507239826
2018,24.129006555729497,113.78319971342536,39.63513499984341,66.0603827710392,26.02703040456999
2019,23.9830098430065,112.34394614123015,40.90954572333566,65.51889473520623,25.682642774349908
2020,23.81598728805533,110.6690206790093,42.424763447399755,64.89406145377265,25.281588627709237
2021,23.61836256443522,108.69547249469596,44.200942666147355,64.15630493918874,24.80910895405703
2022,23.37749650819365,106.34798362218226,46.24901968460498,63.2680538065325,24.247657801942314
2023,23.086838740698326,103.58279241394176,48.584196674298354,62.2089435892934,23.586964945396417
2024,22.742800595104544,100.3745377067224,51.21759772985018,60.96755574092065,22.821058718775475
2025,22.34376146005608,96.71357759217858,54.150593924859656,59.53907572645053,21.94769320601037
2026,21.889568473765305,92.60590347363244,57.36939656410606,57.924352574909236,20.96837451330793
2027,21.380341196621846,88.07033875908662,60.83737511173461,56.12716174735347,19.887777280164297
2028,20.82292671950127,83.1667039551645,64.51024838224376,54.171448369966456,18.720141267282532
2029,20.228022498791713,77.98188396782363,68.33209473444231,52.09338119066968,17.486076982473268
2030,19.60850429015632,72.62043353752372,72.23565039585895,49.93648969939439,16.21038624252945
2031,18.97704162217975,67.19207497954531,76.14092923790687,47.7448982619935,14.919176965332552
2032,18.342394372123135,61.79536473019753,79.94685938550161,45.55340036666224,13.636149859194832
2033,17.71741876336423,56.54153885309632,83.57248397397396,43.40675111662406,12.38777189725616
2034,17.11456617480955,51.531684917437154,86.95279878442254,41.34704131037671,11.198022188052859
2035,16.54362592601679,46.8452774016823,90.03669915345101,39.40736271033282,10.085752960884392
2036,16.012748993740942,42.5410830429219,92.79657187715407,37.613870125999846,9.064817412465384
2037,15.530814620988775,38.66205450783832,95.24482099783565,35.99107738186749,8.145062486614382
2038,15.099533277816063,35.21590972025056,97.38495805924202,34.54360168581107,7.328246567690159
2039,14.717228259483129,32.19015593828426,99.2234782164824,33.26598653222984,6.611419377626842
2040,14.380781413097054,29.560368794653705,100.7748639877224,32.14785946160051,5.988797633846785
2041,14.085800172102733,27.293652813451505,102.05646889561814,31.174894105353626,5.452610619874615
2042,13.826516969883253,25.351408346599747,103.08181509074504,30.329146877953846,4.993798589505772
2043,13.59820500597054,23.69613965977283,103.87380631264664,29.594805269601395,4.603477450768277
2044,13.396541005902217,22.29144901163076,104.45763247441441,28.957009550592023,4.272998006728387
2045,13.217418251780805,21.102786418570627,104.85717216395867,28.401648966480284,3.9941504211891683
2046,13.061282906849343,20.1048735586718,105.12838423379017,27.92477418041911,3.760599222358071
2047,12.94139854342544,19.293384216152,105.42792716961975,27.55007011081933,3.5700036894099774
2048,12.858511705782352,18.646117308938166,105.80890373782071,27.274723419893114,3.4167658005720676
2049,12.809693086656008,18.138714399248478,106.28776974621714,27.08872295385889,3.295100693447142
2050,12.792531418980944,17.7508903735538,106.87854358834517,26.983783740827405,3.2001881898180873
2051,12.803313281200627,17.463478363918973,107.57846494822232,26.949426499596967,3.1276105616142336
2052,12.83351735423377,17.253447422335412,108.33894266713334,26.96556060118988,3.0724462149395566
2053,12.880208828927978,17.10767330343526,109.1537134816889,27.024286183533764,3.0317075300971417
2054,12.94242635708147,17.017302676066137,110.02991100866257,27.122155486726626,3.003282091885914
2055,13.01939369740777,16.975030222337633,110.97361131131088,27.256355025503126,2.985425221806483
2056,13.108307544394947,16.972021255952654,111.97136642414615,27.420037901961873,2.9762046436573026
2057,13.199914281069734,16.99211588856213,112.95255970775285,27.59305823389084,2.972479064874249
2058,13.291525908121193,17.02852147363678,113.90091075345018,27.769167746292688,2.9728135828208613
2059,13.382689811841905,17.077901864440243,114.81809992134147,27.946900328003952,2.9764207977610098
2060,13.473001218085503,17.13744065269237,115.70529290677602,28.124976389142887,2.982638139246799
2061,13.560142399676876,17.20228061832248,116.54643560323903,28.29819714496145,2.9904772445820167
2062,13.636033671092548,17.260616320812932,117.27522235119683,28.44940761415038,2.9977689984584264
2063,13.698543666706021,17.30849362763676,117.87585620388512,28.57392381706466,3.0037321030181765
2064,13.747523490179807,17.344675872344776,118.34917064321607,28.671237165554388,3.008072880358769
2065,13.782841113087485,17.368115056081578,118.69580677000454,28.740905859492994,3.0105430136713602
2066,13.807176073467076,17.381444983060767,118.94033839214342,28.788377191056377,3.0115428804451385
2067,13.831609148444722,17.39797608113975,119.17950803058294,28.836634276749535,3.0133303210273747
2068,13.858796649502924,17.42049664096062,119.43731886321383,28.89111067527784,3.016346384813474
2069,13.888588011016129,17.44835940489857,119.71339700326722,28.951406018269058,3.0204442845042587
2070,13.92082904257539,17.480995654666614,120.00716973328785,29.01712807256869,3.0254971302915763
2071,13.953920019097344,17.516090148744386,120.30546427378869,29.084884448111207,3.0310809678408632
2072,13.981848482627663,17.545847971474267,120.55694282335702,29.14209630969287,3.0358281293278764
2073,14.002768636303879,17.567753914269428,120.74609138403142,29.184878935750383,3.039288324363582
2074,14.01623359059788,17.581084094783918,120.86938560820401,29.212270087227285,3.0413239232075293
2075,14.021759909853127,17.585097435596385,120.92292821675271,29.22323676608112,3.0417964974872014
2076,14.01753918358843,17.577415080536614,120.89134719209801,29.213989063509477,3.0402861392499227
2077,13.99801471203083,17.550978792824516,120.7269021868383,29.17292918297039,3.0355651510872046
2078,13.96166930167565,17.503812947717766,120.4166559674641,29.096881328426168,3.0272862618239436
2079,13.908325896364008,17.43563487566142,119.95920386896671,28.98546504388463,3.015395971222337
2080,13.8378452082799,17.346219515630086,119.35344628165565,28.83838052178751,2.9998515220345436
2081,13.75505594865593,17.241577631475803,118.64111664653953,28.665682937145135,2.9816892074869457
2082,13.679612776107216,17.146309281741754,117.99181539256499,28.50832591387378,2.965160488078727
2083,13.616404182805633,17.066509854581557,117.44777204323779,28.37649104105614,2.951317028212037
2084,13.565406198211562,17.002123117570054,117.00883265944574,28.27012341888629,2.940147112850884
2085,13.526612981478614,16.953120641994747,116.6749894327502,28.189206889078296,2.931644221254423
