time,Sum_steel_stock,Sum_conc_stock,Sum_engwood_stock,Sum_dimlum_stock,Sum_masonry_stock
2017,1042.4479812643551,4292.354299642623,1570.5710775252865,3076.1041767083884,2352.7285511443097
2018,1061.5437704861417,4384.10448362336,1603.6527801554623,3124.421443752278,2366.440124521684
2019,1080.2934294377078,4473.669742695644,1638.0694301489864,3171.261894390016,2379.3926082084586
2020,1098.6703884976157,4560.8051028315285,1674.1194683653466,3216.462710873228,2391.5242504221656
2021,1116.6381256590757,4645.203238576984,1712.129234548249,3259.822973299406,2402.758899291855
2022,1134.1471127839568,4726.482131611742,1752.442617153686,3301.0970522098633,2413.003235045853
2023,1151.1410647959794,4804.216682941972,1795.4244241706613,3340.012935723749,2422.1540643977723
2024,1167.5600505585537,4877.957158757793,1841.4544826275953,3376.283395835174,2430.102637056904
2025,1183.3426392689191,4947.244951582817,1890.9150835601497,3409.615979161536,2436.738388516047
2026,1198.4275888139211,5011.6282534827005,1944.1719494559202,3439.7233330992026,2441.9527079892914
2027,1212.7543831553685,5070.67492374124,2001.5461474582887,3466.3324289906905,2445.642121570145
2028,1226.2702689691826,5124.013538785239,2063.302645973505,3489.209303479416,2447.7178705129795
2029,1238.9343640482127,5171.360496651132,2129.6348622783316,3508.175867645555,2448.112293547169
2030,1250.7200350029145,5212.537717068087,2200.650089184534,3523.121152541096,2446.7830280308954
2031,1261.6148268339152,5247.477827099094,2276.353961329427,3534.0052787077657,2443.7143240924547
2032,1271.616658700098,5276.212998395741,2356.6258027940685,3540.8543908661195,2438.914643590669
2033,1280.737835973556,5298.887642784208,2441.242038130601,3543.7666986390273,2432.419430652473
2034,1289.0044587242169,5315.748260017429,2529.8958820989933,3542.90535136856,2424.2886261784574
2035,1296.4535208576276,5327.121809303979,2622.2152045982803,3538.484696939262,2414.601541475099
2036,1303.1309607364099,5333.394983276594,2717.7918426572473,3530.7563845622913,2403.451857940697
2037,1309.091974286227,5334.998375607127,2816.2304499606316,3519.9971665499197,2390.943617838746
2038,1314.3937070102722,5332.3712118161375,2917.139792898154,3506.488751304104,2377.1831312223057
2039,1319.0917206355914,5325.941111879002,3020.1374467924998,3490.5056628315347,2362.2742613721302
2040,1323.2384137524803,5316.112135209681,3124.8600290737445,3472.307622067413,2346.3155847111057
2041,1326.8816703657576,5303.2562865762275,3230.9671056389884,3452.1343341752604,2329.3983953414013
2042,1330.0634774283158,5287.707789290251,3338.136907792315,3430.2023867978155,2311.605407277112
2043,1332.8208923143707,5269.7641698141315,3446.0775094425626,3406.705215170035,2293.01092092265
2044,1335.1864295987973,5249.687335672269,3554.529498204828,3381.813571854108,2273.68104863349
2045,1337.1882939943603,5227.705403279622,3663.2642917690882,3355.6766963423447,2253.674144865804
2046,1338.8547262732961,5204.021954460187,3772.1220706167487,3328.4254693364173,2233.04267173876
2047,1340.2261337198217,5178.8369811217935,3881.1313211904862,3300.177537091144,2211.8371856720914
2048,1341.3432915319365,5152.328979198734,3990.3856791356607,3271.0341807563564,2190.103072918815
2049,1342.2439431167204,5124.652771455209,4100.000107924239,3241.0816596376794,2167.8803567562522
2050,1342.963357700231,5095.943566355481,4210.107741059585,3210.3937780172064,2145.204657610685
2051,1343.5331654815827,5066.3180616642685,4320.839696486596,3179.0337388715566,2122.107592543584
2052,1343.9768905658063,5035.87056446564,4432.270340715225,3147.055143592903,2098.616270154005
2053,1344.3152546587107,5004.6828923761705,4544.467470869064,3114.504795180488,2074.7552251635207
2054,1344.5680664160845,4972.82863730273,4657.5081278165,3081.4242535150465,2050.547296113165
2055,1344.7544224712728,4940.374706371618,4771.477232605914,3047.8508227583507,2026.013997478263
2056,1344.8908262792079,4907.379785136617,4886.444256117797,3013.8180492916285,2001.175338270155
2057,1344.9851510294397,4873.887002638753,5002.395082265274,2979.355501559689,1976.0486209347418
2058,1345.0428249921026,4839.9332999385815,5119.2966127722675,2944.4904022885403,1950.650157184633
