time,Sum_steel_outflow,Sum_conc_outflow,Sum_engwood_outflow,Sum_dimlum_outflow,Sum_masonry_outflow
2017,5.140639893501184,21.340283112281817,7.8765455899663985,15.501905647403346,11.906179799363573
2018,5.317350381634149,22.07385946148958,8.14730336425904,16.034786644846182,12.315457027049002
2019,5.496403108354692,22.81715912056031,8.42164994255276,16.574730802194953,12.730159087893796
2020,5.677651460986676,23.56957345787547,8.699360683275223,17.121296000193837,13.149946413867251
2021,5.860940471257518,24.33045915537412,8.980198142316445,17.674014922767967,13.574460084504754
2022,6.046106910791509,25.099138605139007,9.263912219346873,18.23239534492849,14.003322047705293
2023,6.232979496139667,25.874900760950684,9.550240471978196,18.795920750902205,14.43613559363671
2024,6.42137919385025,26.657002405560075,9.838908583237606,19.36405125377984,14.87248605933572
2025,6.611119618477687,27.444669804414065,10.129630971505678,19.936224795194423,15.311941747000574
2026,6.80200751691815,28.237100718634778,10.422111532849216,20.51185860498989,15.754055040001962
2027,6.993843332115322,29.033466748657055,10.716044505178838,21.090350899798104,16.198363699702597
2028,7.186421838410881,29.832915976750996,11.011115442525927,21.671082797109015,16.6443923242332
2029,7.379532839838068,30.634575872627575,11.307002286289094,22.25342041847261,17.091653948111336
2030,7.572961921593202,31.437556421907082,11.603376518729654,22.836717152245892,17.539651758827407
2031,7.766491243854193,32.24095343280491,11.899904382443507,23.42031604310048,17.987880904096524
2032,7.959900366121301,33.04385197224723,12.196248148095208,24.003552272490804,18.435830360937203
2033,8.152967089382782,33.84532987898047,12.492067411469893,24.5857556916728,18.882984835649463
2034,8.345468302714334,34.64446129831826,12.787020399952235,25.16625336676401,19.32882666200741
2035,8.537180820448345,35.44032018115816,13.080765267945932,25.744372093930632,19.772837663807827
2036,8.72788219583722,36.231983688956625,13.372961360572027,26.319440842159906,20.214500947219552
2037,8.91735149721855,37.018535446625314,13.663270425270966,26.890793081344864,20.65330258855944
2038,9.10537003309311,37.799068586901065,13.951357751727777,27.45776895464195,21.088733183841295
2039,9.291722013272949,38.572688532741864,14.236893221865635,28.019717256354244,21.520289228079434
2040,9.476195134348592,39.33851546873291,14.519552253529366,28.575997179875966,21.94747429482584
2041,9.658581079168371,40.095686458358614,14.799016623896977,29.125979804670973,22.36979998946061
2042,9.83867592180189,40.843357171275876,15.074975161603318,29.669049296593805,22.786786653916348
2043,10.016280431557446,41.58070319328415,15.34712429999969,30.20460380227783,23.197963805276657
2044,10.191200272001598,42.306920901443966,15.615168487847626,30.7320560254826,23.602870295904882
2045,10.363246093549948,43.02122789752125,15.878820458002076,31.25083348125802,24.001054188916623
2046,10.532233521005788,43.72286300445341,16.137801359178425,31.760378432273225,24.39207234910306
2047,10.697983040357876,44.41108584255743,16.391840760646062,32.2601475205657,24.775489756193355
2048,10.860319792145784,45.08517601449406,16.640676544526126,32.74961111702444,25.150878553977286
2049,11.01907328168778,45.7444319402285,16.884054705197354,33.2282524199968,25.517816856036937
2050,11.174077019371843,46.3881693951416,17.121729080021325,33.695566343193164,25.87588733499057
2051,11.325168106968675,47.01571981570784,17.353461040064136,34.151058241446385,26.224675628993467
2052,11.472186788463318,47.626428447525974,17.57901917363693,34.59424253057648,26.56376860456635
2053,11.614975986169386,48.21965241971525,17.79817899919421,35.024641264511914,26.89275252055027
2054,11.753380844831879,48.7947588375526,18.010722747346804,35.44178273870995,27.211211142016463
2055,11.887248308003876,49.35112299159356,18.216439254408172,35.84520019377056,27.518723857004336
2056,12.016426752174612,49.88812678624151,18.415124011953207,36.234430696773536,27.8148638515276
2057,12.140765704915701,50.40515749378573,18.60657941829831,36.60901428032731,28.099196400480484
2058,12.260115673693058,50.90160694126861,18.79061527862066,36.968493420550644,28.371277332789912
2059,12.374328111980335,51.376871237229764,18.9670496006109,37.31241293524513,28.630651729731053
2060,12.483255548910345,51.83035114343266,19.135709732126298,37.64032038240029,28.876852914354934
2061,12.586751907938403,52.26145319321938,19.296433886315175,37.9517670369931,29.10940178893104
2062,12.68467303888775,52.66959165321653,19.449073098116653,38.246309520816965,29.327806574906905
2063,12.776877486315485,53.05419141881466,19.59349365395107,38.52351215588041,29.531563007564614
2064,12.863227515386624,53.414691926186016,19.729580033792182,38.78295010677096,29.720155034000264
2065,12.943590414377992,53.75055215459617,19.857238401648743,39.02421337134347,29.89305605940177
2066,13.017840090532857,54.061256782331,19.976400676740326,39.246911671954635,30.049730782135757
2067,13.085858973221155,54.34632354757156,20.087029213281994,39.450680291408325,30.189637653161363
2068,13.147540235186062,54.605311851809546,20.189122111683343,39.63518688832725,30.31223198962613
2069,13.202790339005125,54.83783262764255,20.282719178035084,39.80013931597045,30.41696976608124
2070,13.251531911698242,55.043559474701794,20.36790854183006,39.945294456086884,30.503312099217787
2071,13.293706945577936,55.22224104669867,20.444833933825485,40.07046806508697,30.570730433816138
2072,13.329280317879489,55.37371464875294,20.51370261659753,40.17554561342991,30.61871242764759
2073,13.358243615340823,55.497920976925315,20.57479394954079,40.260494080211295,30.64676852220415
2074,13.38061924264,55.59491990091192,20.62846855763619,40.32537464344814,30.654439173408477
2075,13.39646478539103,55.664907155917454,20.67517805913899,40.370356182204056,30.641302702378667
2076,13.405877589198907,55.7082317706493,20.715475291319457,40.3957294793929,30.606983710323327
2077,13.408999506086754,55.72541401521212,20.75002495545464,40.401921983794374,30.551161984372552
2078,13.406021748453204,55.71716360552067,20.7796145824325,40.38951295670952,30.47358180203861
2079,13.397189778679374,55.68439785009916,20.805165698635303,40.3592487927592,30.374061521734955
2080,13.382808149700248,55.6282593712928,20.827745048349655,40.31205826625729,30.2525033256577
2081,13.363245198452551,55.55013297678067,20.848575703995806,40.249067414566724,30.108902959049296
2082,13.338937480338991,55.45166119982393,20.869047869266403,40.17161372870508,29.943359288141632
2083,13.310393818969553,55.33475796912456,20.890729153148648,40.081259279943254,29.75608347700711
2084,13.278198831788014,55.20161981296688,20.915374065223006,39.97980237015681,29.547407563035435
2085,13.243015779133826,55.05473394915153,20.944932455084817,39.86928725436693,29.317792191577812
2086,13.205588572254774,54.896882564017325,20.98155659183954,39.7520114474678,29.067833253725404
2087,13.166742765249685,54.73114254273801,21.02760655404555,39.630530094908785,28.798267157749162
2088,13.12738534741195,54.560879881509024,21.085653577030488,39.50765686070425,28.509974455334287
2089,13.08850314654928,54.389737992815036,21.15848098406242,39.386460767151135,28.203981539033382
2090,13.051159651210112,54.22161911066816,21.24908231143963,39.27025841091853,27.881460128494357
2091,13.01649006105825,54.06065801670315,21.360656226306002,39.16260098178231,27.54372427038094
2092,12.985694380664993,53.91118734383178,21.49659783119403,39.06725552529617,27.192224591886642
2093,12.960028383564772,53.77769377553877,21.660485952386697,38.98817992158892,26.82853957044143
2094,12.940792291429869,53.66476454992775,21.856066021782684,38.9294911017179,26.45436361436141
2095,12.929317038610607,53.57702380250531,22.087228185807085,38.89542609330165,26.0714917908474
2096,12.926948026027828,53.51905844482423,22.357980311979876,38.89029558136118,25.68180108988595
2097,12.935026311486368,53.495333481822165,22.67241561605009,38.91842979119033,25.287228176385756
2098,12.95486723684433,53.51009692310444,23.034674702268266,38.984116650424156,24.889743658277634
2099,12.987736556979826,53.56727474610302,23.448901898488376,39.091532369866826,24.49132298618126
2100,13.03482421181811,53.670356724645465,23.919195878339906,39.24466479900387,24.09391420083132
