time,Sum_steel_inflow,Sum_conc_inflow,Sum_engwood_inflow,Sum_dimlum_inflow,Sum_masonry_inflow
2017,34.27460179663653,166.98873082501393,46.369700170558744,94.693043882146,38.18877712121097
2018,33.28723324175608,162.2019859384438,45.032731274468475,91.94896055729266,37.07620565843781
2019,32.310485307295274,157.47067874876583,43.709949354624,89.23170471378536,35.97353634953398
2020,31.3400011116646,152.7742183698752,42.39542876550777,86.52880602836605,34.87558204829995
2021,30.381267715696314,148.14009549465135,41.09655566297085,83.85490834195829,33.78806042124055
2022,29.469747844417842,143.7421572107026,39.86125456339169,81.30725877112688,32.74992463765721
2023,28.6167985653895,139.63703579473173,38.70482642241803,78.9163492997673,31.773149067640414
2024,27.824879228409003,135.83827531947412,37.630521690015826,76.68791094663332,30.85965710975636
2025,27.096263153251027,132.3588664264457,36.64132179063224,74.62692044224387,30.010980325398734
2026,26.429443969551155,129.19376318998832,35.73507605095017,72.72765440219452,29.224241057602274
2027,25.811944728004864,126.28472836395657,34.894779137607586,70.95390432486855,28.484203167624667
2028,25.24212285000872,123.62694124013922,34.118052412565305,69.29896524468172,27.787372414824524
2029,24.72192035366205,121.23377697565847,33.4073308438741,67.76553756676363,27.13386602380739
2030,24.253264605805324,119.11936804273657,32.764988843909265,66.35571690188964,26.52335152382423
2031,23.836687725106135,117.29197796680641,32.19146755482724,65.06711160680126,25.9534561278969
2032,23.46807528615128,115.73808209017906,31.680880075105197,63.88391374056263,25.416185267910777
2033,23.146880860806007,114.46286269925814,31.23210155504215,62.79927177180244,24.906827781716856
2034,22.874039462056057,113.48020711507208,30.84593826010438,61.8094142354517,24.42154532404972
2035,22.65068362505297,112.80657763908906,30.523384412902793,60.91001722268745,23.95587629385403
2036,22.473400876386318,112.43743408558362,30.2592292543042,60.083422880911456,23.499698256812078
2037,22.32465619860098,112.29850844628699,30.029201104689307,59.27358351658766,23.027635390968012
2038,22.201240469037103,112.38729830957197,29.828312849434063,58.46269009437825,22.52924428536874
2039,22.104784352132565,112.72612141629737,29.65806409769854,57.645460218698354,21.998825399455942
2040,22.03693520514255,113.33754042935385,29.519969000820048,56.8165462107414,21.430612239997036
2041,21.98547743115097,114.17149226370034,29.39703659941784,55.93576238323621,20.806051047417863
2042,21.896356628910063,114.95343995631528,29.216686855380896,54.861381346092465,20.07076069568569
2043,21.75594542826145,115.60594387568054,28.961026419359637,53.563275661444806,19.215334087246426
2044,21.56342952323618,116.10913227296977,28.629735397727273,52.05002595741555,18.247181188883005
2045,21.31682958443467,116.42743158482399,28.221410559476684,50.333821358538515,17.177656893811815
2046,21.040459482900157,116.66113806322198,27.769838641481158,48.49420403684692,16.04335013085242
2047,20.842056815878248,117.3804942339227,27.418548091896735,46.7979565197033,14.940593556601316
2048,20.74854702499389,118.7264052309979,27.203488133856318,45.312847312171236,13.894303281123412
2049,20.759104183221645,120.68603795106634,27.123974387906525,44.042593289078006,12.908165823229865
2050,20.872616928392596,123.24362347554015,27.179012263857697,42.99117493027892,11.986357713438835
2051,21.072258002904203,126.28894458275965,27.34722416351242,42.13132834109496,11.124894801847375
2052,21.29324743708006,129.4158523758012,27.545420259200643,41.34573272048746,10.298945134838469
2053,21.516228977963266,132.47990899560935,27.749877946322847,40.61504975075384,9.513159017379369
2054,21.738019722998548,135.43749043477018,27.957673172023124,39.949632313466296,8.77869377897865
2055,21.95638140303901,138.25721218145478,28.166784466169695,39.35724243836708,8.103765372213795
2056,22.171366610386325,140.92892523964662,28.3777944436663,38.84511105355061,7.493873856558379
2057,22.387627569533926,143.47854488399813,28.596837328594276,38.423878579769905,6.952503534467869
2058,22.60637949043561,145.91607898688233,28.825356256601996,38.0941190718453,6.478870938722145
2059,22.828067322357104,148.25065534133284,29.063611081067812,37.852322313767665,6.069832088597722
