time,Sum_steel_stock,Sum_conc_stock,Sum_engwood_stock,Sum_dimlum_stock,Sum_masonry_stock
2017,1023.941950668304,4289.0741955986,1573.2872103275813,3071.08835910617,2352.7285511443097
2018,1042.7788716983948,4380.760993007511,1604.797935325603,3121.2433441585395,2366.440124521684
2019,1061.2915940400728,4470.2644780932615,1637.3094953638592,3170.3212539697206,2379.3926082084586
2020,1079.4569066575125,4557.339854979282,1671.0593427335448,3218.2321756803685,2391.5242504221656
2021,1097.242176420366,4641.68002093192,1706.3053209968903,3264.8570819886913,2402.758899291855
2022,1114.602293487181,4722.903233551389,1743.3164594186644,3310.039862461295,2413.003235045853
2023,1131.4857681074704,4800.584700562726,1782.3772511400216,3353.6045545460915,2422.1540643977723
2024,1147.8377000467076,4874.2750125039665,1823.7835869426046,3395.3643126755082,2430.102637056904
2025,1163.6017539588981,4943.515892529524,1867.83301346014,3435.128034270341,2436.738388516047
2026,1178.7216339711927,5007.855858255312,1914.8095839016758,3472.706043850111,2441.9527079892914
2027,1193.141362380113,5066.8630799507755,1964.961025840652,3507.9130383256897,2445.642121570145
2028,1206.8120128238033,5120.166401179718,2018.491099222656,3540.588273628513,2447.7178705129795
2029,1219.6955655943557,5167.4824238331785,2075.547963497615,3570.6078032112205,2448.112293547169
2030,1231.7670901360777,5208.633195465969,2136.2128419243795,3597.8918514260604,2446.7830280308954
2031,1243.0145422274823,5243.551391063224,2200.487304432064,3622.4054186700478,2443.7143240924547
2032,1253.434856918677,5272.26915791367,2268.2721858233845,3644.148958319943,2438.914643590669
2033,1263.0380466282938,5294.930802472585,2339.387703437206,3663.1683436528547,2432.419430652473
2034,1271.846797207371,5311.7826455642335,2413.5894111378266,3679.5522063288704,2424.2886261784574
2035,1279.893805955609,5323.151409485877,2490.582098914673,3693.4229376566977,2414.601541475099
2036,1287.220142544573,5329.423507052328,2570.0432831164853,3704.9297495301835,2403.451857940697
