time,Sum_steel_outflow,Sum_conc_outflow,Sum_engwood_outflow,Sum_dimlum_outflow,Sum_masonry_outflow
2017,2.0593067724041543,1.0838057339993303,3.0923358493351296,7.0889711006440175,2.288904591177409e-16
2018,2.130095694449179,1.1210616894182877,3.1986352721421847,7.332655348743322,2.0564873644252306e-16
2019,2.2018229553125006,1.1588115093808125,3.306343740303331,7.579569738330542,2.0564873644252306e-16
2020,2.274430545390563,1.1970247493696702,3.4153741399394435,7.829514567442108,3.579617833450373e-16
2021,2.347858125446947,1.2356698515559081,3.5256358531342817,8.08228210228925,3.851435021975669e-16
2022,2.42204341970868,1.2747143908623642,3.637035346211839,8.337657926162732,2.288904591177409e-16
2023,2.496922614782879,1.3141253201492882,3.7494767669505054,8.59542230878552,3.851435021975669e-16
2024,2.572430772398805,1.3538692200662736,3.8628625626858093,8.855351623522425,2.0564873644252306e-16
2025,2.648502259372753,1.3939125560955699,3.97709412436523,9.117219824059154,2.0564873644252306e-16
2026,2.7250711959975757,1.4342219439111503,4.092072458333154,9.380799984629588,4.2339703668820023e-16
2027,2.8020719225924027,1.4747644232759372,4.2076988854292106,9.645865902837002,4.112974728850461e-16
2028,2.87943948279136,1.5155077400162738,4.323875765249066,9.912193760138418,7.702870043951338e-16
2029,2.9571101210468607,1.5564206349722645,4.440507241763577,10.179563831270439,4.112974728850461e-16
2030,3.0350217907667183,1.59747313821697,4.557500004907361,10.44776223026108,3.5530690034679698e-16
2031,3.113114668727738,1.6386368664124946,4.674764061582747,10.716582677999867,0.0
2032,3.1913316707979322,1.6798853208515283,4.792213508607095,10.985828274234592,5.074797597988114e-16
2033,3.2696189634996005,1.721194183480462,4.909767299380105,11.255313255138716,4.577809182354818e-16
2034,3.347926465678185,1.7625416080961684,5.027349995643282,11.5248647166665,7.702870043951338e-16
2035,3.4262083344490746,1.803908503910959,5.14489249556115,11.794324283584821,4.112974728850461e-16
2036,3.504423429376576,1.8452788085942022,5.262332729023847,12.063549703313592,5.458328173574349e-16
2037,3.5825357486370404,1.8866397478092822,5.379616310765177,12.33241634300561,4.112974728850461e-16
2038,3.660514830819368,1.9279820782250052,5.496697141740314,12.600818567951054,4.112974728850461e-16
2039,3.7383361159124124,1.9693003109095548,5.61353794905166,12.868670979035388,4.577809182354818e-16
2040,3.8159812589975353,2.0105929119563166,5.730110754666046,13.135909486874548,7.401990215501311e-16
2041,3.893438390520713,2.051862477356648,5.846397263702833,13.40249220148103,4.1435548876575317e-16
2042,3.9707023176266274,2.09311587943272,5.962389163985702,13.668400118409153,4.112974728850461e-16
2043,4.047774661742301,2.1343643824659844,6.07808832961362,13.933637584764089,7.702870043951338e-16
2044,4.1246639283217315,2.175623725437407,6.193506922399967,14.19823253096894,4.112974728850461e-16
2045,4.201385505447972,2.216914170064985,6.3086673862173095,14.462236456911194,4.605303779005266e-16
2046,4.27796158899714,2.258260512714035,6.423602330808992,14.725724164586016,5.074797597988114e-16
2047,4.354421033200517,2.299692059210463,6.538354303338146,14.988793233276649,4.112974728850461e-16
2048,4.430799126673515,2.3412425621184996,6.652975447804778,15.251563237578385,4.112974728850461e-16
2049,4.507137295540048,2.382950120886952,6.767527054801617,15.514174713940118,3.5530690034679698e-16
2050,4.583482736948392,2.4248570462804993,6.882079006575321,15.77678788711559,5.074797597988114e-16
2051,4.659887987346923,2.467009691074989,6.996709123968649,16.039581171607107,5.458328173574349e-16
2052,4.736410430635991,2.5094582493278033,7.111502422946579,16.302749465768475,4.112974728850461e-16
2053,4.813111751940004,2.5522565267980903,7.226550289354949,16.566502258401503,2.0717774438287659e-16
2054,4.890057343075771,2.595461685122,7.341949581069764,16.83106156884993,4.577809182354818e-16
2055,4.967315665915326,2.6391339622162677,7.457801666890425,17.096659742044118,4.112974728850461e-16
2056,5.044957580162603,2.68333637151181,7.574211412016946,17.363537121061718,4.577809182354818e-16
2057,5.1230556423950535,2.728134382831123,7.691286120444679,17.631939620902372,4.112974728850461e-16
2058,5.201683383404159,2.773595587855659,7.809134444884183,17.902116227795,7.702870043951338e-16
2059,5.280914570885807,2.8197893531498557,7.927865274838143,18.174316448411165,7.401990215501311e-16
2060,5.360822464430094,2.8667864636530953,8.047586613315096,18.44878773300625,4.605303779005266e-16
2061,5.441479069622991,2.9146587594980096,8.168404452456084,18.72577289603512,4.112974728850461e-16
2062,5.522954397894599,2.963478768947592,8.290421658079774,19.005507557170567,4.577809182354818e-16
2063,5.605315738473484,3.013319340089278,8.413736872743367,19.28821762470563,7.670021834406124e-16
2064,5.688626948286138,3.064253273507309,8.538443446146786,19.57411684155973,4.112974728850461e-16
2065,5.772947765002198,3.116352957606247,8.664628400766434,19.863404411945034,7.401990215501311e-16
