time,Sum_steel_inflow,Sum_conc_inflow,Sum_engwood_inflow,Sum_dimlum_inflow,Sum_masonry_inflow
2017,13.471153164957776,105.58007536658789,20.322948399183154,31.570566837995116,26.328565507241066
2018,13.451224827527001,104.41926123846414,21.86290177304799,31.17571777966028,26.027030404570933
2019,13.43587769497271,103.09569797393316,23.722359407301127,30.723227962332597,25.68264277434742
2020,13.419074743899827,101.55535679096806,25.88614014645266,30.1955928053996,25.281588627708214
2021,13.379229291397339,99.74040219089949,28.42489930515643,29.574186310177346,24.809108954058836
2022,13.35822175933145,97.58165692849843,31.391535160120174,28.83715475946801,24.247657801944268
2023,13.295281399722159,95.03891354384238,34.74775109184533,27.971510873921282,23.586964945397757
2024,13.215585034305855,92.08886704005604,38.491245028741744,26.969652373509728,22.821058718774523
2025,13.125959893231006,88.72266166452499,42.766372444283164,25.828782579633998,21.947693206012772
2026,13.04566598052512,84.9516820768448,47.34623456061593,24.5510629256298,20.968374513307804
2027,12.914262024698054,80.78987671267097,52.20644393474183,23.14306501032015,19.88777728016424
2028,12.719851164151748,76.29031622053424,57.27547076916565,21.62331144729588,18.720141267281157
2029,12.512332733382078,71.53072529670821,62.58479381082657,20.018430138569197,17.486076982471914
2030,12.274559560082949,66.60297695457561,68.05176516351186,18.36046331349326,16.21038624253038
2031,12.049047943326357,61.61809468196571,73.46637713401908,16.6833445993001,14.919176965333019
2032,11.785379689918928,56.6586412974987,78.65856203898116,15.01851133217905,13.636149859195744
2033,11.514286550177735,51.834997743600056,83.39354650566727,13.400360946334832,12.387771897254687
2034,11.2490993184765,47.23212636310388,87.795784902252,11.859872159539801,11.19802218805319
2035,10.94814213843975,42.91944762776952,91.76376926409193,10.421400223332546,10.085752960885221
2036,10.677522902801613,38.96249016342056,95.21960838813449,9.10262123085235,9.064817412465718
2037,10.418088834279262,35.40888174289094,98.23880810780025,7.915387641770065,8.145062486614645
2038,10.158184923250246,32.25079567442384,101.01607197363131,6.861787156356491,7.328246567691103
2039,9.935775046629885,29.474047203113663,103.23387404765487,5.938041690058209,6.61141937762739
2040,9.723237108859513,27.058432114221237,105.0378970732418,5.136706354587634,5.9887976338464775
2041,9.548548849864037,24.979899593982395,106.49987763855395,4.447824613556833,5.452610619874321
2042,9.369554079381098,23.19650981465272,107.63118605511193,3.8599374240456004,4.993798589505792
2043,9.206169908259183,21.673282413843694,108.53811564946338,3.3615936074613146,4.603477450768735
2044,9.078754924446882,20.388912283108038,109.24629465165323,2.941580492060921,4.272998006728757
2045,8.94492778248841,19.2967826876132,109.70743933251154,2.589255691036299,3.9941504211888423
2046,8.83798355365826,18.37949704059364,110.0612566393691,2.2955724977194736,3.7605992223582483
2047,8.741208790480329,17.636380552210035,110.38974400936715,2.0541665917044765,3.5700036894099427
2048,8.655925139266436,17.044769318431968,110.796224622385,1.8569630250075406,3.4167658005722252
2049,8.610175253089535,16.57816259682807,111.29371401865248,1.696471112107661,3.2951006934469573
2050,8.59087261292867,16.224961190472715,111.95110328058608,1.5664424979628524,3.200188189818387
2051,8.57126814415166,15.960519207845781,112.70973539341536,1.4614973750154145,3.127610561613968
2052,8.571812970256712,15.768287064400987,113.51796628122949,1.376653819078439,3.072446214939694
2053,8.585669036194147,15.634791324972598,114.37610183230245,1.3083712772654146,3.0317075300968233
2054,8.621737912303429,15.55382116329902,115.30906377189056,1.253889440832724,3.0032820918858154
2055,8.650543309709077,15.516541234995792,116.30315454722636,1.2109244299107162,2.9854252218063655
2056,8.701197011816479,15.514925335709648,117.3307313726389,1.1773951803423963,2.9762046436575664
