time,Sum_steel_outflow,Sum_conc_outflow,Sum_engwood_outflow,Sum_dimlum_outflow,Sum_masonry_outflow
2017,2.785964737243273,19.616472742344357,3.5544296529349575,8.038816499477871,11.907143494856081
2018,2.8817326157830596,20.290791402989566,3.6766136033834327,8.315151795271941,12.316452985598168
2019,2.9787699433847377,20.974048756135065,3.8004170733961726,8.595149938272547,12.731187503207298
2020,3.076998253791215,21.665693478218085,3.9257395830555257,8.878584051824195,13.151009281117311
2021,3.1763359466951737,22.36515371837972,4.052476167658029,9.16521760379669,13.575563997638639
2022,3.276698826665161,23.071841427270023,4.180517896977534,9.454805747236907,14.00448198385658
2023,3.3780006500154127,23.785156687306362,4.309752422087623,9.747096704181008,14.437379577665851
2024,3.4801536907411337,24.50449214078625,4.440064558247161,10.041833217351488,14.873860634398103
2025,3.583069330351739,25.229237559834424,4.57133690691242,10.338754079476544,15.313518194343818
2026,3.686658673463963,25.958784577844252,4.703450517233714,10.637595742669467,15.755936301774423
2027,3.7908331890509306,26.69253158642909,4.836285585470731,10.93809400527283,16.200691965394377
2028,3.895505375712873,27.42988879004699,4.9697221891606205,11.239985769486877,16.647357245843345
2029,4.000589447880797,28.170283399359555,5.103641051306536,11.543010859150316,17.095501451449856
2030,4.10600203847917,28.91316493390322,5.237924328333735,11.846913883227106,17.54469341904552
2031,4.211662912581413,29.658010597374002,5.37245641440468,12.151446127677973,17.994503853030466
2032,4.3174956858363505,30.40433068346387,5.507124753758708,12.456367456088426,18.444507692789834
2033,4.423428540850639,31.15167396607629,5.641820651988995,12.761448197516753,18.894286475926684
2034,4.52939493445983,31.899633026358234,5.7764400767599735,13.066470998929503,19.343430662969396
2035,4.635334288831312,32.64790153571964,5.91088443833987,13.371232619125818,19.791541888133715
2036,4.741192659185012,33.39632218096545,6.045061340084992,13.675545640221225,20.2382350996034
2037,4.8469233707777954,34.14450962062082,6.178885288847933,13.979240072049052,20.683140552080605
2038,4.952487617794577,34.892291056481426,6.312278355305282,14.282164824545255,21.125905614326573
2039,5.057856411765535,35.63956239985912,6.445170774246548,14.584189022958178,21.56619635483144
2040,5.163008853395873,36.386292263527615,6.577501475024711,14.88520314084123,22.00369886988421
2041,5.267931519741619,37.13252555613405,6.709218533069815,15.185119927282965,22.43812032095775
2042,5.372622125341336,37.87838663750651,6.840279534420679,15.483875107258129,22.86918965213815
2043,5.477088429955871,38.62408199841082,6.970651846406603,15.781427836830838,23.296657962895182
2044,5.581348465188391,39.369902431931415,7.100312788768701,16.077760897949954,23.720298516622673
2045,5.685430680820816,40.11622466631442,7.2292497006949565,16.37288062088015,24.139906371132135
2046,5.789374007712187,40.863512433690474,7.357459900716631,16.666816526417602,24.555297623949638
2047,5.893227835138915,41.61231695466233,7.4849505380495405,16.959620684596644,24.966308272461447
2048,5.997006211655285,42.36192704772086,7.61173833577688,17.251366791490316,25.372792696449967
2049,6.1006396802854725,43.11382211548513,7.737849228745751,17.54214897160648,25.774621778526345
2050,6.204361258726037,43.86913068242893,7.863317901879654,17.832080319540808,26.17168068574988
2051,6.308257461225251,44.628807397298445,7.988187236476945,18.12129119874336,26.563866341984763
2052,6.412423754248638,45.3937707171497,8.112507673398001,18.409927318352526,26.951084625816833
2053,6.516964067369679,46.16500281532514,8.236336503176469,18.698147611682966,27.333247333472464
2054,6.621990247838069,46.94360104811857,8.359737093646503,18.98612194158864,27.710268949871224
2055,6.727714651048475,47.73395358006178,8.482778065807898,19.27402865880829,28.08206327380915
2056,6.834350900115719,48.53079367982584,8.605532429246187,19.562052040775512,28.448539945769593
2057,6.941879932999653,49.33855592237735,8.72807668911555,19.850379639646107,28.809600928687757
2058,7.05044088754705,50.15869782391303,8.850489937123454,20.13919956898799,29.165136992973608
2059,7.16017755247692,50.99261845888496,8.9728529390647,20.428697758659297,29.515024257288765
2060,7.271237634115333,51.84191997272395,9.095247231315152,20.719055207021576,29.859120836099827
2061,7.383772019434941,52.711164605606626,9.217754238493745,21.010445259065996,30.197263644056804
2062,7.497934043069471,53.60013830016728,9.340454424200601,21.303030938262207,30.529265405840643
2063,7.613905383926146,54.509431664156445,9.46342648619148,21.59696235882913,30.854911918317253
2064,7.731818514966442,55.43970834466806,9.586746606177048,21.892374243254757,31.17395960959164
2065,7.851836439498977,56.39092782155878,9.710487762929375,22.189383567638988,31.486133437027043
