time,Sum_steel_stock,Sum_conc_stock,Sum_engwood_stock,Sum_dimlum_stock,Sum_masonry_stock
2017,1027.390345491883,4292.172739342582,1575.4763652120039,3082.75239490153,2352.7285511443097
2018,1046.2256487687152,4383.929041400809,1608.6533900400566,3131.1844830003065,2366.440124521684
2019,1064.7223758744951,4473.500426124836,1643.1658646780222,3178.1363972514723,2379.3926082084586
2020,1082.8548085623615,4560.641916393917,1679.3124936263914,3223.444939940252,2391.5242504221656
2021,1100.58747656392,4645.046181722751,1717.4198825473898,3266.9087222562653,2402.758899291855
2022,1117.8721387018136,4726.331196154045,1757.8321670497405,3308.281541589073,2413.003235045853
2023,1134.6539356533847,4804.071851723924,1800.914406094612,3347.2907512782726,2422.1540643977723
2024,1150.8744421496356,4877.818404916125,1847.0466840312504,3383.648452932944,2430.102637056904
2025,1166.4737609326546,4947.112238182869,1896.6115475553543,3417.061510516214,2436.738388516047
2026,1181.392156966819,5011.501533402353,1949.974956325121,3447.2419006651076,2441.9527079892914
2027,1195.5705465610909,5070.5541395296905,2007.4581654802314,3473.9159575228227,2445.642121570145
2028,1208.9574039649558,5123.898623885006,2069.3262901586077,3496.849171745019,2447.7178705129795
2029,1221.512781489631,5171.251377374515,2135.7728476373845,3515.8630388599477,2448.112293547169
2030,1233.2106281856413,5212.434314983439,2206.90517435981,3530.846331075377,2446.7830280308954
2031,1244.038698674839,5247.380061328884,2282.728874154561,3541.759076146221,2443.7143240924547
2032,1253.9947757849002,5276.120787031508,2363.1231261193225,3548.6274804570303,2438.914643590669
2033,1263.0906506229494,5298.800905218913,2447.864134577622,3551.549983628402,2432.419430652473
2034,1271.3515683695437,5315.666919250064,2536.6448396832875,3550.6901166087555,2424.2886261784574
2035,1278.813399543917,5327.045793742391,2629.092794207589,3546.2627283920333,2414.601541475099
2036,1285.5207634720862,5333.3242282841375,2724.7995033959305,3538.520056248751,2403.451857940697
2037,1291.5274051288288,5334.932825340868,2823.369331597696,3527.7394987578273,2390.943617838746
2038,1296.8889932092566,5332.310819551454,2924.4107664281883,3514.203421980273,2377.1831312223057
2039,1301.6596505955408,5325.88583964438,3027.5411098175373,3498.1869906912953,2362.2742613721302
2040,1305.8904149806456,5316.061953151873,3132.396718222698,3479.9505319023474,2346.3155847111057
2041,1309.6279148027186,5303.211172072332,3238.636909432459,3459.734310004348,2329.3983953414013
2042,1312.913003129467,5287.667725762247,3345.9396704438136,3437.755417834315,2311.605407277112
2043,1315.7817252123486,5269.729145792129,3454.012850407742,3414.2077416265815,2293.01092092265
2044,1318.265702767599,5249.657343949548,3562.5968359598965,3389.262431822899,2273.68104863349
2045,1320.3923607720978,5227.680440107893,3671.4628663509793,3363.0690754106804,2253.674144865804
2046,1322.1892564541079,5204.002019799711,3780.451022788951,3335.7588572642107,2233.04267173876
2047,1323.6961817324377,5178.822081896371,3889.589945375076,3307.4496955331488,2211.8371856720914
2048,1324.9533821708485,5152.31912959746,3998.9734994180367,3278.243104607451,2190.103072918815
2049,1325.9981505923502,5124.647992344654,4108.716893494367,3248.225541826977,2167.8803567562522
2050,1326.8653712138287,5095.9438847897245,4218.953519691815,3217.4709802983257,2145.204657610685
2051,1327.586345227237,5066.3235100656475,4329.814741323274,3186.042767074665,2122.107592543584
2052,1328.1843189578137,5035.881178648712,4441.375080741706,3153.994625605308,2098.616270154005
2053,1328.6797723730676,5004.698710874319,4553.702474965979,3121.37346507922,2074.7552251635207
2054,1329.092300114975,4972.849701148389,4666.8741126502255,3088.2209392003197,2050.547296113165
2055,1329.440807350606,4940.401058908767,4780.97506955284,3054.5744358922516,2026.013997478263
2056,1329.741626208857,4907.411471342732,4896.074945731885,3020.467576564626,2001.175338270155
2057,1330.00248046012,4873.924066908929,5012.159632328256,2985.92999594295,1976.0486209347418
2058,1330.2286617148413,4839.975785415164,5129.196009143604,2950.988977605052,1950.650157184633
2059,1330.425136623666,4805.600832941382,5247.153301031064,2915.670210345669,1924.9959262527266
2060,1330.596599265778,4770.831197296939,5366.002416193091,2879.9981366184115,1899.101711477467
2061,1330.7456828304053,4735.694599770172,5485.69537028238,2843.995987726915,1872.9827869331264
2062,1330.867560251868,4700.207533592111,5606.10532648199,2807.685291141531,1846.652749356728
2063,1330.9555265216065,4664.383110831606,5727.086770457498,2771.086884233532,1820.124918452338
2064,1331.002858450257,4628.233767441886,5848.495296443931,2734.2213257971857,1793.4128362985127
2065,1331.0028289313077,4591.771432483368,5970.187333861228,2697.109018903474,1766.530323252924
2066,1330.951339939785,4555.011187102821,6092.048636255013,2659.770661473859,1739.4921353513412
2067,1330.8547946534375,4517.981916542443,6214.080281913956,2622.228361058591,1712.3158280188977
2068,1330.7221887255394,4480.715737857077,6336.311886810756,2584.504626409066,1685.0199424140733
2069,1330.5624672544802,4443.244509987792,6458.772474272999,2546.6220666717227,1657.6234169325214
