time,Sum_steel_inflow,Sum_conc_inflow,Sum_engwood_inflow,Sum_dimlum_inflow,Sum_masonry_inflow
2017,13.300692625561076,105.46499824397999,18.575105531756197,32.29300659845441,26.328565507241066
2018,13.237697512627404,104.30775797018184,19.759199878302333,32.04669285227033,26.027030404570933
2019,13.180788536462101,102.9888020851368,21.164329150984766,31.771042456400522,25.68264277434742
2020,13.128600591184812,101.45387234956564,22.805917829198144,31.452602197121173,25.281588627708214
2021,13.09836930645321,99.64335696502623,24.700057456515758,31.076716112915577,24.809108954058836
2022,12.99802119704651,97.49025670298856,26.91191820963635,30.62488640662501,24.247657801944268
2023,12.888655547411762,94.94955133353776,29.452473623563897,30.087011687572275,23.586964945397757
2024,12.766380017501968,92.00187666022522,32.318467230819294,29.457406928632537,22.821058718774523
2025,12.608732059891802,88.63838468470342,35.480872806299374,28.733702000334784,21.947693206012772
2026,12.410451383909898,84.86459478936429,38.9738642255087,27.91642471400515,20.968374513307804
2027,12.205076262574604,80.6978363979784,42.714730711268196,27.00772198027308,19.88777728016424
2028,11.942766521627266,76.19476151102344,46.71007766179624,26.019685420222586,18.720141267281157
2029,11.679105185822504,71.45244961998553,50.84139901860824,24.970490337442094,17.486076982471914
2030,11.393777650696453,66.54608974407097,55.118163752772745,23.88201059917565,16.21038624253038
2031,11.065966135942292,61.55888269237754,59.184870536338025,22.776514708306262,14.919176965333019
2032,10.716105455813942,56.61420260212583,63.22175912965399,21.671870226171844,13.636149859195744
2033,10.367249075234271,51.79663668429934,67.04138179476534,20.59066257382085,12.387771897254687
2034,10.012068469448755,47.20119429218315,70.71048231449842,19.554042370859587,11.19802218805319
2035,9.67014856242998,42.89767094006365,73.90098326871566,18.57863820956776,10.085752960885221
2036,9.34365429167681,38.949580926461,76.85316935928093,17.67748925192869,9.064817412465718
2037,9.067803470746759,35.39200841365339,79.48144477301267,16.862506132387683,8.145062486614645
2038,8.777703499958223,32.237938139961045,81.66886970893056,16.13592270363868,7.328246567691103
2039,8.539836586701421,29.462086033158325,83.58309688866693,15.495012736336054,6.61141937762739
2040,8.322081011480506,27.046437354304523,85.18139345061184,14.93457653008273,5.9887976338464775
2041,8.1450085195814,24.96962156266171,86.51237935706133,14.447453779745333,5.452610619874321
2042,7.965171797402657,23.194809396736368,87.58840754983522,14.024742893520445,4.993798589505792
2043,7.821137453654155,21.677279929287806,88.45079376914889,13.658510386766372,4.603477450768735
2044,7.696346807309274,20.38499951629129,89.13208728560356,13.341271077715508,4.272998006728757
2045,7.58147670555407,19.293426990573522,89.60652147558993,13.065917398313266,3.9941504211888423
2046,7.469855802388212,18.379303168994202,89.92769287991786,12.830060517873585,3.7605992223582483
2047,7.3801033976523955,17.637698279943756,90.20907021351677,12.644035229412015,3.5700036894099427
2048,7.320810019053597,17.04649882611638,90.59331272944594,12.506032474561403,3.4167658005722252
2049,7.282458896709154,16.58387236844106,91.03684893991068,12.411013583930956,3.2951006934469573
2050,7.2575835789075835,16.23212138498472,91.59257383117873,12.354805441713212,3.200188189818387
2051,7.261909873782636,15.969861791270622,92.20191372637109,12.332295821958995,3.127610561613968
2052,7.270675638634198,15.777152961700326,92.88219180573027,12.334034780429368,3.072446214939694
2053,7.289788977328443,15.644041083279122,93.61534132008931,12.356202351436243,3.0317075300968233
2054,7.3152329568160965,15.560422050978323,94.39589144021878,12.397051368081636,3.0032820918858154
2055,7.35343094083907,15.521982803236208,95.22648696652065,12.4551540187759,2.9854252218063655
2056,7.398191802800255,15.517877786901048,96.10287120188706,12.527264523813757,2.9762046436575664
2057,7.4445774069789135,15.53584271000218,96.96052185797879,12.604084461156862,2.972479064874101
2058,7.49604531979079,15.569201101834583,97.78882658364925,12.682684329680391,2.972813582820708
2059,7.545584096966041,15.61443059856585,98.58851746444172,12.76233214313402,2.976420797761371
2060,7.594307382545072,15.669222541977676,99.35989347921804,12.84239147962159,2.9826381392469186
2061,7.640112144155167,15.728677781113372,100.08981418768876,12.920445229254645,2.990477244581693
2062,7.682344609050247,15.78192572790818,100.72196095639654,12.9886254871858,2.9977689984580236
2063,7.718241138068912,15.825626729831152,101.24297391307702,13.044765301057783,3.00373210301854
2064,7.745222129618917,15.858647557048908,101.65374190958462,13.088608715966203,3.008072880359005
2065,7.764536899612058,15.88002788458659,101.9546385960165,13.119934061545163,3.0105430136709996
2066,7.777767552615003,15.892174070004115,102.16483595814917,13.141211128094387,3.011542880444766
2067,7.791138409133491,15.907279667338734,102.37040006588235,13.162916674187157,3.013330321027228
2068,7.806130470463381,15.927913871222131,102.59195362799842,13.187518388027199,3.016346384813748
2069,7.8226462893865385,15.953480146930332,102.82917958581862,13.214823129952501,3.0204442845041877
2070,7.840588670178161,15.983394870409615,103.08158934990452,13.244643358603193,3.0254971302918108
2071,7.859048148622528,16.01554405235974,103.33787074319355,13.275423692751342,3.031080967840594
2072,7.874797039497128,16.042802890324477,103.5539287374297,13.301417066656166,3.0358281293275113
2073,7.886638226661479,16.06287352538273,103.71643916332864,13.320845851834834,3.039288324363452
2074,7.894270010930996,16.075095632952323,103.82237619493162,13.333267150552969,3.0413239232075484
2075,7.897421926636415,16.078792894399086,103.8683934157754,13.338206418729415,3.0417964974869074
2076,7.894921655534642,16.071791274225067,103.84128781311156,13.333931332710081,3.0402861392496674
2077,7.883754120480534,16.047637979069815,103.70005296542278,13.315146343076332,3.035565151087111
2078,7.863144537616658,16.00452730404205,103.43357691121176,13.28040028478159,3.0272862618237686
2079,7.83298787629551,15.942201367965291,103.04065363604519,13.229518132906351,3.015395971222027
2080,7.793201274881608,15.860454866328752,102.52033906538027,13.16236190485875,2.9998515220347706
2081,7.746500474357327,15.76478412068412,101.90848110851327,13.08352000816896,2.9816892074870878
2082,7.703951286619762,15.677682466557625,101.35076080161308,13.011683566071722,2.965160488078974
2083,7.668303968140583,15.604723509430368,100.8834520845399,12.951498903584968,2.951317028212239
2084,7.63954272682923,15.545856082076691,100.50642296305422,12.902940369284252,2.9401471128508008
2085,7.617662425397438,15.501054391272605,100.21966691856835,12.866000109294612,2.931644221254256
2086,7.600452148240929,15.46580717600056,99.99414564281537,12.836944614525372,2.9249538413333283
2087,7.579014209676414,15.42199934339282,99.7128363831017,12.800746465570331,2.91664894740713
2088,7.551025122283108,15.36489561350642,99.34519970005151,12.753481751984408,2.9058332006379146
2089,7.516369852951405,15.294255919093171,98.88974603272197,12.694956507572595,2.8924605569535644
2090,7.474935243728568,15.20984505756566,98.3450063141766,12.624979876955102,2.876486004635762
2091,7.427427354547928,15.113095613930943,97.72028620636243,12.544744597280989,2.8581800360449257
2092,7.377055735923811,15.010527931373757,97.05778151195257,12.459665950021604,2.838775408920774
2093,7.324644853098237,14.90382242110223,96.36838766820104,12.371141312158242,2.8185896140706617
2094,7.270216188402969,14.793023290767028,95.6524151074024,12.279209458499752,2.7976307599743393
2095,7.213794954200387,14.678179625543372,94.91020129180856,12.183912831176414,2.7759079237536386
2096,7.155406617557434,14.559341435661016,94.14208597907128,12.085294328380158,2.753430395259133
2097,7.095075099871046,14.436555918860108,93.34838772783672,11.983394258855984,2.7302069633363555
2098,7.032821133980544,14.30986405679863,92.52938244030702,11.878247563243798,2.7062452665028407
2099,6.968660835537538,14.179297658470434,91.6852846950539,11.769881397998653,2.6815512291895227
2100,6.902604540295966,14.0448769537464,90.81623255500733,11.658313169018443,2.6561286028604596
