time,Sum_steel_inflow,Sum_conc_inflow,Sum_engwood_inflow,Sum_dimlum_inflow,Sum_masonry_inflow
2017,13.09055258743781,105.66250112998249,16.565388266844895,33.02146669025087,26.328565507241066
2018,13.020643705789926,104.50313286718027,17.367456863606357,32.924926050485475,26.027030404570933
2019,12.94604872514024,103.17909808139763,18.326658149533248,32.827588737919015,25.68264277434742
2020,12.851354537474947,101.63760744846839,19.429367899179752,32.7200866671071,25.281588627708214
2021,12.720624264369505,99.82100311326532,20.75211877147727,32.591766997343285,24.809108954058836
2022,12.589101498685073,97.66255511752072,22.269924469247087,32.42751581750831,24.247657801944268
2023,12.411062881946567,95.12323596462714,24.013294059666595,32.22014167467036,23.586964945397757
2024,12.22500164192521,92.17704369881994,25.93089771445498,31.965892771714696,22.821058718774523
2025,11.976476106105121,88.81512392701254,28.107849519969996,31.66282908287474,21.947693206012772
2026,11.692323060495639,85.04381567670951,30.472723129351834,31.309831183950283,20.968374513307804
2027,11.386431170681178,80.87965584028541,33.04563703436712,30.90458442497562,19.88777728016424
2028,11.038464755214004,76.36936682057468,35.752493738632104,30.452695842923678,18.720141267281157
2029,10.646619723898935,71.59563358449873,38.536384564071504,29.96381770463894,17.486076982471914
2030,10.233777122254732,66.66958590614273,41.45018036078098,29.44957077890539,16.21038624253038
2031,9.825866476726913,61.68994595472543,44.30033558164625,28.920461234887483,14.919176965333019
2032,9.42041972879054,56.72820913544044,47.01257628550157,28.380673777614582,13.636149859195744
2033,9.002476962127043,51.900153361683245,49.68108443356882,27.840883381535914,12.387771897254687
2034,8.595654327004624,47.28423945534646,52.1783735325949,27.31233066727371,11.19802218805319
2035,8.185340145546274,42.97554131734641,54.437170902250294,26.803853179021605,10.085752960885221
2036,7.836101428053417,39.01478550677844,56.49100456312135,26.323814506514005,9.064817412465718
2037,7.501565580859964,35.46229721487045,58.303700977697325,25.884183943760444,8.145062486614645
2038,7.1796180886624965,32.29220323584033,59.90139940361938,25.487342713814883,7.328246567691103
2039,6.917355754656952,29.517985323466643,61.27068212595256,25.13162520799955,6.61141937762739
2040,6.672629498482128,27.10080438528323,62.40213616714294,24.814095623706947,5.9887976338464775
