time,Sum_steel_stock,Sum_conc_stock,Sum_engwood_stock,Sum_dimlum_stock,Sum_masonry_stock
2017,1727.47339815798,4716.942486559015,2767.7208177211332,5988.679514329149,2363.0342512746215
2018,1776.642054087291,4877.509406227712,2839.8744328505218,6150.187192274384,2389.3496293121543
2019,1824.7933528935373,5035.164918263579,2910.5486199139273,6308.355160725026,2414.765966462296
2020,1871.9503957180577,5189.965546622111,2979.765283630609,6463.217594940203,2439.283558740398
2021,1918.1588014334898,5341.982666920612,3047.548430767964,6614.819702243373,2462.904267271497
2022,1963.4680754847539,5491.394253129971,3113.768334283058,6763.3120021674185,2485.6502464501204
2023,2008.0847714814117,5638.406425936055,3178.9390432488594,6908.867370144674,2507.5470517345684
2024,2051.8898496407046,5783.227560663345,3242.936825698574,7051.652642881144,2528.6176817391733
2025,2094.7857956573143,5926.07023597524,3305.8516372266895,7191.82889036429,2548.8823224226
2026,2137.1821982011074,6067.119086417301,3367.758674792766,7329.516230142635,2568.3509734279432
2027,2178.900340998953,6206.429537887453,3428.670913606679,7464.687777659431,2587.002032809132
2028,2219.9270679052165,6344.030367655155,3488.586717568307,7597.273926869497,2604.802804859236
2029,2260.201862333512,6479.959159377274,3547.506042978408,7727.196675194581,2621.7159342326036
2030,2299.747472497102,6614.263866540155,3605.4308150658544,7854.36885278041,2637.698821659801
2031,2338.584461073238,6747.176480069002,3662.3847328912448,7978.735684972407,2652.7113006665822
2032,2376.8203074008607,6878.7389716456,3718.4727616601085,8100.401479017736,2666.739553459836
2033,2414.5881367578086,7009.414572283249,3773.824627588797,8219.502606818483,2679.7702490401334
2034,2451.685342268812,7139.576642602346,3828.575977337969,8336.164063812683,2691.7814073345585
2035,2488.4127336096794,7269.624104785259,3882.8686952767443,8450.498411803133,2702.7417108734835
2036,2524.640139385235,7399.937277448442,3936.8306034215216,8562.562218643441,2712.6021883968565
2037,2560.419030360409,7530.737099669895,3990.5128919870785,8672.228217299742,2721.2736072029957
2038,2595.8030326023327,7662.199766329882,4043.9491910158445,8779.31774289679,2728.6533454852242
2039,2630.7834987660563,7794.537083318126,4097.174737759778,8883.648459308719,2734.6363491759375
2040,2665.443661677268,7927.944874135273,4150.224880155568,8985.040728935925,2739.119029087349
2041,2699.7020950815418,8062.579513530691,4203.42419538001,9083.30070756158,2742.000002477617
2042,2733.493418674504,8198.458270231691,4256.142292961206,9178.157000328187,2743.17466599915
2043,2766.76373126695,8335.52913835758,4308.618837126261,9269.346934128384,2742.554980844635
2044,2799.46023169593,8473.688337967224,4360.789680460849,9356.650010924537,2740.078945122457
