time,Sum_steel_outflow,Sum_conc_outflow,Sum_engwood_outflow,Sum_dimlum_outflow,Sum_masonry_outflow
2017,5.135764151598455,21.358918918619864,7.915988230048546,15.297938394145135,11.905387609811447
2018,5.312304324662877,22.093124617365486,8.188097671346927,15.823799899691826,12.314631300354112
2019,5.491182660861534,22.837054718881177,8.463810943407779,16.356626000044116,12.729294620235674
2020,5.672253552853143,23.590104981890242,8.742903246978658,16.89598251304776,13.149037727334967
2021,5.855365354734527,24.351647770074734,9.025139995913559,17.441416669171748,13.573503780715725
2022,6.040361311507375,25.121036490791038,9.310278089943814,17.992459679344336,14.00232009752132
2023,6.22708048816637,25.89760995934769,9.598067207216147,18.548629326750014,14.435099438284338
2024,6.415358720062187,26.68069680029038,9.888251144007265,19.109432639582923,14.87144143361366
2025,6.605029594655797,27.46961993989133,10.18056921383063,19.674368670610416,15.31093415484221
2026,6.7959254692289495,28.263701216989947,10.47475771069555,20.24293139423028,15.753155825324583
2027,6.987878525332818,29.062266121420567,10.770551436064496,20.814612721174576,16.19767666415566
2028,7.180721857844116,29.864648655829736,11.067685284927057,21.38890562278629,16.64406084990042
2029,7.374290593890596,30.670196304884733,11.365895882663434,21.965307349338413,17.091868587454986
2030,7.568423034518824,31.478275085201894,11.664923260894414,22.54332271997439,17.540658257289465
2031,7.762961810102234,32.28827464113784,11.964512557732862,23.122467456371012,17.9899886226052
2032,7.957755038947699,33.09961334504134,12.264415725524795,23.702271527667325,18.439421067061947
2033,8.152657477206656,33.91174335483031,12.564393227115332,24.28228247012794,18.88852183280301
2034,8.34753164698826,34.724155576647235,12.864215699836533,24.86206864142752,19.336864226377347
2035,8.54224892856643,35.53638447610052,13.16366556489277,25.441222366383595,19.784030758140062
2036,8.736690601950716,36.34801267906342,13.462538558846155,26.019362929020694,20.229615179676316
2037,8.930748822830433,37.15867530207069,13.76064516346701,26.596139364945905,20.673224383339345
2038,9.124327517914658,37.96806395258851,14.057811910195031,27.17123300787799,21.11448012839962
2039,9.317343184804892,38.77593033987102,14.353882535643093,27.744359744437375,21.55302055901821
2040,9.509725581880614,39.58208943846462,14.648718965142145,28.315271932267322,21.988501480798554
2041,9.701418294735069,40.386422150975754,14.942202102910207,28.88375993952112,22.42059736549401
2042,9.892379167247393,41.18887742349138,15.234232409732623,29.44965326817645,22.849002056900627
2043,10.08258058702515,41.989473773939345,15.524730251579607,30.012821228411788,23.273429155350755
2044,10.272009616118213,42.78830019753312,15.813636004649982,30.57317313517082,23.693612062329382
2045,10.460667958891074,43.58551641570745,16.100909904359852,31.130658001821423,24.109303671038127
2046,10.648571761136846,44.38135244284197,16.386531629504418,31.685263712982433,24.520275694983855
2047,10.835751237271491,45.17610745548305,16.670499617348103,32.23701566744346,24.92631763327428
2048,11.022250125511516,45.97014796056664,16.952830110366463,32.78597489179608,25.3272353787944
2049,11.208124975396053,46.76390527899309,17.23355594187626,33.33223563817073,25.72284948370662
2050,11.39344427717054,47.557872385492196,17.512725074887303,33.87592249332643,26.112993105475475
2051,11.578287445414698,48.35260015796296,17.79039891283524,34.41718703469591,26.497509663138086
2052,11.762743670964221,49.148693095129914,18.066650403775935,34.95620407458545,26.876250238462166
2053,11.946910656511433,49.94680456523199,18.34156196211778,35.493167538533314,27.249070761346083
2054,12.130893251577357,50.74763164626263,18.61522323338941,36.02828602660245,27.61582902210988
2055,12.31480200214468,51.551909611768956,18.887728728189302,36.56177810769691,27.976381556017778
2056,12.49875163081532,52.36040611645313,19.159175352934565,37.09386739992654,28.330580447874475
2057,12.682859464265253,53.17391513907078,19.429659866556612,37.624777493048256,28.67827010698903
2058,12.867243825374361,53.99325074255116,19.699276293250108,38.15472677090603,29.019284063989797
2059,13.052022407778963,54.819240713160056,19.9681133218564,38.68392319269268,29.353441841568014
2060,13.237310650745512,55.652720141883066,20.23625172249105,39.21255909191651,29.680545951065294
2061,13.423220132097681,56.494525011211216,20.503761810603283,39.74080605112802,30.00037906591282
2062,13.609856996544945,57.34548584951925,20.770700987874896,40.26880990893998,30.31270142154681
2063,13.797320435908961,58.206421511483754,21.03711138812822,40.79668595356717,30.61724848939491
2064,13.985701235424186,59.07813312916144,21.30301765392784,41.32451435241665,30.913728969607472
2065,14.175080397226804,59.96139825941117,21.568424866492673,41.8523358616917,31.201823143725626
2066,14.365527851148617,60.85696524885845,21.833316650075567,42.38014785722254,31.481181625798392
2067,14.55710126284672,61.76554783966542,22.09765347118307,42.90790072631729,31.751424547769886
2068,14.749844949350466,62.68782004272166,22.36137115224062,43.43549465906194,32.01214121239632
2069,14.943788913184386,63.62441131577672,22.624379619251993,43.96277687733747,32.26289024400795
2070,15.138948007725277,64.57590209836273,22.88656190314138,44.489539340111584,32.503200264647425
2071,15.33532124583938,65.54281975532004,23.14777341285277,45.015516960618356,32.7325711188203
2072,15.532891262190565,66.52563497388404,23.407841495688256,45.54038636631975,32.95047566456769
2073,15.73162393807387,67.52475865412028,23.666565297671465,46.06376522762552,33.15636214277187
2074,15.931468197044515,68.5405393349236,23.92371593449843,46.58521217729217,33.349657130125195
2075,16.132355979263483,69.57326120298616,24.17903698131193,47.10422733806406,33.52976907421159
2076,16.334202400144587,70.62314272426022,24.432245285427403,47.62025346862796,33.696092400390995
2077,16.536906095486973,71.69033592301219,24.683032100940043,48.13267772827084,33.84801217011423
2078,16.740349751270102,72.77492631573894,24.931064538243458,48.64083404987366,33.98490925948416
2079,16.944400810379307,73.87693347660166,25.175987313967678,49.14400609691888,34.10616601452672
2080,17.14891234174011,74.99631217457298,25.417424778517894,49.64143076494597,34.21117232648658
2081,17.353724053352558,76.13295400613829,25.654983192167787,50.1323021763615,34.299332058729185
2082,17.558663428101045,77.28668944050173,25.888253215542086,50.61577610797778,34.370069745375126
2083,17.76354695898417,78.45729018936801,26.116812575669687,51.09097478207889,34.422837471345666
2084,17.96818145966147,79.64447181782623,26.340228865617508,51.55699194587407,34.457121834557384
2085,18.17236542651385,80.84789652307688,26.558062433749686,52.01289816061217,34.47245088356431
2086,18.375890427392047,82.0671760063777,26.769869316306774,52.45774621739539,34.468400917714625
2087,18.578542491153335,83.30187435923341,26.975204165273254,52.890576593698235,34.44460303263621
2088,18.78010347192864,84.55151088419302,27.173623123261226,53.31042286447169,34.40074929207895
2089,18.980352362627162,85.81556277192524,27.364686598261027,53.71631698407525,34.33659840823437
2090,19.179066533609728,87.0934675604959,27.547961893750735,54.107294360485895,34.25198081660728
2091,19.37602287547572,88.38462531510363,27.723025654352433,54.48239865233002,34.14680303878786
2092,19.57099882908236,89.68840048413284,27.8894660936074,54.84068623140488,34.02105123697862
2093,19.76377329072719,91.00412340675008,28.04688497804647,55.18123026774841,33.87479387721342
2094,19.95412738537494,92.33109146529638,28.194899350073957,55.50312441001545,33.70818343392992
2095,20.14184510597266,93.66856989350336,28.333142981164197,55.805486050747476,33.52145708607574
