time,Sum_steel_outflow,Sum_conc_outflow,Sum_engwood_outflow,Sum_dimlum_outflow,Sum_masonry_outflow
2017,2.044292262626873,1.0566863468069363,3.1204587195095095,7.1198902556154415,0.0
2018,2.11456520356404,1.093010143847012,3.2277250900289474,7.3646378568067785,2.0717774438287659e-16
2019,2.1857695888974336,1.1298154007029741,3.3364132405164812,7.612629505829057,1.7039920331337e-16
2020,2.2578471147649957,1.1670719803463665,3.446434174502256,7.863662141159722,3.5441751997732627e-16
2021,2.3307361545122767,1.2047480282142053,3.5576938235231426,8.117521128607361,1.962246493114075e-16
2022,2.4043717966686518,1.242809991848759,3.6700931050905337,8.373980393575637,3.5441751997732627e-16
2023,2.4786859264852916,1.2812226630691845,3.7835280471518056,8.632802705044215,2.0717774438287659e-16
2024,2.5536073472605123,1.3199492407342952,3.8978899732841685,8.893740098121636,1.962246493114075e-16
2025,2.6290619386304193,1.358951412650666,4.013065744313601,9.15653442534133,3.148027157534195e-16
2026,2.7049728491999763,1.3981894552835294,4.128938052352278,9.420918027559319,1.946096041571808e-16
2027,2.7812607207524547,1.4376223498593517,4.2453857630393435,9.686614514835057,3.92449298622815e-16
2028,2.857843940972331,1.477207913292489,4.362284301307532,9.953339646622213,4.2636828041615635e-16
2029,2.9346389212294297,1.516902942169392,4.479506075407561,10.220802299248907,1.6665370849606292e-16
2030,3.0115603955519763,1.5566633678057715,4.596920933281398,10.488705507203592,4.1435548876575317e-16
2031,3.088521736494997,1.5964444201738008,4.714396644733595,10.756747563278404,3.92449298622815e-16
2032,3.165435283217904,1.6362007982917426,4.831799402250455,11.02462316125435,3.793639578489442e-16
2033,3.242212676742074,1.675886844488487,4.948994332795644,11.29202456362101,5.388495939483596e-16
2034,3.318765197086956,1.7154567198114459,5.065846012494737,11.558642775877036,3.92449298622815e-16
2035,3.3950040967998136,1.7548645777471394,5.182218975843336,11.824168708319865,4.1435548876575317e-16
2036,3.4708409253143504,1.794064733377786,5.297978210952824,12.088294305959279,3.793639578489442e-16
2037,3.5461878386122443,1.833011825110969,5.412989632408238,12.350713627326176,3.92449298622815e-16
2038,3.620957888827853,1.87166096619894,5.5271205235679775,12.611123853529925,3.4079840662674e-16
2039,3.695065288738514,1.9099678834131066,5.640239940598621,12.869226209974183,3.4079840662674e-16
