time,Sum_steel_stock,Sum_conc_stock,Sum_engwood_stock,Sum_dimlum_stock,Sum_masonry_stock
2017,560.7095627804923,3981.775819824912,710.9648027543395,1616.158723923062,2363.0342512746215
2018,576.6062412356154,4116.841179113859,725.3129973819089,1654.4941110989973,2389.3496293121543
2019,592.1462640104629,4249.413843676199,739.1389687796658,1691.986982167609,2414.765966462296
2020,607.6190900013008,4380.18514332165,752.6705829901347,1728.6447090303154,2439.283558740398
2021,622.6550411774978,4508.2801378072845,765.9206052517594,1764.4772495380275,2462.904267271497
2022,637.4244700904454,4634.407805599196,778.9124203318887,1799.5199982440688,2485.6502464501204
2023,651.9183005891703,4757.615311587748,791.676592827487,1833.8136221938728,2507.5470517345684
2024,666.0829851609593,4878.9764175350865,804.2470590044811,1867.3971343402056,2528.6176817391733
2025,680.0478394244695,4998.179027427416,816.6502518566344,1900.3079159863819,2548.8823224226
2026,693.8930058977352,5116.539774762509,828.905128227151,1932.5731348717293,2568.3509734279432
2027,707.4794232025025,5234.183906569614,841.105846869,1964.1839928277561,2587.002032809132
2028,720.8471919600996,5350.388266003603,853.2303109778652,1995.1209713222008,2604.802804859236
2029,734.0203733494792,5464.987457635411,865.2458412867079,2025.3620968907062,2621.7159342326036
2030,747.0332897963675,5578.231952954352,877.1996502940596,2054.882693819227,2637.698821659801
2031,759.9138542820125,5690.363661495779,889.1641342755248,2083.665376360117,2652.7113006665822
2032,772.5278798751617,5801.457031834147,901.206382184341,2111.730578514305,2666.739553459836
2033,785.0266916612222,5911.266537493745,913.4067041481554,2139.105680247831,2679.7702490401334
2034,797.4464682846691,6019.758177066932,925.8552755660335,2165.8144075429113,2691.7814073345585
2035,809.8257455917987,6128.499661430467,938.652822059364,2191.876509042741,2702.7417108734835
2036,822.221486243018,6238.23690519882,951.905863080512,2217.297245540902,2712.6021883968565
2037,834.7181122583122,6347.58103520561,965.6080773102043,2242.0367962210003,2721.2736072029957
2038,847.2431233626397,6457.671777913087,979.9640909285686,2266.0424367562546,2728.6533454852242
2039,859.8141757622029,6567.638375022268,995.1556804977315,2289.2603140184947,2734.6363491759375
2040,872.3254100127956,6679.158777671186,1011.1584449466557,2311.6373592760474,2739.119029087349
2041,885.043777272816,6791.522501394346,1028.1249350231678,2333.117766227757,2742.000002477617
2042,897.7287972427243,6905.408477693959,1046.0856108990897,2353.6286425124667,2743.17466599915
2043,910.3577636148523,7021.3444420150545,1064.7716398713574,2373.101291190933,2742.554980844635
2044,923.0664332795653,7136.728857941223,1084.509979822788,2391.4797156058535,2740.078945122457
2045,935.9673319132625,7252.826587538094,1105.4229668374817,2408.7224467827496,2735.7143628613803
2046,948.8542479656985,7369.912584920349,1127.406925026551,2424.8246609816033,2729.4724509639063
2047,961.6485308735773,7486.215520499763,1149.769850204525,2439.879282287119,2721.437110950983
2048,974.5346745386064,7603.665031259617,1173.6544809002555,2454.008457634452,2711.71858335984
2049,987.4258291924777,7722.621226785851,1198.752483274299,2467.340300885725,2700.437402101562
2050,1000.7697213159227,7845.449268841923,1224.3722383257332,2480.007009491046,2687.720558881357
2051,1014.3485745953974,7971.22213229418,1251.2385159739476,2492.130323526205,2673.692388956374
2052,1028.2005406271294,8099.406757477774,1279.7105314219348,2503.7829116826183,2658.457927061956
2053,1042.098494640115,8230.302698645828,1307.8205378557511,2515.025864501753,2642.118608806739
2054,1056.344120590838,8361.62646741014,1337.577101113556,2525.9197100781266,2624.7743213437643
2055,1070.8895967313365,8494.980324099552,1368.8130064176921,2536.5230841070097,2606.520701963066
2056,1085.0034669640736,8630.251544436664,1400.1561366906512,2546.8899755243947,2587.4467306401802
2057,1099.296895577089,8769.03871423663,1432.9380281319309,2557.0636496527923,2567.6321128172904
2058,1113.7580265175172,8909.225965228972,1465.847233825757,2567.081888660163,2547.14874751443
2059,1128.4876618896037,9051.832530680163,1499.0422149322926,2576.9787477495656,2526.0612354058476
2060,1143.902553670205,9195.224992139605,1533.662809968445,2586.7846259546436,2504.4271291529158
