time,Sum_steel_inflow,Sum_conc_inflow,Sum_engwood_inflow,Sum_dimlum_inflow,Sum_masonry_inflow
2017,18.6578643971008,153.05155528289,17.412277346355832,46.048376170994146,38.2078945104161
2018,18.123660027056566,148.682775945626,16.908961424214517,44.71410200708092,37.09887416674546
2019,17.59574673829915,144.36767147846646,16.41077560546477,43.392896913250105,36.00039847020725
2020,17.071840587182688,140.08786293659392,15.915460773262557,42.07870066394927,34.907387504201
2021,16.555033024739373,135.8691338700011,15.425750056772943,40.77863916546255,33.8256925232002
2022,16.06477629183949,131.8716513683968,14.959582449876349,39.54000950950672,32.79447085919067
2023,15.607432106130316,128.1483290135578,14.522634196899189,38.377647805628186,31.825927238553735
2024,15.184554769290036,124.71279175938571,14.116042454155384,37.29435076921957,30.922255651232746
2025,14.797509378539917,121.57843101691266,13.740824507162618,36.29255052022685,30.08531897778061
2026,14.445417132785177,118.74272245484562,13.396050278606378,35.36947817642617,29.31263399514767
2027,14.122242517313753,116.15414295084197,13.075197827355408,34.50754183294011,28.589397394255535
2028,13.827507799558369,113.80948884183992,12.777204001725243,33.70350083464286,27.912662496636955
2029,13.562782625749067,111.71804797061783,12.50277414282357,32.95869284989224,27.283222158021267
2030,13.329818660089394,109.91637419651492,12.251818889022756,32.27416662592564,26.70156236914935
2031,13.129669224615302,108.3966888453121,12.025224575207584,31.648794610044956,26.166288122330396
2032,12.96087754893003,107.14940839834881,11.820583514398436,31.07493034385373,25.670526576526
2033,12.825424332745891,106.18743028687038,11.63660452083469,30.549291070355025,25.21091838833252
2034,12.726013354171455,105.53909720295992,11.473091811220376,30.070101146934654,24.785234221288324
2035,12.65351990808863,105.23281986237015,11.32983402705782,29.635326372379126,24.390899555531007
2036,12.620332837573823,105.26618338144723,11.204229036628115,29.23645550848559,24.01987320169173
2037,12.615650051908318,105.59244427699245,11.086567056600607,28.846302916200994,23.648693853014972
2038,12.641456306575286,106.18991702466047,10.974273994730206,28.45629038951691,23.269179928785967
2039,12.694824537611694,107.08719439596763,10.86714509837458,28.063939075003695,22.878110203387692
2040,12.780537305082484,108.35191046338603,10.764650668823599,27.666739396147427,22.472224705625294
2041,12.891652720409745,109.93755147077535,10.660544737639745,27.24520855508473,22.034592113993487
2042,12.990120718666578,111.55449302256457,10.52785783609749,26.730355849339492,21.50887421487917
2043,13.083768939702546,113.1700176159854,10.360459665960352,26.107461465138115,20.88375237430148
2044,13.173097934213331,114.7109596874795,10.15764561566299,25.38059857534861,20.163894743793236
2045,13.243720653141287,116.12682456015625,9.922703042589578,24.555532403937107,19.356185666364997
2046,13.310069771567106,117.51981206687732,9.668727345921527,23.67082995344966,18.49409697049788
2047,13.425780569343727,119.46741694018411,9.446744285924908,22.85650882398499,17.68183573936106
2048,13.611852674235022,122.04430956753369,9.269729841052994,22.14558505922815,16.946008857094988
2049,13.867342462733061,125.31219929191909,9.13494687500014,21.539811025703976,16.288783996994283
2050,14.192197280311765,129.15865670184098,9.048412404989376,21.04105761109563,15.712552354650784
2051,14.5726568310776,133.48159422692092,9.00071213885229,20.63588997953316,15.208453938119877
2052,14.960465589943384,137.88664974484075,8.964849165208772,20.26668962372417,14.736015504188043
2053,15.328108705726446,142.18037773836122,8.935597941940237,19.923738827451988,14.291235453329751
2054,15.692369984461116,146.2789166180264,8.913093234139161,19.61189618567286,13.880423011143112
2055,16.04352103946716,150.16025373380145,8.89764553026163,19.334808169068513,13.508262933792945
2056,16.37414566594511,153.79651957505538,8.88996419670344,19.095926010235885,13.178461811116346
2057,16.690120201840166,157.24705024978465,8.892159926045833,18.90044437982779,12.895066597412482
2058,16.994424009102733,160.51507910992044,8.899710031187627,18.74866800848539,12.657999005744362
2059,17.276021949375707,163.58075502324905,8.921792286816682,18.638933456342812,12.46531495857079
2060,17.550618651417295,166.4927333947115,8.948800964053687,18.569007316501914,12.314330422747345
2061,17.791207809950798,169.08524494809689,8.980148201654913,18.517203940026295,12.189338561903803
2062,17.937604939855206,170.70008321321095,8.974807755886815,18.405807289675483,12.038213431608602
2063,17.966846921551745,171.16495157006446,8.923612052258918,18.21621603387026,11.848293440774444
2064,17.88226978752978,170.51330728118862,8.827122335724257,17.948731208998105,11.619113169811317
2065,17.686673216683314,168.7745978430526,8.685892478446686,17.603376535939606,11.349821518499555
2066,17.39978261875561,166.13987982423097,8.508638951157325,17.19654683133741,11.049987275109897
2067,17.091304931922522,163.27807459462787,8.327412339109717,16.793291885523576,10.760212016271852
2068,16.780214212393854,160.37598592301336,8.151941629912043,16.407987292104025,10.488369230579176
2069,16.468277294230262,157.45221532581522,7.981105798696508,16.038609594123862,10.23198406761397
2070,16.15686554534814,154.52127219570153,7.81461267299393,15.683380078018846,9.988936993947254
2071,15.861811407259895,151.736906660795,7.659338234488309,15.355059685790449,9.766528344026396
2072,15.642633681693287,149.67057026859354,7.543324127180745,15.108934957980406,9.599181436835337
2073,15.513281582892024,148.45762698506675,7.4726613057652465,14.956358541574495,9.49343281480862
2074,15.472378478165183,148.0864192104499,7.44617825466656,14.894307389632402,9.446821919343572
2075,15.518184928781473,148.54146908189136,7.462645476657675,14.919798209404345,9.45703785539856
2076,15.624293307404194,149.57088092617713,7.509068413357245,15.006456931550847,9.507047776364367
2077,15.692207752736325,150.23165041888717,7.537883681076535,15.05897406565933,9.536264890831191
2078,15.698229066081456,150.29798176373075,7.537639252989126,15.054328276469379,9.529996426366989
2079,15.64343910217271,149.78050345670115,7.508770131648992,14.993274227133659,9.488628770326278
2080,15.528997573055396,148.69053297113135,7.4517558174910095,14.876667031197657,9.41262116576381
2081,15.373232089811715,147.20375173620494,7.3753209089159455,14.721831447155383,9.312860697897934
2082,15.245052486839795,145.98018887919062,7.312454600333167,14.59452363072764,9.2308691850141
2083,15.16069129348717,145.17547591826676,7.270872333215832,14.510048607695799,9.176251759732692
2084,15.119040510869047,144.77916420678284,7.249984467308358,14.467152329405417,9.148153407343706
2085,15.118958707244197,144.78045035668458,7.249197822917209,14.464590270401711,9.145738421094972
2086,15.154042278176611,145.11811227417118,7.265406127264099,14.496116715781831,9.165019555297352
2087,15.202337551188226,145.58199274712703,7.288056711135745,14.5406405083437,9.1926331332237
2088,15.257926210158713,146.11547262085128,7.314291958240915,14.59243329414185,9.224936017798196
2089,15.320184376971007,146.71262237445566,7.343796556980089,14.650844441362032,9.261499617820313
2090,15.388498480370412,147.367602798177,7.3762631671612295,14.715243246453277,9.301911164918694
2091,15.45638161802098,148.018321816513,7.408571693339264,14.779391091943939,9.342215681550222
2092,15.500031710900453,148.4368613465401,7.429305000658054,14.82050087151734,9.368000360745771
2093,15.513879811655245,148.56990750872893,7.435787545621784,14.833226858633402,9.375879480698416
2094,15.498345341022844,148.42149139392583,7.428215128517074,14.817952700109744,9.366089975166807
2095,15.453868597253784,147.9958418467628,7.40679434402829,14.775084622367642,9.338883888701258
2096,15.380906388955006,147.29734393515682,7.371740382632959,14.70504690551698,9.294525403658247
2097,15.279928311878031,146.33050355693203,7.323275151353395,14.608278008738289,9.233288290294617
2098,15.151413862619851,145.09992003197925,7.261625806194429,14.485227530933603,9.155453896057725
2099,14.995850560296388,143.6102683195028,7.1870237777567185,14.33635416854167,9.061309775872045
2100,14.813733217364055,141.8662922142838,7.099704356986931,14.162124803159557,8.951149046514066
