time,Sum_steel_inflow,Sum_conc_inflow,Sum_engwood_inflow,Sum_dimlum_inflow,Sum_masonry_inflow
2017,35.55047003042359,171.34355983523284,47.56970522184267,97.83956327022511,39.126770145034776
2018,35.126385418419716,169.33568363828184,47.01778463010211,96.64371482724454,38.631831023133884
2019,34.716909379401685,167.40518872285486,46.48841366468889,95.48252536833346,38.14752465335137
2020,34.3182895085934,165.5354229693701,45.977188500546944,94.34452756951664,37.66860155921553
2021,33.93285480450937,163.73934317063265,45.487971179287634,93.23475372193363,37.19627252873286
2022,33.58028880343961,162.11404645229905,45.04805932281952,92.20560339069243,36.750461162477514
2023,33.26524093812066,160.68463019807655,44.664831879972105,91.26773398955136,36.33418486211772
2024,32.98731619297097,159.45241472416612,44.33914858545121,90.41749375711734,35.94449063900023
2025,32.746348335884015,158.42048677847706,44.07246111410864,89.65133259834106,35.57815887776908
2026,32.5359162213492,157.5624243958169,43.85812633690848,88.94797837941007,35.22458730711654
2027,32.33028064032345,156.75890381232458,43.66374052851917,88.23282926381216,34.85175134658022
2028,32.12302030420314,155.9846793480234,43.48316716193696,87.48367651754528,34.44812929595091
2029,31.91425656073946,155.24702418645873,43.31944853458376,86.69553398496309,34.008630824817764
2030,31.704220706404357,154.5546450503672,43.17616315318157,85.86299933614875,33.52758084624586
2031,31.501131356038677,153.95616939393597,43.06819044626211,85.00151966197214,33.00698285980891
2032,31.33724484614709,153.61932652674736,43.04397241463432,84.19011456365477,32.472760486040556
2033,31.221804766343492,153.60160599030436,43.12144876341008,83.44393231229522,31.924982056225232
2034,31.156356295917636,153.92423054477172,43.30861863638355,82.75626800226395,31.35458895739615
2035,31.14253264174244,154.60983823972322,43.614025689537506,82.11987069955508,30.75184542706046
2036,31.173769397136436,155.6406360540971,44.034847947417866,81.5056610059336,30.098712622974627
2037,31.21840002031484,156.8713990311657,44.53189873819765,80.82060291642664,29.354559358219767
2038,31.268828491231606,158.2724066414849,45.09798076469024,80.03831047295756,28.505643896554883
2039,31.325419389473247,159.84947145184367,45.73532807811715,79.15656124733849,27.54920004554308
2040,31.388229643164294,161.601474425214,46.44341686294445,78.17662028358089,26.486378781294444
2041,31.451891268698713,163.49252908411097,47.210752237368084,77.09167987477042,25.31909371122381
2042,31.495328294097213,165.3958266380315,47.998269590885194,75.86380368404917,24.04385317367263
2043,31.511857202964897,167.24884692140498,48.78397570319531,74.49870537943315,22.676972808377926
2044,31.499362803967337,169.00536904146662,49.54952772063293,73.01922019553275,21.244262794443568
2045,31.455402854444582,170.6122814577698,50.273856860360326,71.45151049552894,19.775324110057216
2046,31.397793453681835,172.12521062280942,50.96778063370603,69.86866427808141,18.31338572647649
2047,31.40662847275752,173.9501994279543,51.74708889037304,68.47519192468381,16.930968259535373
2048,31.502494513374952,176.18194263201005,52.63737904463306,67.33135143179238,15.654265105307203
