time,Sum_steel_outflow,Sum_conc_outflow,Sum_engwood_outflow,Sum_dimlum_outflow,Sum_masonry_outflow
2017,8.500380421896063,23.178644801515173,13.717677043126326,29.68751760657791,11.907143494856081
2018,8.792582038185584,23.975413565365933,14.189223864995483,30.708029649140094,12.316452985598168
2019,9.088656921090607,24.782744231500637,14.667021166502886,31.742068927776014,12.731187503207298
2020,9.388365634464124,25.59998546699992,15.150682169973765,32.78879870467292,13.151009281117311
2021,9.691459146681561,26.42646182352195,15.63980410978125,33.84734805850097,13.575563997638639
2022,9.997680461750189,27.26147890072575,16.13397068953859,34.916817344426605,14.00448198385658
2023,10.306766274602086,28.104328506607693,16.632754595709397,35.996283759731654,14.437379577665851
2024,10.618448683966456,28.9542939303113,17.135720115569416,37.0848071234652,14.873860634398103
2025,10.93245697713707,29.810655380300535,17.64242587930118,38.18143591532897,15.313518194343818
2026,11.248519491890805,30.6726956117494,18.15242773246887,39.28521358869019,15.755936301774423
2027,11.566365554786563,31.539705748359633,18.66528173596416,40.39518515221164,16.200691965394377
2028,11.885727490344182,32.410991289724976,19.1805472832029,41.5104039983613,16.647357245843345
2029,12.206342691100136,33.28587828217204,19.69779031734128,42.629938941534476,17.095501451449856
2030,12.527955734232622,34.16371961856669,20.216586624541506,43.75288141361007,17.54469341904552
2031,12.850320527319539,35.043901423959475,20.736525174324928,44.87835275372811,17.994503853030466
2032,13.173202463362493,35.92584947761813,21.257211474103386,46.005511520341535,18.444507692789834
2033,13.496380563253718,36.80903561715798,21.77827090175102,47.13356074642296,18.894286475926684
2034,13.819649582899435,37.69298406889304,22.29935197833726,48.261755054779364,19.343430662969396
2035,14.142822062004502,38.57727764938648,22.82012954254022,49.38940754896056,19.791541888133715
2036,14.465730290800417,39.46156378221047,23.34030778693057,50.51589639210332,20.2382350996034
2037,14.788228170335115,40.345560272912046,23.859623115139083,51.64067098319911,20.683140552080605
2038,15.110192941704339,41.22906078523001,24.377846778444002,52.76325763892933,21.125905614326573
2039,15.431526759276181,42.111939960716256,24.894787249839982,53.88326468789355,21.56619635483144
2040,15.752158082847357,42.99415812288602,25.410292293655186,55.00038688385749,22.00369886988421
2041,16.07204286513339,43.875765510605305,25.924250691243188,56.11440904989531,22.43812032095775
2042,16.39116551343799,44.756905991497916,26.436593587335064,57.225208874129926,22.86918965213815
2043,16.70953960708401,45.63782021222843,26.947295426309122,58.33275878806143,23.296657962895182
2044,17.027208354813645,46.5188481468339,27.456374452397302,59.43712686914524,23.720298516622673
2045,17.34424477905983,47.40043100748019,27.963892752953168,60.538476720916826,24.139906371132135
2046,17.66075161755331,48.28311248748493,28.46995583040455,61.63706629873813,24.555297623949638
2047,17.97686093676274,49.167539313084696,28.9747116957899,62.73324566578055,24.966308272461447
2048,18.292733456192465,50.05446108904124,29.47834948472072,63.82745368178301,25.372792696449967
2049,18.608557588915552,50.944729440649084,29.98109760678979,64.92021364941378,25.774621778526345
2050,18.924548210968762,51.83929647789948,30.48322145047055,66.0121279666885,26.17168068574988
2051,19.240945176670355,52.73921261967282,30.985020672710927,67.10387184936079,26.563866341984763
2052,19.558011599851387,53.645623822249846,31.48682610746285,68.19618619819104,26.951084625816833
2053,19.87603192342173,54.559768261456455,31.988996331629487,69.28986969525162,27.333247333472464
2054,20.195309800622375,55.482972516457,32.49191392915136,70.38577021863247,27.710268949871224
2055,20.516165811190348,56.41664729761536,32.99598149473418,71.48477566716879,28.08206327380915
2056,20.838935036895435,57.36228276323564,33.50161742091281,72.5878042915855,28.448539945769593
2057,21.16396452248077,58.32144347560619,34.00925151445333,73.69579463318063,28.809600928687757
2058,21.491610648983368,59.29576305058398,34.51932048941138,74.80969517375783,29.165136992973608
2059,21.822236446582366,60.28693855598243,35.03226338435001,75.93045380076836,29.515024257288765
2060,22.15617720891238,61.29806414160306,35.54851695057585,77.05900719016648,29.859120836099827
2061,22.49382093252711,62.33012988486991,36.06851105736949,78.1962702074666,30.197263644056804
2062,22.83554159495856,63.384668066338726,36.592664158994694,79.34312542482843,30.529265405840643
2063,23.181701361996744,64.46313822497696,37.12137886637193,80.50041284800052,30.854911918317253
