time,Sum_steel_stock,Sum_conc_stock,Sum_engwood_stock,Sum_dimlum_stock,Sum_masonry_stock
2017,1717.3422079176426,4710.745405567882,2764.5337729825515,5988.679514329149,2363.0342512746215
2018,1766.1901292366272,4871.677930379531,2836.557228874958,6150.187192274384,2389.3496293121543
2019,1814.0661708223192,5030.224094051413,2907.0831237267785,6308.355160725026,2414.765966462296
2020,1860.9958556681438,5185.8559171848765,2976.1293890742977,6463.217594940203,2439.283558740398
2021,1907.1754118500537,5338.728010610348,3043.719488363601,6614.819702243373,2462.904267271497
2022,1952.661928091803,5489.218476032146,3109.9248623124486,6763.3120021674185,2485.6502464501204
2023,1997.000414713612,5637.699580039282,3174.8278792885058,6908.867370144674,2507.5470517345684
2024,2040.5724359873611,5784.209194178388,3238.509279181451,7051.652642881144,2528.6176817391733
2025,2083.443615212506,5929.134107174226,3301.0485153240497,7191.82889036429,2548.8823224226
2026,2125.6784330343667,6072.740493495752,3362.508186629343,7329.516230142635,2568.3509734279432
2027,2167.2880019251947,6215.179544273296,3422.886547286838,7464.687777659431,2587.002032809132
2028,2208.5615099105576,6356.59312643633,3482.1645936085215,7597.273926869497,2604.802804859236
2029,2249.2996288482577,6497.15228634339,3540.3217832893947,7727.196675194581,2621.7159342326036
2030,2289.433452591824,6637.061566285177,3597.3359886970843,7854.36885278041,2637.698821659801
2031,2328.9856094104716,6776.601636215118,3653.202606771917,7978.735684972407,2652.7113006665822
2032,2367.9223534024513,6916.27970629732,3707.9924458644505,8100.401479017736,2666.739553459836
2033,2406.209831802843,7056.7109488373935,3761.7949870666,8219.502606818483,2679.7702490401334
2034,2444.146993348319,7198.571623524585,3814.699179439235,8336.164063812683,2691.7814073345585
2035,2481.849487167709,7342.608506934341,3866.7932933453776,8450.498411803133,2702.7417108734835
2036,2519.4165215591447,7489.591868058134,3918.145080965179,8562.562218643441,2712.6021883968565
2037,2556.891489289831,7640.15649358893,3968.7423141872523,8672.228217299742,2721.2736072029957
2038,2594.3727436042104,7794.9261174472995,4018.5520085710136,8779.31774289679,2728.6533454852242
2039,2632.1234971899144,7954.543409129489,4067.5408894162547,8883.648459308719,2734.6363491759375
2040,2669.582342860698,8119.64557316036,4115.676447035886,8985.040728935925,2739.119029087349
2041,2707.6767808111463,8290.799811697834,4162.9165057776245,9083.30070756158,2742.000002477617
2042,2746.141105230884,8468.35722486092,4209.175788046469,9178.157000328187,2743.17466599915
2043,2784.7273274199615,8652.507270425875,4254.362924489231,9269.346934128384,2742.554980844635
2044,2823.398629353939,8843.277875510159,4298.393565504506,9356.650010924537,2740.078945122457
2045,2862.0453535527213,9040.511478483006,4341.191338696916,9439.893961364503,2735.7143628613803
2046,2899.701117030774,9244.017726210675,4382.733766077434,9519.048957364857,2729.4724509639063
2047,2937.028293328449,9454.110319104786,4423.18803475381,9594.493329680148,2721.437110950983
2048,2975.245525168219,9671.191648689035,4462.773213580852,9666.724417229307,2711.71858335984
2049,3014.4566816016077,9895.616203486788,4501.713831474652,9736.260642848682,2700.437402101562
2050,3053.07838029326,10128.817533148103,4540.23883510427,9803.635242443417,2687.720558881357
2051,3092.2851182994796,10370.223612028825,4578.551580327221,9869.334436109259,2673.692388956374
