time,Sum_steel_outflow,Sum_conc_outflow,Sum_engwood_outflow,Sum_dimlum_outflow,Sum_masonry_outflow
2017,2.0394935464052417,1.0674538620878296,3.078649973167242,7.069750231912932,2.0564873644252306e-16
2018,2.109600454117875,1.104147231939386,3.184477535031824,7.312770528666723,3.7009951077506553e-16
2019,2.1806358824296166,1.1413266011341976,3.2917067133015543,7.559009469664618,2.0564873644252306e-16
2020,2.2525420035351496,1.1789617852301224,3.400250211148152,7.808266589740048,2.5866732789443243e-16
2021,2.325258585238761,1.2170214483755621,3.5100170960455723,8.060333076764431,2.0564873644252306e-16
2022,2.3987233577654754,1.255473331011295,3.620913351393208,8.314993039038766,2.5866732789443243e-16
2023,2.472872380583015,1.2942844730513918,3.732842428415481,8.572024773232089,4.219035680602958e-16
2024,2.5476404177461784,1.3334214383312997,3.8457058111080653,8.831202062215983,2.2750742253377133e-16
2025,2.622961325721447,1.3728505431514861,3.959403600160915,9.09229551642713,2.7291640867871745e-16
2026,2.6987684554550015,1.4125380903502678,4.073835118489033,9.355073964807895,3.7009951077506553e-16
2027,2.7749950689485554,1.4524506094199365,4.188899538747657,9.619305896195367,3.5530690034679698e-16
2028,2.8515747694485953,1.4925551024923178,4.304496531463435,9.88476094802157,4.112974728850461e-16
2029,2.9284419433170026,1.532819295418261,4.420526930850444,10.151211435595423,2.8424552027743755e-16
2030,3.0055322106969027,1.5732118926208578,4.5368934139415344,10.418433911934951,4.112974728850461e-16
2031,3.0827828813351803,1.6137028339859798,4.653501187531446,10.686210745511161,3.5530690034679698e-16
2032,3.1601334113007566,1.6542635517197308,4.770258676487813,10.954331701107488,4.112974728850461e-16
2033,3.237525855787668,1.694867224809828,4.887078206156522,11.22259550709024,2.797689331021409e-16
2034,3.31490531269522,1.7354890284648579,5.003876670837543,11.490811390663481,4.112974728850461e-16
2035,3.392220351261318,1.7761063756844735,5.120576179677836,11.758800561235118,2.0717774438287659e-16
2036,3.46942341975418,1.8166991479789325,5.237104670919271,12.026397621081049,4.740385304092977e-16
2037,3.5464712260986917,1.857249912200197,5.353396485241946,12.293451882040483,3.5530690034679698e-16
2038,3.6233250852873846,1.897744120448168,5.46939288890264,12.559828566881137,3.5530690034679698e-16
2039,3.699951227443944,1.9381702900257578,5.585042537393823,12.825409874030735,3.7602147896913355e-16
2040,3.7763210605145976,1.9785201604705855,5.700301870509927,13.090095884740856,5.173346557888649e-16
2041,3.852411381952147,2.0187888249088606,5.815135430293446,13.353805293093739,2.0717774438287659e-16
2042,3.9282045343363023,2.058974833303657,5.92951609420524,13.616475941263095,7.1061380069359395e-16
2043,4.003688500506372,2.099080265506574,6.043425216815742,13.878065144627291,2.8424552027743755e-16
2044,4.078856934261264,2.139110772209682,6.156852674041885,14.138549793003852,3.1379855780190896e-16
2045,4.153709123141222,2.179075582013707,6.26979680465533,14.397926215884986,4.112974728850461e-16
2046,4.228249880745084,2.218987473237424,6.382264245214408,14.6562098028286,7.71924173095201e-16
2047,4.3024893672106055,2.2588627096340512,6.494269656347505,14.913434374241971,3.5530690034679698e-16
2048,4.3764428377835705,2.2987209397932435,6.605835340284309,15.169651302313808,4.522318535476674e-16
2049,4.450130321147954,2.338585061004225,6.7169907521597985,15.424928387890631,7.71924173095201e-16
2050,4.523576231104567,2.378481049566716,6.827771910491343,15.679348505694941,4.550148450675427e-16
2051,4.596808916305032,2.418437760144093,6.938220713916253,15.933008034156828,4.112974728850461e-16
2052,4.669860153466753,2.458486697044401,7.048384172368656,16.186015088638488,4.550148450675427e-16
2053,4.742764590109797,2.4986617605246817,7.158313561811475,16.438487578983697,4.0821654955788393e-16
2054,4.815559143173441,2.5389989711428647,7.268063512136813,16.690551113469624,5.773053807699081e-16
2055,4.888282359988416,2.579536174916596,7.377691038053312,16.942336771714118,6.29605431506839e-16
2056,4.960973748448441,2.6203127320910973,7.487254523346697,17.1939787703973,4.0821654955788393e-16
