time,Sum_steel_stock,Sum_conc_stock,Sum_engwood_stock,Sum_dimlum_stock,Sum_masonry_stock
2017,408.92928067972184,215.51248629210343,617.1994579896094,1417.3518438334172,3.5810423437074033e-14
2018,420.00959497276705,222.75508801670645,633.8413839073627,1455.5942488153569,2.6518751281008203e-14
2019,430.62959104176525,229.7183441173691,649.7906003316621,1492.2448459759967,6.62188359409747e-14
2020,440.7905047023059,236.40345895282417,665.048919097855,1527.3078327068388,4.547928324439001e-14
2021,450.4957457660034,242.8131195596793,679.6214114449499,1560.7948882013156,4.547928324439001e-14
2022,459.7627535766621,248.95902920740835,693.534225584365,1592.766112380164,5.2646076529285904e-14
2023,468.6134260471252,254.85587437655892,706.82019760838,1623.2969644095147,5.2646076529285904e-14
2024,477.07057257357957,260.51910609046735,719.513516962785,1652.4660060099648,3.5810423437074033e-14
2025,485.1578115962041,265.9649119287924,731.6495687955119,1680.354539289076,7.361465095746532e-14
2026,492.89804144275735,271.20928845750564,743.2626314257507,1707.0413162887978,2.6518751281008203e-14
2027,500.30907086000303,276.26530214616525,754.3793056357355,1732.5874420893326,5.225171834340914e-14
2028,507.4078599248396,281.1458436010844,765.0248827166882,1757.0510056425962,6.62188359409747e-14
2029,514.2118789803917,285.8645698545114,775.2253793237371,1780.491754156966,5.2646076529285904e-14
2030,520.7390326151177,290.43594972212827,785.0074142750556,1802.9708088537207,6.986660062175167e-14
2031,527.0070277355239,294.8749688206171,794.3972486035673,1824.5484580161087,4.8130749308049095e-14
2032,533.0314592098425,299.1960137527365,803.4178986686718,1845.277522845571,4.0166215398644346e-14
2033,538.8271113857679,303.413846494526,812.0910780768484,1865.2078171521016,5.225171834340914e-14
2034,544.4084186863846,307.5440653749205,820.4378736591893,1884.387698054886,5.2646076529285904e-14
2035,549.7894066520332,311.60325160532216,828.4786389329646,1902.863818499982,5.2646076529285904e-14
2036,554.9817924126875,315.60789673183575,836.2301256595013,1920.6745348140694,4.547928324439001e-14
2037,559.9894608192961,319.57079976092916,843.6971891739983,1937.83085054434,0.0
2038,564.8139748708129,323.5047811709742,850.8810488506184,1954.3353918985467,6.62188359409747e-14
2039,569.4563872496726,327.4239721571751,857.7819958375559,1970.1886262680891,9.880629415618573e-14
2040,573.917230115734,331.3438277043893,864.3993733950408,1985.3888158767907,5.145393533697905e-14
2041,578.1914408048252,335.2773340791218,870.7240008632517,1999.9146188122652,4.547928324439001e-14
2042,582.2534929007029,339.22323916235894,876.7160419814817,2013.6742739872473,2.4065374654024547e-14
2043,586.0734034286587,343.1762038607533,882.3290633154706,2026.5608752023452,6.62188359409747e-14
2044,589.6222107892535,347.1297164919345,887.5183195005923,2038.4714137675096,6.986660062175167e-14
