time,Sum_steel_outflow,Sum_conc_outflow,Sum_engwood_outflow,Sum_dimlum_outflow,Sum_masonry_outflow
2017,5.105587763465037,21.345931015743133,7.826816554169167,15.2269963223635,11.907143494856397
2018,5.281092967125842,22.079700017649163,8.095864326603515,15.75042617821029,12.316452985598856
2019,5.458924574446627,22.823195794539632,8.368478363510631,16.280794227931505,12.731187503208337
2020,5.638938779571905,23.57581848171963,8.644437830949776,16.817671098118172,13.151009281116435
2021,5.820986022495791,24.33694596366294,8.923512572870552,17.360609615659246,13.575563997639792
2022,6.004911972334103,25.10593861448017,9.205464444464978,17.90914751617417,14.004481983856818
2023,6.190558525067121,25.882144036995843,9.49004868527471,18.462810216340625,14.437379577664364
2024,6.377764835952768,26.664901906360924,9.77701535711396,19.021113702636274,14.873860634397742
2025,6.566368395315868,27.453548966625142,10.066110856888955,19.583567558002656,15.313518194344555
2026,6.75620615097165,28.247424202051548,10.35707950714234,20.14967813300576,15.75593630177418
2027,6.947115676927564,29.045874187829444,10.649665222188371,20.718951857935632,16.200691965394093
2028,7.1389363851771686,29.848258611891605,10.943613243705064,21.290898684152758,16.647357245843605
2029,7.331510774709596,30.653955947420094,11.238671935796289,21.865035635223563,17.0955014514486
2030,7.524685709288885,31.46236924417861,11.53459462582379,22.440890440847365,17.544693419044812
2031,7.718313713700022,32.27293199888519,11.831141474540551,23.018005221039967,17.994503853028952
2032,7.9122542767267,33.08511405900783,12.128081356863165,23.595940183555886,18.44450769279083
2033,8.106375147982321,33.898427509906206,12.425193732826136,24.174277293899344,18.894286475928872
2034,8.300553615182327,34.71243249376053,12.722270487293603,24.752623875233517,19.343430662968228
2035,8.494677748371922,35.52674290949881,13.019117716675671,25.330616094695753,19.79154188813215
2036,8.68864759724549,36.34103194202212,13.315557440201822,25.907922291023983,20.238235099604655
2037,8.88237632734664,37.15503736808762,13.611429212712897,26.484246096993978,20.683140552079127
2038,9.07579128084501,37.9685665862424,13.90659161575009,27.059329309495386,21.12590561432806
