time,Sum_steel_stock,Sum_conc_stock,Sum_engwood_stock,Sum_dimlum_stock,Sum_masonry_stock
2017,1044.616628315725,4341.314703868789,1587.8224628356138,3117.8655049926883,2363.0342512745497
2018,1074.3950745318305,4488.550000942994,1626.6770779523283,3198.5034158510475,2389.349629312232
2019,1103.583962171746,4633.110610747299,1664.7274416807988,3277.4411697987434,2414.7659664621024
2020,1132.1919371828824,4775.048127014201,1701.9883265703902,3354.6953441329388,2439.2835587406016
2021,1160.2301259714184,4914.427723031984,1738.4785992638067,3430.2880028497575,2462.904267271504
2022,1187.7294947777013,5051.4123095622235,1774.2446641175393,3504.2940792424797,2485.650246450197
2023,1214.7258194024319,5186.190547962188,1809.340551179302,3576.799646254097,2507.5470517347185
2024,1241.2546435453978,5318.953081160231,1843.8214021689732,3647.8876168681277,2528.6176817393502
2025,1267.3515092900006,5449.894303161534,1877.7440660819136,3717.6378522626715,2548.8823224226912
2026,1293.0457027582663,5579.182848270848,1911.1590064370096,3786.109443034713,2568.3509734277877
2027,1318.3409354370308,5706.868681920315,1944.084541043713,3853.2873793925046,2587.0020328089904
2028,1343.2346602666814,5832.977165908361,1976.5331078032814,3919.1349406538807,2604.802804859327
2029,1367.7246111879972,5957.541558806979,2008.5204403141145,3983.610910610135,2621.7159342324367
2030,1391.8089087155536,6080.604425328777,2040.0660989913606,4046.669150441829,2637.698821660011
2031,1415.4940415782482,6202.257527106892,2071.2047649962137,4108.2794334846285,2652.711300666814
2032,1438.818897455502,6322.760888805708,2102.0197938989295,4168.490999325253,2666.739553459567
2033,1461.8317419459995,6442.43251685499,2132.612702563062,4227.368660325799,2679.7702490403253
2034,1484.5825105966564,6561.61208551257,2163.0932158802243,4284.9709226410005,2691.7814073343798
2035,1507.1228861299726,6680.662299492224,2193.5797967424833,4341.349410840761,2702.7417108733503
2036,1529.4980888421546,6799.928404934582,2224.1882641047628,4396.527006711863,2712.602188397082
2037,1551.7217613581636,6919.610694485667,2254.995410307653,4450.433856744275,2721.2736072031967
2038,1573.8000250038885,7039.879944040517,2286.0709709102257,4502.973983351858,2728.6533454855767
2039,1595.7394253138548,7160.912873848851,2317.4870350716596,4554.049406963579,2734.63634917567
2040,1617.5466084583231,7282.885141067849,2349.315265450597,4603.563589797277,2739.119029087491
2041,1639.2228797082385,7405.936493139285,2381.615903816772,4651.413317549755,2742.0000024774317
2042,1660.748478262412,7530.079763521006,2414.410177108807,4697.4575237885065,2743.174665999095
2043,1682.0969521098018,7655.265076198636,2447.6973439323897,4741.560892033524,2742.5549808443934
2044,1703.2397085144419,7781.396059341483,2481.4583195827527,4783.610928963316,2740.078945122625
2045,1724.1456690473985,7908.322868225855,2515.652924556338,4823.521243275323,2735.714362861553
2046,1744.8015101113945,8035.950836704768,2550.2517453160726,4861.278423690527,2729.472450964045
2047,1765.2739231738367,8164.590807767004,2585.3410813808196,4897.073414898306,2721.437110951136
2048,1785.6500904168176,8294.64770091098,2621.032728170798,4931.1572204758595,2711.718583359882
2049,1806.017724599681,8426.516725967684,2657.4340024669123,4963.792002735036,2700.437402101351
2050,1826.4653851331836,8560.590262320075,2694.6504712916994,4995.247692528794,2687.720558881621
2051,1847.0692986530755,8697.18743573939,2732.7653449662384,5025.771207637718,2673.6923889560812
2052,1867.8526002097421,8836.321548612388,2771.769384466027,5055.503012570535,2658.457927061796
2053,1888.8252615479971,8977.928686634132,2811.629901737695,5084.558240174923,2642.11860880643
2054,1909.9977766887148,9121.950341792353,2852.316248491309,5113.051101394673,2624.77432134375
2055,1931.38138261154,9268.338249546008,2893.8017385446974,5141.092489617075,2606.520701963312
2056,1952.9860851211633,9417.045179347071,2936.061140435138,5168.784303029766,2587.4467306399292
2057,1974.814246710314,9567.98835091658,2979.0596553177184,5196.206312795893,2567.6321128173745
2058,1996.8667253970898,9721.085799033524,3022.7640531959078,5223.42766473334,2547.1487475144713
2059,2019.1449233270757,9876.268490752416,3067.1463842987655,5250.510730160104,2526.06123540563
2060,2041.6506996080275,10033.479469896554,3112.1836794833157,5277.511209479371,2504.427129153045
2061,2064.3715335790935,10192.585014916594,3157.8306387172256,5304.45108387892,2482.294148761189
2062,2087.235981540366,10353.108240929041,3203.937766806077,5331.237156348847,2459.691553436188
2063,2110.1572920079425,10514.486766094815,3250.330172416017,5357.743337725258,2436.641088854672
2064,2133.0480596449697,10676.159372514414,3296.834085265448,5383.838219729638,2413.160600064353
2065,2155.8202256132313,10837.565566450174,3343.2766717534337,5409.385423781015,2389.2643838973086
2066,2178.398893425224,10998.227585199626,3389.51116583068,5434.269356622449,2364.9663593118394
2067,2200.7640184804054,11157.999122700083,3435.493237489815,5458.47192583474,2340.288628548418
2068,2222.909297015024,11316.819584585568,3481.2054904192714,5481.99725745853,2315.2534149133376
2069,2244.8283282978364,11474.630814704677,3526.6318108385553,5504.846797667003,2289.880787168242
2070,2266.5145479322423,11631.376106991718,3571.7569943106787,5527.019657521206,2264.18911110796
2071,2287.973141984842,11787.070970441353,3616.588435163235,5548.534787997498,2238.1977445235493
2072,2309.2570721136985,11942.018288829082,3661.222214318461,5569.497091923332,2211.934252502262
2073,2330.431345220689,12096.594305799972,3705.7772884563374,5590.032341951356,2185.4277339825535
2074,2351.5609537542528,12251.176123488436,3750.3731613038653,5610.265427351246,2158.706776277915
2075,2372.7107415099977,12406.140590117477,3795.1295009338132,5630.320356700147,2131.7996673844846
