time,Sum_steel_outflow,Sum_conc_outflow,Sum_engwood_outflow,Sum_dimlum_outflow,Sum_masonry_outflow
2017,2.784214777165654,19.647834152758957,3.5506597588303612,8.038165884052665,11.90617979936327
2018,2.879922697294795,20.32323224245558,3.67271437307599,8.31447938713627,12.315457027049252
2019,2.976899193986856,21.007582508587685,3.7963867805284623,8.594455333553096,12.730159087894307
2020,3.0750648605554605,21.700324588716125,3.9215757152479136,8.877864472265971,13.14994641386606
2021,3.1743357648511425,22.40086618486331,4.04817414005128,9.164464486981352,13.5744600845033
2022,3.274623500980503,23.108583428652494,4.176069312469756,9.454000145402414,14.003322047705286
2023,3.375835300349986,23.822821665339514,4.3051429263700065,9.74620361966115,14.436135593638014
2024,3.4778741968900033,24.542896620608587,4.43527132269545,10.040794963010345,14.872486059336188
2025,3.5806392426108307,25.268095923192355,4.5663257644512525,10.337482731578227,15.31194174699978
2026,3.684025769907002,25.997680958285105,4.698172771419007,10.635964740740905,15.754055040002854
2027,3.787925696838802,26.730889025430184,4.830674509874897,10.935928945105513,16.19836369970154
2028,3.892227871202381,27.466935771643126,4.963689232093514,11.237054429883035,16.644392324233284
2029,3.9968184486698894,28.205017866818917,5.097071759791119,11.539012499883937,17.0916539481112
2030,4.101581299703184,28.944315884408915,5.230674004984197,11.841467850693045,17.53965175882731
2031,4.206398439366221,29.683997346280336,5.36434552107412,12.144079804902235,17.987880904096464
2032,4.311150473620569,30.42321988685713,5.4979340763610285,12.446503594709537,18.435830360937043
2033,4.415717055213319,31.161134488282666,5.63128624168434,12.748391670822242,18.882984835647527
2034,4.5199773418891045,31.89688873566156,5.764247983515052,13.049395016505612,19.3288266620066
2035,4.623810449398004,32.62963003958119,5.896665253620883,13.349164444873308,19.772837663807174
2036,4.727095891653729,33.35850877225207,6.028384566414302,13.647351857177009,20.21450094722059
2037,4.829714000437814,34.082681263853196,6.1592535553010235,13.943611439980787,20.653302588561733
2038,4.931546317260771,34.80131260713906,6.289121499785976,14.23760077973366,21.088733183839157
2039,5.032475950390507,35.5135792211255,6.41783981578314,14.52898187441729,21.52028922807895
2040,5.13238789064589,36.21867112874967,6.545262502513185,14.817422023655933,21.947474294827607
2041,5.231169280330441,36.915793908813654,6.671246540564806,15.102594580931909,22.369799989458276
2042,5.328709630640911,37.604170289216285,6.795652237125915,15.384179554337313,22.786786653916337
