time,Sum_steel_stock,Sum_conc_stock,Sum_engwood_stock,Sum_dimlum_stock,Sum_masonry_stock
2017,1722.296450337209,4665.9289574729755,2750.948269668346,5933.6315757261755,2352.72855114437
2018,1753.6170629201995,4766.095207800624,2803.5936608538195,6035.303509261552,2366.440124521892
2019,1784.3106505136448,4863.88271798679,2856.802403089,6134.881689347818,2379.3926082083453
2020,1814.323238765786,4959.024613571071,2910.7733971629646,6232.1910203372045,2391.5242504221874
2021,1843.7357226882195,5051.186044912568,2965.713703098846,6326.998629733494,2402.7588992917426
2022,1872.3323950902054,5139.950720395196,3022.1074248756545,6418.99782811966,2413.0032350459815
2023,1900.0105007961301,5224.85538235972,3079.89286489905,6507.842540603526,2422.154064397741
2024,1926.6618176309094,5305.409917678999,3139.029397690342,6593.165128848568,2430.1026370571794
2025,1952.1755557715633,5381.114535363636,3199.9849887620658,6674.589450386175,2436.7383885161926
2026,1976.641141619214,5451.476843139012,3263.153926867905,6751.741954025734,2441.9527079894974
2027,2000.0270184547098,5516.02585739247,3328.695503572452,6824.257191625132,2445.64212156996
2028,2021.4767809147995,5574.356759331189,3396.3750877564976,6891.817956275252,2447.717870513008
2029,2042.076315498418,5626.160440320854,3466.4404162400483,6954.179505786275,2448.1122935473686
2030,2061.2519999100036,5671.242792365639,3539.0349392727753,7011.184088026936,2446.7830280310723
2031,2078.22133832317,5709.530350724139,3614.7031708690765,7062.761946020248,2443.714324092308
2032,2093.804935323846,5741.058101240804,3693.828777567741,7108.912390140631,2438.9146435905677
2033,2108.5929673182673,5765.983343532645,3773.686699786746,7149.723993782676,2432.419430652175
2034,2122.418527946255,5784.5746354636785,3855.524576752022,7185.369537212222,2424.288626178221
2035,2134.5391057421252,5797.424867933118,3939.6105952446615,7216.088280155367,2414.601541475299
2036,2144.5186626250193,5804.824519714208,4025.0282594699866,7242.172493979327,2403.4518579405444
2037,2153.947248779874,5807.12901019782,4113.757182846235,7263.964812970046,2390.943617838597
2038,2162.5763740081825,5804.817988614905,4204.465306398317,7281.818399185228,2377.183131222449
2039,2169.5819028179367,5798.285433583353,4294.935975079713,7296.076882096826,2362.2742613719975
2040,2175.7067663500866,5787.855004510617,4385.48314655962,7307.064660655275,2346.3155847110165
2041,2181.434681513269,5774.12633021167,4476.1046446811615,7315.079040352755,2329.3983953414327
2042,2187.306291634876,5757.46379085435,4566.86760783949,7320.382933564139,2311.6054072770216
2043,2190.8458326934633,5738.191743817761,4657.286381664558,7323.209231510613,2293.0109209225106
2044,2193.580204570778,5716.5957027803015,4748.706807197682,7323.762713009939,2273.681048633333
2045,2197.101880688529,5692.9243308692085,4840.361000389922,7322.221489468184,2253.674144865608
2046,2199.915681579647,5667.399580457758,4930.0591180550955,7318.757750161706,2233.042671738862
2047,2202.312146073111,5640.2396699613355,5019.402646240752,7313.594440997699,2211.8371856720814
2048,2203.895062516977,5611.625006538788,5108.750914756046,7306.950753567496,2190.103072918676
2049,2204.309352048222,5581.736749199313,5198.616041491373,7299.027166667743,2167.880356756088
2050,2205.7199791712906,5550.724684695172,5288.816198922488,7290.008828978011,2145.2046576109133
2051,2205.57588028984,5518.716197896783,5382.00854708658,7280.060898614128,2122.1075925435357
2052,2204.5527429861577,5485.814184369873,5473.263333785648,7269.308633703881,2098.616270153911
2053,2203.8586252899677,5452.107901414225,5565.361913439557,7257.86236183326,2074.755225163459
2054,2204.4798695738737,5417.677635374553,5656.842021917168,7245.8265610784965,2050.5472961133264
2055,2204.7848565268996,5382.596381728959,5752.267959673015,7233.301101058134,2026.01399747813
2056,2205.216999999691,5346.928146216529,5847.193222915249,7220.372885319028,2001.1753382702575
2057,2206.3076451850948,5310.719877125147,5940.989104528663,7207.088421390286,1976.0486209346504
2058,2206.011542193379,5274.011748468388,6036.6179165583035,7193.482396036423,1950.6501571846804
2059,2205.5493704226287,5236.84094919402,6134.692109095572,7179.587496311442,1924.9959262527148
2060,2206.864315795028,5199.242244847168,6233.000440563657,7165.4347727976,1899.101711477605
2061,2204.4987351667833,5161.245723622117,6332.165865452715,7151.045549081782,1872.9827869332535
2062,2204.560694558522,5122.8691452613575,6430.3429729600575,7136.4067776141965,1846.6527493568012
2063,2204.315714211074,5084.126558016382,6528.765132457488,7121.496702431513,1820.1249184522526
2064,2204.8864750814187,5045.03126814784,6627.429002728102,7106.293436363459,1793.412836298611
2065,2202.446119725501,5005.596024120896,6726.945541751132,7090.775071386195,1766.5303232528795
2066,2201.6441248474503,4965.837034954277,6826.624219820385,7074.931774055832,1739.4921353511868
2067,2201.850201342283,4925.785671611587,6929.978137694881,7058.801861726382,1712.3158280190537
2068,2201.0110229479674,4885.476851529955,7030.32401200807,7042.43560171852,1685.0199424142397
2069,2199.9325919069274,4844.945203802766,7130.938803595125,7025.883127079807,1657.623416932665
2070,2200.670993097459,4804.225086027269,7235.060585454406,7009.194370512973,1630.1456019637403
2071,2199.5924259923927,4763.348581110982,7334.669474743415,6992.412785189561,1602.6059524977654
2072,2198.472082620541,4722.339374693848,7434.893274621156,6975.556304350814,1575.0230681994449
2073,2198.704376392727,4681.21844663118,7535.171475132568,6958.635110804326,1547.4155880016049
2074,2199.4587020232157,4640.005909895756,7638.40968034143,6941.657496251465,1519.8024727514016
2075,2200.5953777147615,4598.7208428581325,7741.393069032676,6924.629531590706,1492.2029665465088
2076,2201.2929076057494,4557.379320751441,7844.667665028233,6907.549179366396,1464.6362689754349
2077,2200.742984161335,4515.989083299373,7945.7704045542705,6890.389976198997,1437.1206721421477
2078,2200.288436659196,4474.554916040447,8051.486910971722,6873.118119404375,1409.6743766019367
2079,2199.675134887563,4433.080284931763,8152.963339588464,6855.6979370299705,1382.3157110514242
2080,2199.5144319046417,4391.567153574328,8255.967106198123,6838.091739581078,1355.0630592478012
2081,2199.118324888742,4350.022575174866,8354.689304057823,6820.2808093927,1327.9358454962376
2082,2198.5671287920404,4308.478850551511,8455.404089933336,6802.328681814999,1300.9576466961753
2083,2198.608043930567,4266.972885599868,8551.891530164234,6784.317373262718,1274.1528802473822
2084,2197.673051224446,4225.539119034464,8649.997583839013,6766.325889526484,1247.545619797198
2085,2198.1609052335552,4184.209235789859,8750.365489028141,6748.429883647042,1221.159471826873
2086,2199.3959778235558,4143.006451423342,8850.67735294695,6730.684408352937,1195.0165924144796
2087,2199.9905298635977,4101.928831839256,8946.947406972291,6713.072506928485,1169.1349742041352
2088,2201.519755704267,4060.931396297703,9041.830991755814,6695.554886392182,1143.5308329494371
2089,2201.3680438750193,4020.012098257682,9135.698124789204,6678.086322109432,1118.2193119673552
2090,2199.4849537682135,3979.171676565596,9228.604227515065,6660.615260325435,1093.214337843499
2091,2200.864035515309,3938.387258032942,9324.921434530772,6643.089677983517,1068.5287936091609
2092,2201.7256868241375,3897.6390683474474,9419.795280737553,6625.475792713154,1044.1753444261915
2093,2202.237274132622,3856.9044498633284,9513.883585726966,6607.739632337677,1020.1653944698224
2094,2202.9563326713674,3816.1557868684426,9603.42391420453,6589.840667778277,996.508661615437
2095,2202.872225793451,3775.360472058817,9692.12054518308,6571.7316688504125,973.2130777483444
2096,2202.1071723849923,3734.48094930313,9781.927250154391,6553.358634003682,950.284707053718
2097,2199.553890083171,3693.4748444939737,9871.783248474541,6534.6608085672315,927.7276858406658
2098,2197.3719217641506,3652.2951962560314,9959.938095330379,6515.5708064584105,905.5441874488899
2099,2196.1520009752467,3610.8907979168234,10047.954231576872,6496.014850324593,883.7344156919007
2100,2195.129029835047,3569.2066613804977,10132.374828221897,6475.91314463873,862.2966300939286
