time,Sum_steel_stock,Sum_conc_stock,Sum_engwood_stock,Sum_dimlum_stock,Sum_masonry_stock
2017,1717.4985050335656,4678.167483809129,2745.526994010138,5943.618858246923,2345.9919844643796
2018,1764.272670818009,4831.016813195169,2813.943913297827,6097.102053930702,2370.7535588224764
2019,1809.0576778037566,4977.765782672285,2879.4363277628245,6244.109694960377,2393.9978005520493
2020,1851.9162816534024,5118.980135639649,2942.039377818877,6384.6580765379285,2415.724344874919
2021,1893.1515348101257,5254.239702567635,3001.76184077258,6518.793741324685,2435.9389015230745
2022,1932.4451046417198,5383.4880926911,3058.7139316704292,6646.75898979021,2454.686506085804
2023,1969.9193276279473,5507.422529388958,3113.0340774417414,6768.858197416821,2472.024555770416
2024,2005.7910796797923,5626.370855431497,3164.866759288617,6885.408247832401,2488.0127715649805
2025,2040.1499911754745,5740.674732151545,3214.361946856583,6996.737053232539,2502.7128179659594
2026,2073.055904495219,5850.981622953898,3261.66560212367,7103.162147533101,2516.183903614811
2027,2104.565526319854,5956.971266602035,3306.8923702638863,7204.92963592043,2528.4704308290366
2028,2134.610273496407,6059.183279745711,3350.1522714235753,7302.273321059135,2539.6137435514024
2029,2163.4579960378646,6157.911102023505,3391.559363531316,7395.433568607662,2549.655742801706
2030,2191.36671076831,6253.711734504294,3431.231437985648,7484.656119294081,2558.6384388214974
2031,2218.2288047403804,6346.697877325358,3469.2862540931897,7570.183122186546,2566.6019103939775
2032,2244.1207028192985,6436.840538861885,3505.8297253853425,7652.226271612902,2573.5786804652344
2033,2269.0619093719592,6524.702608043699,3540.9643428097384,7730.984775664755,2579.5969947191234
2034,2293.1163919779747,6610.617652803782,3574.792364403982,7806.651555120284,2584.6816873627463
2035,2316.424408420736,6694.925526279652,3607.4157759113605,7879.412165831349,2588.853548706454
2036,2339.0432099153263,6777.960232596283,3638.924625992206,7949.4180896566,2592.123653136902
2037,2361.0217601329787,6859.975524869603,3669.3622367099965,8016.709730821483,2594.4780926456096
2038,2382.3742804278595,6941.2230494930345,3698.7601118255425,8081.293042604042,2595.892894441404
2039,2403.0547377693943,7021.979340565909,3727.1495274494364,8143.164610204987,2596.3387485177336
2040,2423.1839838829806,7102.5460217678865,3754.5614889197027,8202.311454982453,2595.7809231364904
2041,2442.799881773986,7183.170525459745,3780.9938892361774,8258.64092975132,2594.1664590126097
2042,2461.8390251222063,7263.801089256372,3806.3141260639077,8311.776250162837,2591.3883227152437
2043,2480.1492201986903,7344.301350948425,3830.3593655188606,8361.279970698015,2587.3303611060946
2044,2497.6307624626525,7424.512867286766,3852.9698387874987,8406.73120906641,2581.884098800213
2045,2514.1840678896856,7504.237719849397,3873.9890722175783,8447.732314431782,2574.952663834486
2046,2529.741008305237,7583.386589334595,3893.326666439857,8484.044079105537,2566.476003158177
2047,2544.427503512786,7662.491893066438,3911.1453232436293,8515.963775462573,2556.490608897232
2048,2558.640005743558,7742.239334136214,3927.6714505358673,8543.92472602491,2545.05808578856
2049,2572.357771751787,7823.299989537967,3943.132088319703,8568.367044492008,2532.243907362159
2050,2585.6848955879764,7906.327014590213,3957.754658773772,8589.738028750942,2518.11789384419
2051,2598.8075269905157,7991.8523285218125,3971.73356488349,8608.428662526654,2502.746041781898
2052,2611.722028120938,8079.962900576147,3985.1307711363415,8624.590184800118,2486.169669220851
2053,2624.328405729113,8170.586614518368,3997.975803066738,8638.332260116982,2468.434893842433
2054,2636.62223443786,8263.602501766145,4010.298941232443,8649.783479573625,2449.599138944775
2055,2648.733434034203,8358.854200053891,4022.1504785685424,8659.086516356068,2429.7281942334
2056,2660.649379144446,8456.17326957483,4033.526377554724,8666.39753379443,2408.8935053917758
2057,2672.427258390745,8555.418744281284,4044.4899812159006,8671.893668656297,2387.1701671179953
2058,2684.0869297211934,8656.459808874011,4055.0927134598855,8675.752916107109,2364.6326674603015
2059,2695.647921593973,8759.17489416298,4065.368472911605,8678.146105485848,2341.3525426489177
2060,2707.129637317575,8863.457315986685,4075.5914852391406,8679.234655265052,2317.3970872625523
2061,2718.708969081822,8969.046335761257,4085.313786977108,8679.089631498146,2292.822998492963
2062,2729.9481824243385,9075.008276125074,4094.6725076108974,8677.458239182051,2267.6614482241885
2063,2740.626989765895,9180.253259874466,4103.57288640344,8674.010011863977,2241.937140567154
2064,2750.68495691708,9283.712958061467,4111.206833938243,8668.415698013056,2215.6731026416523
2065,2759.941033940982,9384.344127950328,4117.628987427529,8660.34623858388,2188.8899981724694
2066,2768.2481336328387,9481.286803113593,4122.706104229336,8649.54115459945,2161.609836014478
2067,2775.5852738757458,9574.33244191654,4126.492196041623,8636.011616712229,2133.8671330094617
2068,2781.963038476526,9663.448495268045,4128.81292471093,8619.829255687586,2105.6960801643872
2069,2787.8984834986745,9748.617409687673,4129.795183266357,8601.057824330119,2077.1271722669467
2070,2792.5964214595087,9829.83316112348,4129.459273293354,8579.754274138544,2048.1879197229173
