time,Sum_steel_stock,Sum_conc_stock,Sum_engwood_stock,Sum_dimlum_stock,Sum_masonry_stock
2017,411.1919579552982,216.55586568641758,619.3813514266168,1428.6127992302154,4.502219341985666e-14
2018,418.6104289883131,221.36447032156303,630.541414524172,1454.3234231092677,4.502219341985666e-14
2019,425.8799294139862,226.06190135391114,641.4860598382062,1479.526652203145,4.502219341985666e-14
2020,432.98770555983094,230.63550673150684,652.1979347963893,1504.1799742377505,1.0067268498294323e-13
2021,439.9168266754063,235.06940866941233,662.6537438521442,1528.2265723583623,4.502219341985666e-14
2022,446.6450372688611,239.34385814404408,672.8225481872616,1551.5912969351368,4.502219341985666e-14
2023,453.1472509589848,243.43687615610773,682.6695470778765,1574.1892498029983,5.342606088889922e-14
2024,459.3968502794418,247.32520903449424,692.1580532468629,1595.9302025028949,4.502219341985666e-14
2025,465.36664661617425,250.98514245946834,701.2509382784499,1616.7218069601583,2.8763624280840925e-14
2026,471.0297014275143,254.39330894432845,709.9118391947487,1636.4722961086422,5.342606088889922e-14
2027,476.3597467730568,257.52734667454746,718.1057108953034,1655.091764745498,5.342606088889922e-14
2028,481.3340965530876,260.36802771494797,725.8031295220054,1672.502126777435,5.342606088889922e-14
2029,485.93540524545443,262.90066096854054,732.9828280448457,1688.6430965815864,2.8763624280840925e-14
2030,490.15271960218615,265.1160071053475,739.6331387895295,1703.4757583429016,6.986660062175167e-14
2031,493.9815468713327,267.01054313250944,745.7519147077468,1716.9827656579832,2.8763624280840925e-14
2032,497.42247808459143,268.5858745050971,751.3441878546181,1729.1635480872712,1.0067268498294323e-13
2033,500.4826133105643,269.84940276988743,756.4242119665329,1740.0394160284998,6.367099654214601e-14
2034,503.1751629477734,270.81380518465,761.0147724856376,1749.6523656250024,5.342606088889922e-14
2035,505.5181352030496,271.495917451113,765.1451405079184,1758.0607225348929,4.502219341985666e-14
2036,507.5333321466694,271.91566711922,768.8495946815772,1765.335883617182,6.986660062175167e-14
2037,509.24613217889964,272.09526788543104,772.167323041002,1771.5618161977536,5.342606088889922e-14
2038,510.6826059122676,272.0573842588691,775.1380212369226,1776.825110588953,6.986660062175167e-14
2039,511.86806036784736,271.8240815697971,777.7997254675358,1781.2100002770585,5.342606088889922e-14
2040,512.8263352537365,271.4162081251248,780.1878378270472,1784.7959804587636,5.342606088889922e-14
2041,513.5792363021711,270.85295498187617,782.334334900296,1787.6558629640942,5.716657260138181e-14
2042,514.1460112510886,270.1515566544978,784.2669826337878,1789.853944836643,5.342606088889922e-14
2043,514.5436712386021,269.3273510936462,786.0099594503286,1791.4471334970165,5.342606088889922e-14
2044,514.7871367071231,268.393836422688,787.584162995165,1792.4854308990773,6.986660062175167e-14
2045,514.889350117667,267.36276515832117,789.0074311323871,1793.012288044806,6.367099654214601e-14
2046,514.8627944305657,266.2446382839487,790.2972875850494,1793.0698941702701,5.342606088889922e-14
2047,514.7236467629275,265.04983535562315,791.478621894223,1792.7136788797288,5.342606088889922e-14
2048,514.4878391511862,263.787641340681,792.5767424553432,1791.9983383061376,4.502219341985666e-14
2049,514.1699753756576,262.46611815529883,793.6153576154452,1790.973967971083,4.502219341985666e-14
2050,513.7835796593198,261.0923143984247,794.6169453330017,1789.6868948608376,4.502219341985666e-14
2051,513.3407539641788,259.6723155466968,795.6020147142124,1788.1784513093946,3.5228101320594504e-14
2052,512.8507071653615,258.2110229585543,796.5861862677168,1786.47983941831,5.342606088889922e-14
2053,512.321577177949,256.7126858349835,797.5834778983757,1784.6185116199867,2.8763624280840925e-14
2054,511.7610961881182,255.18112827791646,798.6074990697678,1782.6204831368548,4.502219341985666e-14
2055,511.17668135742514,253.61982883943693,799.671577596609,1780.5106363378065,3.652527285117974e-14
2056,510.5748142820173,252.0318323434016,800.7875023430693,1778.3105634969577,3.4933300310875834e-14
2057,509.9589981026278,250.4193443953357,801.9614276250987,1776.0315147051206,3.694754436927412e-14
2058,509.331857961062,248.78424086155553,803.1978390395954,1773.6817229027133,3.7914559433999765e-14
2059,508.6958650979375,247.12825483112778,804.500928437993,1771.268918254036,7.312129685279541e-14
2060,508.0533622768897,245.4530030795557,805.874621074772,1768.8004159469938,3.652527285117974e-14
2061,507.40595767004595,243.75987220773615,807.3213363252656,1766.2810342705409,3.0677453740698094e-14
2062,506.75267416463936,242.04963531300777,808.8381997849285,1763.7067628593363,4.834514123465256e-14
2063,506.0918512799523,240.32288089024226,810.4207653832269,1761.0713476345315,2.671303044444961e-14
2064,505.42178290985345,238.58016030797975,812.0642785640525,1758.368490223857,2.4701573539046433e-14
2065,504.74072463454104,236.82199638985293,813.7636873925777,1755.5918739685062,2.671303044444961e-14
2066,504.04780354708083,235.0490836912698,815.5155122472304,1752.7382676778093,2.8583286300690905e-14
2067,503.3457447876034,233.2628730353251,817.3235180606883,1749.8167874788592,2.6905906815199684e-14
2068,502.6381640795658,231.46499108616527,819.1932512349188,1746.839600359663,3.0677453740698094e-14
2069,501.92865925882023,229.65704845977092,821.1301778856817,1743.8188201249613,5.438531274457782e-14
2070,501.22080395877845,227.8406403457986,823.1396630609703,1740.7664895925357,2.7287569946634006e-14
2071,500.5176700721077,226.01724619810219,825.2259625424483,1737.6929677506243,2.7287569946634006e-14
2072,499.8203768469553,224.18792340108507,827.3891448415425,1734.6020404175597,3.050843067072697e-14
2073,499.1294281947923,222.35359173740986,829.6278461328172,1731.4954832883636,2.8583286300690905e-14
2074,498.4451547716144,220.51512542408682,831.9401925119672,1728.3745671283448,1.0665837343748027e-14
2075,497.76768809437965,218.67334490034975,834.3237492138672,1725.239974131539,2.671303044444961e-14
2076,497.0965102886505,216.82891857816065,836.7745660852755,1722.090287502169,1.4381812140420463e-14
