time,Sum_steel_stock,Sum_conc_stock,Sum_engwood_stock,Sum_dimlum_stock,Sum_masonry_stock
2017,1035.700472577802,4291.3624872134615,1586.2521887360776,3120.195417307825,2352.7285511443097
2018,1054.7522704193268,4383.094258804061,1617.9899576585137,3171.2341779387934,2366.440124521684
2019,1073.4759973981463,4472.641586689739,1650.7219300156503,3221.1784221679845,2379.3926082084586
2020,1091.8481485120456,4559.759549696008,1684.684802430138,3269.9367758214776,2391.5242504221656
2021,1109.835685297432,4644.140888353756,1720.1354865515475,3317.3882585780043,2402.758899291855
2022,1127.3929467524056,4725.403665979149,1757.3418734332117,3363.3741768149353,2413.003235045853
2023,1144.4678163878916,4803.122874289394,1796.587195847917,3407.715649695286,2422.1540643977723
2024,1161.0047265075661,4876.848875382201,1838.1660135699115,3450.222730143367,2430.102637056904
2025,1176.9466574999215,4946.123159532592,1882.3745179135612,3490.7011412122943,2436.738388516047
2026,1192.2366310985672,5010.4940150345055,1929.4954305342465,3528.9580530255175,2441.9527079892914
2027,1206.817994687315,5069.529393047984,1979.7752145150591,3564.8050720973706,2445.642121570145
2028,1220.641233341147,5122.857948903396,2033.416546484061,3598.0787702321513,2447.7178705129795
2029,1233.6678710531862,5170.196140834962,2090.5667615167513,3628.653128627842,2448.112293547169
2030,1245.8726797199747,5211.3659262971205,2151.306569604975,3656.447033946559,2446.7830280308954
2031,1257.243475295801,5246.299946443873,2215.6373572625716,3681.424890321028,2443.7143240924547
2032,1267.7771676215928,5275.030365585023,2283.460083228956,3703.5871315197514,2438.914643590669
2033,1277.4839039460367,5297.701564244241,2354.5954231505452,3722.980363342234,2432.419430652473
2034,1286.3866586449033,5314.559989129493,2428.7996901789297,3739.6946610217824,2424.2886261784574
2035,1294.518538923813,5325.9325292646,2505.7786708218264,3753.854420750016,2414.601541475099
2036,1301.9211242905026,5332.205794430944,2585.2110503444674,3765.611308612501,2403.451857940697
2037,1308.6451975763016,5333.810286335261,2666.7883699227064,3775.142597986602,2390.943617838746
2038,1314.7434917126764,5331.1851367308,2750.206038202355,3782.6309244472964,2377.1831312223057
2039,1320.2672600533765,5324.757874268612,2835.1662542838076,3788.2540323952608,2362.2742613721302
2040,1325.2648138750078,5314.932472027387,2921.3859541067695,3792.17976705209,2346.3155847111057
2041,1329.7802288798875,5302.080855221134,3008.59965089305,3794.5620420577616,2329.3983953414013
2042,1333.8519502375257,5286.537175561144,3096.5555824579583,3795.5371465150088,2311.605407277112
2043,1337.5138397238609,5268.598895695021,3185.025084496016,3795.2259011140263,2293.01092092265
2044,1340.7955787714752,5248.527866906934,3273.8048705884335,3793.734613410817,2273.68104863349
2045,1343.7228826659773,5226.552156556666,3362.715717746671,3791.1558246555164,2253.674144865804
2046,1346.3220978866943,5202.875302862546,3451.6345512038656,3787.5786388249785,2233.04267173876
2047,1348.6331527777722,5177.697255821366,3540.5951549344622,3783.11684163059,2211.8371856720914
2048,1350.6969014986678,5151.196474254088,3629.684596677468,3777.881908928342,2190.103072918815
2049,1352.551404996927,5123.527748838453,3719.0065798449123,3771.9756639856623,2167.8803567562522
