time,Sum_steel_stock,Sum_conc_stock,Sum_engwood_stock,Sum_dimlum_stock,Sum_masonry_stock
2017,1032.8793052221174,4295.007975055509,1576.156664782045,3107.7152370816043,2352.7285511443097
2018,1051.9481618446046,4386.814057403152,1606.0744637758885,3160.494174417386,2366.440124521684
2019,1070.7043081519685,4476.433871046755,1636.652369933231,3212.588582369142,2379.3926082084586
2020,1089.1269478071197,4563.6222916170345,1668.0656443023822,3263.981602261381,2391.5242504221656
2021,1107.1861021724828,4648.071805148174,1700.5022808875221,3314.6360022887243,2402.758899291855
2022,1124.8394798082365,4729.400159106037,1734.154966919725,3364.4847038716325,2413.003235045853
2023,1142.038587714226,4807.181993909195,1769.226288499918,3413.4471464280828,2422.1540643977723
2024,1158.731648017183,4880.967300076894,1805.926535684058,3461.4361464333238,2430.102637056904
2025,1174.8654698740233,4950.297189036792,1844.4668297908277,3508.361188271061,2436.738388516047
2026,1190.3867702666573,5014.71957594824,1885.0479340180632,3554.1294566078313,2441.9527079892914
2027,1205.242229567578,5073.802055290631,1927.8427788262316,3598.6424214254425,2445.642121570145
2028,1219.3851204871482,5127.172975911192,1972.9926983846246,3641.811673911804,2447.7178705129795
2029,1232.7790331811773,5174.548562091612,2020.5996935121216,3683.5666818514815,2448.112293547169
2030,1245.3999378747324,5215.750624478385,2070.7183978663033,3723.858321231167,2446.7830280308954
2031,1257.2358593570139,5250.7117489190805,2123.3462324547236,3762.656058638605,2443.7143240924547
2032,1268.2827824242627,5279.464126927656,2178.4059628421232,3799.934149140539,2438.914643590669
2033,1278.5489272438294,5302.152258999335,2235.7624605307533,3835.685753473675,2432.419430652473
2034,1288.0545022510842,5319.022796124083,2295.234847886933,3869.924790463095,2424.2886261784574
2035,1296.8291890802675,5330.402898060836,2356.606353728104,3902.6816439638314,2414.601541475099
2036,1304.9107390537724,5336.679494585902,2419.641867157994,3934.003219546932,2403.451857940697
2037,1312.3460855687485,5338.283443351071,2484.1189449067983,3963.9620387073396,2390.943617838746
2038,1319.184118548184,5335.654239136399,2549.818716564847,3992.6362935841926,2377.1831312223057
2039,1325.472338414914,5329.2197640725535,2616.5271113162535,4020.101716843175,2362.2742613721302
2040,1331.2554951748239,5319.384325297241,2684.040543591229,4046.4293298720086,2346.3155847111057
2041,1336.574343570252,5306.52015567026,2752.1677148721587,4071.6826913692807,2329.3983953414013
2042,1341.464232555264,5290.9616834665585,2820.726227789115,4095.9136755005106,2311.605407277112
2043,1345.9562278871601,5273.006617630101,2889.5501216073244,4119.166815630123,2293.01092092265
2044,1350.0775311606199,5252.917026340005,2958.4917494401,4141.480734952078,2273.68104863349
2045,1353.8516776511392,5230.921165959227,3027.4208293034176,4162.888448228684,2253.674144865804
2046,1357.303375700168,5207.222743156859,3096.250541376109,4183.434789939625,2233.04267173876
2047,1360.4722408101227,5182.021872210319,3165.019002157728,4203.227383981151,2211.8371856720914
2048,1363.3993232854107,5155.497158184234,3233.805671013773,4222.385897353966,2190.103072918815
2049,1366.1230882207035,5127.803518468445,3302.701999114668,4241.026001082883,2167.8803567562522
2050,1368.6799035287968,5099.076244135682,3371.8097094197065,4259.2602423143035,2145.204657610685
2051,1371.1025769194166,5069.432104247224,3441.227474139051,4277.191670046416,2122.107592543584
2052,1373.4151208565618,5038.965463582222,3511.0141448818817,4294.893244417136,2098.616270154005
2053,1375.63872286316,5007.758189829876,3581.223058402772,4312.429768103674,2074.7552251635207
2054,1377.7938381593492,4975.883919931211,3651.912954402034,4329.865348817821,2050.547296113165
2055,1379.9003618611266,4943.409601952743,3723.1472135742633,4347.263676412728,2026.013997478263
2056,1381.9754197610305,4910.393957390077,3794.9781966189244,4364.679305205558,2001.175338270155
2057,1384.0263899957858,4876.880141845705,3867.401237937007,4382.130819450647,1976.0486209347418
2058,1386.0579665019266,4842.905119192725,3940.398495102364,4399.627445055173,1950.650157184633
2059,1388.0745580442697,4808.503118056513,4013.953457932122,4417.178011037813,1924.9959262527266
2060,1390.0803297576285,4773.706147584333,4088.0505582729543,4434.790976026289,1899.101711477467
2061,1392.077129959804,4738.541948434358,4162.6613130238975,4452.466419153354,1872.9827869331264
2062,1394.0582635491799,4703.027028447331,4237.70384867764,4470.172214114181,1846.652749356728
2063,1396.014901989173,4667.174512845517,4313.083604982639,4487.868365025562,1820.124918452338
2064,1397.9382148293384,4630.99685044059,4388.7067312971985,4505.515072072903,1793.4128362985127
2065,1399.8193795791337,4594.505982963122,4464.479922190315,4523.07272495649,1766.530323252924
2066,1401.6526066893448,4557.717005576236,4540.329683456096,4540.513400134083,1739.4921353513412
2067,1403.4441961795972,4520.658823282344,4616.260451607523,4557.85536775936,1712.3158280188977
2068,1405.2034329838646,4483.3635743116565,4692.295961896071,4575.128364005447,1685.0199424140733
2069,1406.9395423149601,4445.863138778607,4768.459574424956,4592.361965309269,1657.6234169325214
2070,1408.6616678849023,4408.189154509288,4844.774071693461,4609.5854939405735,1630.1456019636394
2071,1410.3772909018805,4370.371193181417,4921.251457104887,4626.821984149951,1602.6059524976297
2072,1412.087443097521,4332.431185170085,4997.86214933975,4644.069927277226,1575.023068199621
2073,1413.7911761546895,4294.388602002019,5074.5637740933225,4661.320322304166,1547.4155880017047
2074,1415.487039951339,4256.262130389941,5151.310744397451,4678.56232648038,1519.8024727515271
2075,1417.173007217241,4218.069518827011,5228.053871210553,4695.78298635914,1492.2029665465905
2076,1418.845003009544,4179.8257841680825,5304.731019729088,4712.961652476451,1464.6362689752796
2077,1420.492813846547,4141.538354942045,5381.240922831478,4730.054404510382,1437.1206721421336
2078,1422.1043978811479,4103.211970204959,5457.471097010765,4747.010521586225,1409.6743766020595
2079,1423.6672766631382,4064.8501664488026,5533.3069998909305,4763.777826794157,1382.315711051293
2080,1425.1685163578347,4026.4551094230815,5608.632131396223,4780.302655925676,1355.063059247958
