time,Sum_steel_inflow,Sum_conc_inflow,Sum_engwood_inflow,Sum_dimlum_inflow,Sum_masonry_inflow
2017,13.971769541338452,9.02246975146732,21.00572022580941,47.91691626743763,7.913060390473976e-16
2018,13.801704454714777,8.917253690012393,20.74975512316042,47.33282427300607,8.98863258776279e-16
2019,13.636725162713212,8.816211548899748,20.501381805569086,46.76601065963781,8.932276968965908e-16
2020,13.475222198827908,8.718486943538878,20.25816941723389,46.21092183984948,5.859871518562608e-16
2021,13.317948161305484,8.624786899594458,20.021236043020657,45.670097920178,7.913060390473976e-16
2022,13.172429595561402,8.540256163598015,19.801880187026313,45.16929877120099,1.4735601402948024e-15
2023,13.04024124889781,8.466254835131952,19.60244869205203,44.713861139533996,1.4735601402948024e-15
2024,12.920925096748228,8.40289875926314,19.42222822746379,44.30213722850032,5.859871518562608e-16
2025,12.81405082328269,8.350406470297553,19.26054217845773,43.93255798854018,4.1435548876575317e-16
2026,12.716670144802876,8.307452072754618,19.11292368590525,43.594902847189665,7.913060390473976e-16
2027,12.618223605901246,8.26782112166286,18.963461841026017,43.25284200179876,4.1435548876575317e-16
2028,12.515653252637765,8.230267539456122,18.80751693513342,42.89574752488693,6.741474440822091e-16
2029,12.408380724624074,8.195272548847411,18.64417051985252,42.52146922125024,6.741474440822091e-16
2030,12.295787153698818,8.163406991886328,18.472437637507607,42.1276924941058,9.897704931185906e-16
2031,12.180260645447015,8.137365843753336,18.29584506337183,41.72237587120042,4.1435548876575317e-16
2032,12.073333747591597,8.126164380348225,18.131645372693352,41.34475414180774,7.913060390473976e-16
2033,11.977434610080461,8.133025735055224,17.98340191083063,41.00281058115919,3.956530195236988e-16
2034,11.891891580137758,8.15927924810584,17.85001638878906,40.69386240683999,4.632635198651872e-16
2035,11.815980290721749,8.206347787171632,17.730310415904857,40.41500265178055,3.956530195236988e-16
2036,11.745848239388222,8.273517468765125,17.618418124816852,40.152593690898456,4.466138484482954e-16
2037,11.668390557518947,8.353276638150398,17.494621831223444,39.86139393275255,7.653544861918469e-16
2038,11.58001866347796,8.444193063803231,17.353525088474875,39.528781438509746,3.956530195236988e-16
2039,11.480547083781406,8.54666793630548,17.194879617233894,39.15384468829267,4.948852465592953e-16
2040,11.370187422791256,8.660659163787212,17.01908379651186,38.73714245037463,3.956530195236988e-16
