time,Sum_steel_inflow,Sum_conc_inflow,Sum_engwood_inflow,Sum_dimlum_inflow,Sum_masonry_inflow
2017,34.52993354528066,166.82097612940592,46.19045422271473,95.54892563453726,38.18877712121097
2018,33.53516709732305,162.039025117535,44.858666256556944,92.78005023481741,37.07620565843781
2019,32.55109380870398,157.3124538096118,43.54101240672159,90.03824639222395,35.97353634953398
2020,31.573323207273933,152.6206916084885,42.231590275031564,87.31093134558728,34.87558204829995
2021,30.607381880931552,147.9912011184433,40.93775787173997,84.61288162123219,33.78806042124055
2022,29.688994831481896,143.59765411610348,39.70725503080851,82.04222376469869,32.74992463765721
2023,28.829601416228492,139.49662517637032,38.5553242579229,79.62972592290416,31.773149067640414
2024,28.031676523137047,135.70164379265532,37.48520427598067,77.38117158930427,30.85965710975636
2025,27.297506995473707,132.22568636323345,36.499866011610244,75.30158330401072,30.010980325398734
2026,26.62557115499876,129.06371060275035,35.59716833520344,73.38518694289421,29.224241057602274
2027,26.003294558051444,126.15753617976561,34.760173017566586,71.59544783691219,28.484203167624667
2028,25.429016719752155,123.50234524634362,33.98651232236077,69.92560179285313,27.787372414824524
2029,24.904687152493462,121.11149708486325,33.27861390427219,68.37837531460056,27.13386602380739
2030,24.432239131710507,118.99910701570595,32.63884554091096,66.95588500337821,26.52335152382423
2031,24.012198635690797,117.17342672964057,32.06764971110783,65.65572004977204,25.9534561278969
2032,23.64040896898079,115.62094109275793,31.559165767630144,64.46193245106777,25.416185267910777
2033,23.316305655588824,114.34682229798464,31.112277416814212,63.367612138379386,24.906827781716856
2034,23.040814046687,113.36493790125321,30.727792813086563,62.36895759099596,24.42154532404972
2035,22.815055613716922,112.69172684741142,30.40670820647906,61.46161054808883,23.95587629385403
2036,22.635570927787978,112.32264598194838,30.14383946328472,60.62775877953801,23.499698256812078
2037,22.484674450887873,112.18349494965891,29.915014716538263,59.81085282998105,23.027635390968012
2038,22.359109754179844,112.27176567067069,29.71527317415767,58.99292837256361,22.52924428536874
2039,22.260494040413192,112.60974451084155,29.54611635817712,58.16866147803033,21.998825399455942
2040,22.19046103802292,113.21996241009388,29.409060364346118,57.3326624145382,21.430612239997036
2041,22.136687306975375,114.05240068697445,29.28718498352193,56.444386361796155,20.806051047417863
2042,22.044735682034453,114.83280513986041,29.108184745120226,55.36082009759018,20.07076069568569
2043,21.90089695610314,115.48382081408614,28.85422954293954,54.05155910420736,19.215334087246426
2044,21.704379095003368,115.98560583271384,28.524992188754457,52.525254692696485,18.247181188883005
2045,21.453234225765414,116.3026385244877,28.119060966852953,50.79419495332173,17.177656893811815
2046,21.171989710138835,116.5351257012501,27.670082265968535,48.93863314993516,16.04335013085242
2047,20.969104967910795,117.25270878469607,27.321054031429888,47.227782711624464,14.940593556601316
2048,20.871688701573614,118.59614530021436,27.10779173663389,45.7300288694836,13.894303281123412
2049,20.878924527153348,120.55262052478271,27.02960892240687,44.44911828646574,12.908165823229865
2050,20.989711252269863,123.1063878321356,27.085509289159493,43.38906294541749,11.986357713438835
2051,21.187146568743604,126.14735831380393,27.254182731069495,42.52234032647036,11.124894801847375
2052,21.406129236504604,129.26984749151043,27.452712434109614,41.73053010194068,10.298945134838469
2053,21.62724813142481,132.32959384094164,27.65744060407626,40.994097500594634,9.513159017379369
2054,21.847346737165196,135.28303469644774,27.865439409406005,40.323476827982155,8.77869377897865
2055,22.064206600219272,138.09882983410358,28.074684208855725,39.72649142078945,8.103765372213795
2056,22.27789924446301,140.7668469362665,28.285749783774826,39.210433067210346,7.493873856558379
2057,22.49310576212841,143.3129732190471,28.504748388799094,38.78603976543033,6.952503534467869
2058,22.711043133392664,145.74720395452925,28.733119773441786,38.45389252513831,6.478870938722145
2059,22.93214722112061,148.07865342978303,28.97112651994857,38.21045241098297,6.069832088597722
2060,23.157223625858226,150.321541308125,29.21937403898983,38.0509564568309,5.720934708508936
2061,23.363185651918208,152.3359114375568,29.448278920062304,37.930761832250525,5.421349385862414
2062,23.454867655501968,153.50840024949966,29.537562129570578,37.69052458336593,5.1452946716098955
2063,23.410044731034912,153.69717331797378,29.45906932920952,37.2920770414841,4.886020095915842
2064,23.231077581259118,152.92252522101793,29.21555193651251,36.73593305371212,4.641537296017909
2065,22.920583395393837,151.20792348303632,28.81001604503527,36.022006944440996,4.409141073949606
2066,22.50289968495425,148.72109472812275,28.272724773225836,35.18369243576738,4.189802972450791
2067,22.066723333247005,146.05676351861692,27.714727210352308,34.35389422053201,3.9956246945442517
2068,21.63493706350568,143.37587523056507,27.16432911478504,33.56181311683199,3.8258409882934115
2069,21.20839948931464,140.6924708589125,26.622226693077355,32.803127216919776,3.6762831541710557
2070,20.787698275935572,138.01739006698276,26.08884023343125,32.07404603263269,3.5434618715603414
2071,20.3922170456565,135.48514523298238,25.588230449100216,31.40053878390282,3.4276716163659495
2072,20.097592249740263,133.6034659662871,25.215068297582732,30.895549571213387,3.3389336145587687
2073,19.920943345910796,132.4908955853833,24.990615753161304,30.582188143001776,3.277640868738331
2074,19.8598608788779,132.13519983084888,24.911676851333986,30.45418917191113,3.2414357789697363
2075,19.911616903533083,132.5211555077045,24.97469589910634,30.50538789426558,3.2283588259834914
2076,20.041954781112363,133.42297145894221,25.136604834153886,30.681810373185186,3.2317161344886607
2077,20.124196327741117,133.99876065615098,25.23845845259732,30.78855750336286,3.230339818815552
2078,20.127917833140295,134.0467409552996,25.242064878987133,30.778543724130884,3.218933990441654
2079,20.054400972606075,133.57608475031802,25.149002323168812,30.653297792255437,3.197374174149802
2080,19.905034063577233,132.59661004692552,24.960985686748295,30.414555270641863,3.165586370238199
2081,19.70321999451543,131.26473301748354,24.707338558003222,30.09772417128213,3.127024062058262
2082,19.53718785350293,130.16876494934164,24.498674169314214,29.83722663657873,3.0954203726228826
2083,19.427650199633746,129.4472286801,24.360941137086435,29.664340815407037,3.0737863456524783
2084,19.37311289152683,129.09059990132,24.292246192934062,29.57649333467243,3.061662482821583
2085,19.372054879739615,129.08908253287012,24.290666556389827,29.571132348593366,3.0586328762074366
2086,19.416225398975858,129.38796183202228,24.34584442463929,29.635483322827575,3.063257367062852
2087,19.47746137123297,129.79976348270188,24.422457116236906,29.726423550899227,3.0709882798969663
2088,19.54815420437671,130.27393374278068,24.510957457092466,29.832238813189353,3.0805480183716045
2089,19.62748388818026,130.80512807664812,24.610311758952804,29.951596304889716,3.0917451585645654
2090,19.71464748225169,131.3880932702743,24.719508762920896,30.0832044613563,3.104402574414413
2091,19.801320798034965,131.96743197945966,24.828107440791815,30.214307561675383,3.1171685394528095
2092,19.85700018407537,132.33991166459896,24.897857640572497,30.298319326163135,3.125209332579744
2093,19.8745432640222,132.45797752383896,24.919801705111972,30.324310170328303,3.127376725136468
2094,19.85448068308224,132.3252048565074,24.89460321690818,30.293063540657744,3.1237341922242434
2095,19.79737083698134,131.9453480779537,24.822960820311607,30.205409174154735,3.114352593493124
2096,19.70379414282339,131.32230331711668,24.705601002318016,30.062213828400772,3.0993088677641953
2097,19.574348148560176,130.46007652385418,24.54327192848561,29.86437334486131,3.078684900656208
2098,19.40964372807438,129.36275873341987,24.33673864362582,29.612806421516307,3.0525666034695598
2099,19.21030258038088,128.03450994806005,24.086779911076018,29.308450425699604,3.021043235798084
2100,18.976956212906707,126.4795528403197,23.794186915956267,28.952259518199867,2.984206997493072
