Tract,W1F,W2F,S1LF,S1MF,S1HF,S2LF,S2MF,S2HF,S3F,S4LF,S4MF,S4HF,S5LF,S5MF,S5HF,C1LF,C1MF,C1HF,C2LF,C2MF,C2HF,C3LF,C3MF,C3HF,PC1F,PC2LF,PC2MF,PC2HF,RM1LF,RM1MF,RM2LF,RM2MF,RM2HF,URMLF,URMMF,MHF,TotalSqft
53001950100,1690.77075195313,95.188720703125,64.1370697021484,0,0,34.7393188476563,0,0,23.1631526947021,26.9124946594238,0,0,0,0,0,17.6915378570557,0,0,114.589744567871,0,0,2.10693168640137,0,0,71.449348449707,20.729923248291,0,0,153.663146972656,0,17.3237018585205,0,0,46.703685760498,0,113.972526550293,2493.14208984375
53001950200,1022.62200927734,43.6674995422363,35.9196510314941,0,0,29.6687259674072,0,0,18.6675262451172,9.71185684204102,0,0,0,0,0,8.83889865875244,0,0,44.3164482116699,0,0,2.49788856506348,0,0,53.8884773254395,11.6314792633057,0,0,82.2870712280273,0,7.1423602104187,0,0,23.8415679931641,0,146.142517089844,1540.84399414063
53001950300,1589.27221679688,53.6486015319824,56.0656051635742,0,0,46.6579055786133,0,0,38.46923828125,20.8348197937012,0,0,0,0,0,9.90608406066895,0,0,81.4461975097656,0,0,0.656581997871399,0,0,192.937911987305,22.8014316558838,0,0,145.270736694336,0,11.0072069168091,0,0,41.3984527587891,0,964.823120117188,3275.1962890625
53001950400,1158.2001953125,97.1036148071289,50.9624443054199,0,0,20.1710319519043,0,0,15.1787376403809,27.5898857116699,0,0,0,0,0,18.9754295349121,0,0,100.493766784668,0,0,3.11299872398376,0,0,59.0368499755859,16.8705520629883,0,0,140.541687011719,0,11.944525718689,0,0,44.3841514587402,0,63.5070724487305,1828.07312011719
53001950500,1677.83740234375,48.9226493835449,42.0133895874023,0,0,24.9661617279053,0,0,22.2090072631836,24.7886123657227,0,0,0,0,0,10.9980239868164,0,0,86.1411895751953,0,0,5.70077657699585,0,0,81.6841125488281,20.2444744110107,0,0,129.738983154297,0,9.92666816711426,0,0,36.6890640258789,0,60.3705177307129,2282.23120117188
53003960100,2782.8916015625,55.6065292358398,40.4585990905762,0,0,28.2460594177246,0,0,15.1513071060181,14.3275337219238,0,0,0,0,0,8.97283744812012,0,0,60.7566986083984,0,0,1.82470965385437,0,0,59.0245361328125,14.4745378494263,0,0,123.036911010742,0,8.57167816162109,0,0,25.3501815795898,0,192.667449951172,3431.36108398438
53003960200,2425.25390625,70.4100112915039,31.7950229644775,0,0,23.5065784454346,0,0,15.0888748168945,16.2562961578369,0,0,0,0,0,9.93714714050293,0,0,59.9895057678223,0,0,2.12766933441162,0,0,51.7393341064453,14.3912744522095,0,0,118.471984863281,0,6.2168025970459,0,0,28.6935634613037,0,448.663909912109,3322.54174804688
53003960300,1719.96984863281,174.609298706055,87.0781936645508,0,0,36.7671241760254,0,0,31.5739612579346,39.7148475646973,0,0,0,0,0,31.7984409332275,0,0,154.199020385742,0,0,7.33724403381348,0,0,155.139419555664,37.6557502746582,0,0,224.475967407227,0,20.0085163116455,0,0,74.2311935424805,0,182.018096923828,2976.57666015625
53003960400,1017.29077148438,12.5792102813721,9.67659187316895,0,0,7.06871652603149,0,0,4.6773042678833,6.98820734024048,0,0,0,0,0,2.8741819858551,0,0,25.116174697876,0,0,0.834353923797607,0,0,16.4077281951904,4.66438102722168,0,0,46.4619064331055,0,1.73489856719971,0,0,10.3107147216797,0,197.810852050781,1364.49584960938
53003960500,1870.24572753906,106.384262084961,42.2129745483398,0,0,16.9607963562012,0,0,17.4690036773682,36.2155532836914,0,0,0,0,0,17.3202342987061,0,0,109.305229187012,0,0,5.22766923904419,0,0,40.9405174255371,14.4159307479858,0,0,163.7900390625,0,10.3508605957031,0,0,40.9562950134277,0,107.550086975098,2599.34545898438
