Tract,W1F,W2F,S1LF,S1MF,S1HF,S2LF,S2MF,S2HF,S3F,S4LF,S4MF,S4HF,S5LF,S5MF,S5HF,C1LF,C1MF,C1HF,C2LF,C2MF,C2HF,C3LF,C3MF,C3HF,PC1F,PC2LF,PC2MF,PC2HF,RM1LF,RM1MF,RM2LF,RM2MF,RM2HF,URMLF,URMMF,MHF,TotalSqft
47001020100,1609.97375488281,397.639678955078,51.3857154846191,0,0,86.5667266845703,0,0,152.212463378906,82.5579605102539,0,0,99.7420043945313,0,0,15.5344371795654,0,0,87.6816253662109,0,0,2.4167149066925,0,0,88.7938385009766,3.19307732582092,0,0,58.6645660400391,0,5.77733325958252,0,0,879.906066894531,0,6.76800012588501,3628.81372070313
47001020201,2812.10498046875,202.816818237305,48.7128677368164,0,0,93.2238159179688,0,0,245.05712890625,130.438995361328,0,0,162.153030395508,0,0,19.1677417755127,0,0,98.8223571777344,0,0,16.3343353271484,0,0,140.064590454102,17.9565868377686,0,0,24.4158382415771,0,1.0766613483429,0,0,654.351440429688,0,0,4666.697265625
47001020202,3038.14526367188,542.194152832031,58.4725875854492,0,0,107.906799316406,0,0,266.7744140625,144.037689208984,0,0,175.4609375,0,0,23.5734119415283,0,0,160.674163818359,0,0,12.5431756973267,0,0,187.578048706055,16.259407043457,0,0,61.3022880554199,0,5.26954555511475,0,0,1104.26831054688,0,0,5904.4599609375
47001020300,2655.34252929688,53.0883026123047,4.9058690071106,0,0,10.6814165115356,0,0,22.0161476135254,12.0614099502563,0,0,14.6967878341675,0,0,1.37268304824829,0,0,13.4359073638916,0,0,0.223124995827675,0,0,12.2551593780518,0.223124995827675,0,0,9.09530162811279,0,0.892385959625244,0,0,392.271789550781,0,0,3202.56176757813
47001020400,2887.48779296875,203.418426513672,21.2733306884766,0,0,59.7947692871094,0,0,107.099243164063,58.2366790771484,0,0,69.5913238525391,0,0,38.6027908325195,0,0,163.766479492188,0,0,17.7046298980713,0,0,214.926223754883,31.720645904541,0,0,53.8373641967773,0,5.99955463409424,0,0,879.881652832031,0,0,4813.34130859375
47001020500,2168.12548828125,203.458602905273,23.3944911956787,0,0,46.5246810913086,0,0,82.5741119384766,45.0244598388672,0,0,54.584545135498,0,0,10.0705919265747,0,0,57.2485809326172,0,0,2.34830093383789,0,0,55.5944519042969,3.10810351371765,0,0,39.0526313781738,0,3.01857614517212,0,0,642.53125,0,0,3436.65893554688
47001020600,1661.85571289063,35.7338027954102,3.545569896698,0,0,7.24866008758545,0,0,15.8013830184937,8.59777641296387,0,0,10.4268617630005,0,0,1.22326397895813,0,0,9.64352607727051,0,0,0.486247986555099,0,0,9.51711368560791,0.486247986555099,0,0,4.84489965438843,0,0.35674199461937,0,0,235.371215820313,0,0,2005.13879394531
47001020700,725.145568847656,7.13064956665039,4.96094655990601,0,0,10.0722465515137,0,0,22.0051822662354,11.6533327102661,0,0,14.6546230316162,0,0,2.20588040351868,0,0,7.47663116455078,0,0,1.5634800195694,0,0,10.5496587753296,1.5634800195694,0,0,1.76771223545074,0,5.58539964258671E-02,0,0,97.1237182617188,0,170.328002929688,1088.25695800781
47001020800,2006.92248535156,120.126083374023,15.4754037857056,0,0,33.2013511657715,0,0,72.6057815551758,39.5721893310547,0,0,48.7376708984375,0,0,8.59038352966309,0,0,52.5054168701172,0,0,4.50454378128052,0,0,63.4570121765137,6.33154392242432,0,0,23.2458419799805,0,4.23377895355225,0,0,512.139526367188,0,549.335998535156,3560.9853515625
47001020901,3233.11791992188,171.457641601563,21.7426624298096,0,0,43.6645088195801,0,0,102.162956237793,55.2317733764648,0,0,67.6188125610352,0,0,10.5372228622437,0,0,64.0431823730469,0,0,6.08182382583618,0,0,76.6280059814453,7.71356868743896,0,0,24.0860824584961,0,2.13639187812805,0,0,646.287536621094,0,442.175994873047,4974.68603515625
47001020902,2508.24731445313,124.680198669434,14.8756484985352,0,0,27.0628185272217,0,0,52.0131378173828,28.2439365386963,0,0,34.1796607971191,0,0,4.64601898193359,0,0,30.667142868042,0,0,1.30073893070221,0,0,30.7423801422119,1.30073893070221,0,0,15.0631942749023,0,1.43401384353638,0,0,453.742980957031,0,961.056030273438,4289.25634765625
47001021000,2550.0224609375,118.004302978516,12.0549411773682,0,0,23.3812026977539,0,0,59.1710586547852,31.9947662353516,0,0,38.91796875,0,0,3.22287583351135,0,0,30.7007446289063,0,0,2.01924705505371,0,0,33.2283172607422,2.01924705505371,0,0,14.029673576355,0,0.765269994735718,0,0,445.934906005859,0,714.023986816406,4079.4912109375
47001021100,2456.07275390625,68.3711471557617,5.05194187164307,0,0,9.43954181671143,0,0,27.4493083953857,14.924220085144,0,0,18.0294380187988,0,0,0.301668673753738,0,0,13.7302742004395,0,0,0.247232973575592,0,0,14.1721611022949,0.247232973575592,0,0,7.73367261886597,0,0.481499969959259,0,0,370.610626220703,0,216.57600402832,3223.43872070313
47001021201,2392.35620117188,41.7922973632813,10.3879871368408,0,0,22.366117477417,0,0,55.11767578125,29.6388988494873,0,0,36.9975128173828,0,0,5.42428922653198,0,0,28.7602005004883,0,0,4.21083498001099,0,0,39.1737289428711,4.89258480072021,0,0,8.09217071533203,0,1.42588806152344,0,0,373.248504638672,0,403.824005126953,3457.70922851563
