Tract,RES1F,RES2F,RES3AF,RES3BF,RES3CF,RES3DF,RES3EF,RES3FF,RES4F,RES5F,RES6F,COM1F,COM2F,COM3F,COM4F,COM5F,COM6F,COM7F,COM8F,COM9F,COM10F,IND1F,IND2F,IND3F,IND4F,IND5F,IND6F,AGR1F,REL1F,GOV1F,GOV2F,EDU1F,EDU2F,TotalSqft
06037139302,435.414,0,13.02,78.12,22.708,90.832,523.906,790.725,0,70.7,0,77.789,23.68,16.328,30.549,0,14.98,8.774,15.08,1.094,0,0.6,9.287,0,15,0,10.386,1.91,4.066,0,0,0,69.55,2324.498
06037139303,568.008,0,0,44.64,73.801,34.062,413.61,790.725,0,86.8,24.289,30.612,48.15,19.988,69.967,0,0,28.267,13.461,0,0,8.4,11.99,0,0,0,7.19,1.4,6.206,0,0,1.464,0,2283.03
06037139401,696.486,0,0,7.44,11.354,90.832,496.332,60.825,3.647,1.4,3.031,277.116,136.873,199.93,567.351,21.587,199.983,426.664,120.354,33.913,0,6.444,65.691,10.143,1.8,0,57.656,16.62,36.93,12.354,0,29.024,0,3591.78
06037139402,1807.41,0,0,0,0,0,0,0,29.639,2.1,6.883,181.393,60.663,129.387,362.426,6.821,22.57,65.504,72.074,1.284,0,14.987,60.114,42.39,1.775,0,69.1,13.308,13.346,1.605,4.601,50.867,0,3020.247
06037139502,1679.33,0,0,0,5.677,22.708,165.444,0,0,6.3,0,83.017,35.886,74.134,131.857,0,0,15.174,30.283,0,0,1.3,6.084,0,0,0,49.583,2.59,63.406,0,0,48.107,0,2420.88
06037139503,266.07,0,0,52.08,22.708,45.416,661.776,1216.5,3.646,0,0,37.867,19.667,23.664,58.918,3.183,0,14.364,3.438,0,0,4.63,8.566,0,0,0,6.498,0,5.58,0,0,0,0,2454.571
06037139504,263.228,0,0,0,0,215.726,661.776,486.6,0,0,0,35.838,24.091,19.067,76.942,6.848,0,19.474,15.815,0,0,0,5.518,2,0,0,3.31,0,8.239,0,0,1.432,0,1845.904
06037139600,1843.38,5.97,0,0,0,11.354,82.722,912.375,6.42,0.7,16.371,207.544,76.992,133.525,468.056,20.544,34.454,165.308,126.015,14.98,0,6.1,21.701,17.422,0,0,33.522,6.894,81.344,6.848,4.708,42.527,10.379,4358.155
06037139701,3642.76,0,0,0,28.385,68.124,27.574,0,13.063,51.8,3.03,226.482,146.613,181.945,1492.87,86.67,96.835,582.422,137.742,5.47,0,9.2,47.847,5.943,3,0,58.85,19.548,37.895,1.223,0,44.34,24.931,7044.563
06037139702,4867.17,0,0,0,0,11.354,0,0,3.647,0,0,44.963,72.812,16.582,198.668,0,0,22.633,14.271,0.174,0,90.866,24.58,2.043,0,0,15.494,2.549,29.153,0,0,1258.43,1.177,6676.565
06037139703,2097.1,8.955,0,0,0,0,0,0,0,6.3,2.568,20.589,14.182,14.857,55.826,0,0,4.196,12.014,0.919,0,1.4,2.891,0,0,0,9.069,6.475,4.679,0,0,0,0,2262.02
06037139801,2737.14,0,0,0,0,0,0,0,0,0,0,13.804,12.765,4.314,71.546,0,0,12.758,51.842,0,0,2.5,7.02,1.021,0,0,17.994,6.488,7.105,0,0,0.888,0,2947.185
06037139802,2813.29,0,0,33.48,0,0,0,0,0,0,0,36.462,16.436,2.437,69.594,0,0,13.662,17.194,1.391,0,2.1,6.321,3.5,0,0,13.434,0.58,4.679,0,0,0.92,0,3035.48
06037141101,771.358,0,44.64,44.64,351.974,522.284,303.314,304.125,17.12,0,2.14,96.226,59.359,53.75,211.892,0,0,15.515,66.976,1.284,0,15.115,16.074,0.6,0,0,24.846,8.17,13.544,0,0,24.56,0,2969.506
06037141102,1171.98,0,0,52.08,102.186,295.204,220.592,0,27.35,4.2,0,126.252,29.14,103.093,155.401,0,0,23.268,52.424,1.284,0,5.1,21.632,2.421,0,0,9.188,8.55,16.008,0,0,10.337,0,2437.69
06037141201,491.47,0,40.92,48.36,124.894,363.328,634.202,182.475,0,4.2,0,146.617,38.197,103.749,498.822,3.638,0,21.367,63.055,0,0,6.658,18.828,0,0,0,10.945,6.852,1.391,0,0,7.95,0,2817.918
