,time,stock_res,inflow_res,outflow_res,stock_com,inflow_com,outflow_com,stock_pub,inflow_pub,outflow_pub
0,1900.0,8650.542152504902,8650.542152504902,0.0,1593.3051955481612,1593.3051955481612,0.0,335.71167610720164,335.71167610720164,0.0
1,1901.0,9208.061618607679,557.5194663036218,2.008455339819193e-07,1695.9922464058432,102.68705243975751,1.5820755834283773e-06,357.3479841128865,21.636308005963542,2.787032826745417e-10
2,1902.0,9388.831426514062,180.76981680773497,8.901352430257248e-06,1729.2874398235274,33.2952360104332,4.2592749068148805e-05,364.363328831397,7.015344737368366,1.885786105049192e-08
3,1903.0,9710.85934606398,322.027995571465,7.602154582286857e-05,1788.60034163765,59.313169122288855,0.0002673081660589105,376.8606417997078,12.497313177196588,2.0888576024447048e-07
4,1904.0,9774.67047508998,63.81146088044625,0.00033185444510763773,1800.353431977945,11.75402749126738,0.0009371509724829252,379.3370346895348,2.476393988242876,1.0984159004578942e-06
5,1905.0,10172.230512245027,397.5610522473635,0.0010150923187879357,1873.5782613093681,73.22725122410907,0.0024218926861383494,394.76561061849134,15.428579808016877,3.879060291644976e-06
6,1906.0,10745.45015576014,573.2221392747433,0.0024957596299941542,1979.1570585802915,105.58399232980764,0.005195058884027048,417.01121371590045,22.245613813530042,1.071612098435537e-05
7,1907.0,10905.112940519279,159.66808022193436,0.005295462796567563,2008.5646425221564,29.41741496063628,0.009831018771667033,423.20743357570586,6.196244934635274,2.5074829822280265e-05
8,1908.0,10593.723884829109,0.0,311.389055690169,1951.2112661069775,0.0,57.35337641517876,411.12299540243885,0.0,12.084438173267015
9,1909.0,11185.918747023155,592.2121664632796,0.017304269232191416,2060.2850251935665,109.10047448955447,0.026715402965404422,434.10499193680266,22.982092501199645,9.596683584112142e-05
10,1910.0,11289.542368287424,103.65228471006594,0.028663445798194687,2079.371002838802,19.12696952198303,0.04099187674749594,438.12643463549557,4.021612450570046,0.00016975187717926943
11,1911.0,11519.662321596674,230.16512964989852,0.04517634064809073,2121.7557818206324,42.4450844910798,0.060305509249602096,447.056967990424,8.930817195512702,0.0002838405842120473
12,1912.0,11820.119975823007,300.52601428354683,0.06836005721378768,2177.095751626156,55.425681937249465,0.085712131725737,458.71717852073766,11.660663755212909,0.00045322489930388343
13,1913.0,12069.697979660634,249.67798862462223,0.09998478699621671,2223.0644230918956,46.08703897260193,0.11836750686236641,468.4028431311989,9.686360994908284,0.0006963844470315728
14,1914.0,11725.77184682285,0.0,343.9261328377838,2159.7181859804386,0.0,63.3462371114569,455.05570066584403,0.0,13.347142465354876
15,1915.0,11946.581853271753,221.00139428420334,0.19138783529967185,2200.3882069226734,40.874583270307994,0.20456232807320163,463.624932057282,8.570686612796237,0.0014552213581708884
16,1916.0,12705.419543067572,759.097412424082,0.25972262826559955,2340.1551732485163,140.0320923424474,0.2651260166042686,493.0740311129873,29.45115327775102,0.0020542220458104055
17,1917.0,12667.015700755881,0.0,38.403842311690525,2333.081738959024,0.0,7.07343428949272,491.5836484243507,0.0,1.490382688636523
18,1918.0,13257.919268045816,591.3553141532993,0.4517468633594106,2441.9176601340196,109.26006130945734,0.4241401344615756,514.5155321716818,22.935722482571123,0.0038387352400044428
19,1919.0,13472.402254917648,215.06607343657197,0.5830865647414711,2481.422335253211,40.031499901924235,0.5268247827331525,522.8392235368954,8.3288117200118,0.00512035479825812
20,1920.0,13546.210549199968,74.55103079856963,0.7427365162486907,2495.01675935766,14.241490597846678,0.6470664933972117,525.7035880758227,2.8710931712706724,0.0067286323432442785
21,1921.0,13518.293318570575,0.0,27.917230629393444,2489.874807810237,0.0,5.141951547423079,524.6201715544489,0.0,1.0834165213738571
22,1922.0,13970.221868611447,453.0904395008074,1.161889459937079,2573.1135336730035,84.18494819841726,0.9462223356507842,542.1586897583034,17.54966952052564,0.01115131667131708
23,1923.0,14849.807326071752,881.0182098591958,1.4327523988901945,2735.12049862309,163.1374904922286,1.130525542141907,576.2937882293297,34.14922450487529,0.014126033848854469
24,1924.0,15161.084529409594,313.0282212964248,1.7510179585816914,2792.4532734469512,58.6732173958344,1.3404425719733837,588.3738856179366,12.097811676683136,0.017714288076227547
25,1925.0,15452.932384748563,293.97033478978665,2.1224794508160585,2846.2074423791864,55.332374735254234,1.5782058030189248,599.6999656435414,11.348089048242173,0.022009022637411668
26,1926.0,16019.548694402287,569.1696669016437,2.5533572479218236,2950.5700007180517,106.20868744052632,1.8461291016610186,621.6893054641038,22.016452464189456,0.027112643627135835
27,1927.0,16224.079678355614,207.5812948664443,3.050310913115325,2988.241660324848,39.818261491552676,2.146601884756276,629.6267778477211,7.970609945675733,0.03313756205834828
28,1928.0,16435.5205600397,215.06133109761322,3.6204494135297836,3027.1860235103377,41.42644478084958,2.4820815953598583,637.8324106897269,8.245839584586406,0.04020674258056278
29,1929.0,16982.208188575412,550.958968569932,4.271340034220856,3127.8780059932665,103.54706824870118,2.8550857657726283,659.048354944695,21.264398511994273,0.04845425702609063
30,1930.0,16424.983466241974,0.0,557.2247223334351,3025.2452426901405,0.0,102.63276330312635,637.4234854041471,0.0,21.624869540548097
31,1931.0,16111.210530139344,0.0,313.7729361026321,2967.4527898587353,0.0,57.79245283140466,625.2465332040367,0.0,12.176952200110303
32,1932.0,15162.935331350596,0.0,948.2751987887477,2792.7941644912976,0.0,174.65862536743793,588.4457118469525,0.0,36.80082135708429
33,1933.0,15052.0657503947,0.0,110.86958095589557,2772.3735854973993,0.0,20.420578993897475,584.1430667414975,0.0,4.302645105454908
34,1934.0,15667.095472252198,623.0495259887848,8.019804131284971,2885.653196645047,118.06701150634353,4.787400358696129,608.0112423009612,23.968295629299746,0.10012006983608623
35,1935.0,16551.6540133148,893.7504696585656,9.191928595966921,3048.576131924132,168.29180316279871,5.368867883713511,642.3393370261084,34.44490707001739,0.11681234487015679
36,1936.0,17313.93104600704,772.7713192753945,10.494286583153517,3188.976575644748,146.40030172783827,5.9998580072219845,671.9219106719735,29.718271447489997,0.13569780162502365
37,1937.0,17953.005049135973,651.0108094065799,11.936806277650192,3306.6847968838338,124.39073222637444,6.682510987289705,696.7232006910999,24.958280916911235,0.15699089778483932
38,1938.0,17578.037274802475,0.0,374.96777433349445,3237.621136771422,0.0,69.0636601124113,682.1713890487237,0.0,14.551811642376201
39,1939.0,18184.730911143106,621.6694439350031,14.975807594375446,3349.365361103954,119.80168737892063,8.0574630463885,705.7160564174054,23.74810831220384,0.20344094352203612
40,1940.0,18925.147383870088,757.27936621771,16.862893490723962,3485.7394047266116,145.2650743254967,8.89103070283921,734.4502618226215,28.966969942401306,0.23276453718517454
41,1941.0,20127.29342072591,1221.0753733042002,18.929336448382422,3707.1573797578512,231.20052322173524,9.782548190495394,781.1033448136843,46.918506175369316,0.2654231843066097
42,1942.0,21168.776452544,1062.6692845551588,21.186252737066532,3898.9835446867746,202.559571957544,10.733407028620572,821.521391230303,40.71974284298972,0.3016964263708717
43,1943.0,22136.088296186455,990.9567575517322,23.644913909276866,4077.1484456860157,189.90967708218932,11.744776082948384,859.0609898615314,37.88147671776471,0.34187808653635665
44,1944.0,22990.3590369069,880.5874329810977,26.316692260657412,4234.492804640503,170.16193644203577,12.817577487548178,892.2136706023053,33.53895695801964,0.38627621724577876
45,1945.0,23030.75744906393,69.61141175094235,29.21299959391004,4241.9336099503835,21.39326511227955,13.952459802398971,893.781458888659,2.0030012420177172,0.4352129556638653
46,1946.0,22385.806286404088,0.0,644.9511626598364,4123.142900625512,0.0,118.79070932487234,868.7520870866699,0.0,25.029371801989193
47,1947.0,22444.730768966278,93.69750779450987,34.77302523232419,4133.9959411120135,26.860188914332866,16.007148427831012,871.0388381891976,2.8197544991066934,0.5330033965790386
48,1948.0,23147.571479090075,741.1544902343703,38.313780110573575,4263.449070793457,146.74967140282297,17.296541721379242,898.3147971605914,27.871808718487046,0.5958497470933368
49,1949.0,23247.25130672271,141.796205849314,42.116378216681504,4281.808658488481,37.005289990504934,18.645702295481176,902.1831884612382,4.53288445590556,0.6644931552588142
50,1950.0,24464.31223994361,1263.2518068095087,46.19087358860329,4505.973742481285,244.21849675258636,20.05341275978222,949.4150912267627,47.97121151574174,0.7393087502170783
51,1951.0,25555.97759186036,1142.2121286468355,50.54677673008986,4707.042767560275,222.58700775940451,21.517982680414505,991.78062145356,43.186211667684006,0.8206814408868466
52,1952.0,26309.06341546556,808.2787421319699,55.19291852676461,4845.750323027926,161.74477892749837,23.037223459847404,1021.0065011311552,30.134884212451084,0.9090045348557647
53,1953.0,27201.18412768398,952.2580185211154,60.137306302696516,5010.066101250237,188.9242124350494,24.60843421273862,1055.6280698500675,35.626246820637334,1.0046781017249702
54,1954.0,27514.715503170246,378.91834827987987,65.386972793614,5067.8140620974045,83.97635215144965,26.228391304281715,1067.7956475256717,13.275684744800174,1.1081070691959594
